dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
DTSR14,impulse_noise,0.03,hrnet32,0.31685948556666294,0.0,0.9790005614823134,0.6621410759156505
DTSR14,impulse_noise,0.05,hrnet32,0.35224081770189825,0.0,0.9790005614823134,0.6267597437804151
DTSR14,motion_blur,5,hrnet32,0.9796697742334045,0.0,0.9790005614823134,-0.0006692127510911083
DTSR14,motion_blur,9,hrnet32,0.8562282376726946,0.0,0.9790005614823134,0.12277232380961878
DTSR14,motion_blur,15,hrnet32,0.507581714028979,0.0,0.9790005614823134,0.4714188474533344
DTSR14,zoom_blur,1.05,hrnet32,0.9488936313602157,0.0,0.9790005614823134,0.030106930122097753
DTSR14,zoom_blur,1.1,hrnet32,0.7335729529372121,0.0,0.9790005614823134,0.24542760854510126
DTSR14,zoom_blur,1.2,hrnet32,0.528698191620802,0.0,0.9790005614823134,0.4503023698615114
DTSR14,contrast,0.5,hrnet32,0.9194653487588453,0.0,0.9790005614823134,0.05953521272346807
DTSR14,contrast,0.75,hrnet32,0.9838256767381781,0.0,0.9790005614823134,-0.004825115255864709
DTSR14,contrast,1.25,hrnet32,0.9882062226215882,0.0,0.9790005614823134,-0.00920566113927479
DTSR14,contrast,1.5,hrnet32,0.9831517466022689,0.0,0.9790005614823134,-0.004151185119955492
DTSR14,pixelate,0.5,hrnet32,0.923059642817028,0.0,0.9790005614823134,0.05594091866528539
DTSR14,pixelate,0.33,hrnet32,0.7950129169942716,0.0,0.9790005614823134,0.18398764448804183
DTSR14,pixelate,0.25,hrnet32,0.5582387959114905,0.0,0.9790005614823134,0.4207617655708229
DTSR14,scratch,mild,hrnet32,0.8137706391104123,0.0,0.9790005614823134,0.16522992237190115
DTSR14,scratch,moderate,hrnet32,0.5572279007076266,0.0,0.9790005614823134,0.4217726607746868
DTSR14,scratch,severe,hrnet32,0.4024486128271369,0.0,0.9790005614823134,0.5765519486551764
DTSR14,rotation,45,hrnet32,0.6223744805121869,0.0,0.9790005614823134,0.3566260809701265
DTSR14,rotation,90,hrnet32,0.9123890823317983,0.0,0.9790005614823134,0.06661147915051513
DTSR14,rotation,135,hrnet32,0.6017072896776368,0.0,0.9790005614823134,0.37729327180467664
DTSR14,rotation,180,hrnet32,0.9811299561945411,0.0,0.9790005614823134,-0.002129394712227728
DTSR14,compound,mild,hrnet32,0.517353700999663,0.0,0.9790005614823134,0.46164686048265036
DTSR14,compound,moderate,hrnet32,0.3566213635853083,0.0,0.9790005614823134,0.622379197897005
DTSR14,compound,severe,hrnet32,0.19173312366617995,0.0,0.9790005614823134,0.7872674378161335
DTSR14,compound_optical,mild,hrnet32,0.749747276199034,0.0,0.9790005614823134,0.22925328528327937
DTSR14,compound_optical,moderate,hrnet32,0.15927215545321802,0.0,0.9790005614823134,0.8197284060290954
DTSR14,compound_optical,severe,hrnet32,0.10805346512411547,0.0,0.9790005614823134,0.8709470963581979
DTSR14,compound_digital,mild,hrnet32,0.960462765359991,0.0,0.9790005614823134,0.018537796122322425
DTSR14,compound_digital,moderate,hrnet32,0.6583174210940133,0.0,0.9790005614823134,0.32068314038830015
DTSR14,compound_digital,severe,hrnet32,0.47298663371897115,0.0,0.9790005614823134,0.5060139277633422
DTSR14,compound_field,mild,hrnet32,0.8643153993036056,0.0,0.9790005614823134,0.11468516217870783
DTSR14,compound_field,moderate,hrnet32,0.6054139054251376,0.0,0.9790005614823134,0.3735866560571758
DTSR14,compound_field,severe,hrnet32,0.41671346737054926,0.0,0.9790005614823134,0.5622870941117641
