backbone,dataset,perturbation,feature_drift,mahal_delta,knn_dist,reference_bank_drift,accuracy_drop
swin_tiny,PCA11,scratch_moderate,0.4549839198589325,4635.3553887568905,0.4306773543357849,0.4306773543357849,0.15127373784159337
swin_tiny,PCA11,scratch_severe,0.6078501343727112,6680.973303893215,0.5603477358818054,0.5603477358818054,0.31987031032885593
swin_tiny,PCA11,rotation_45,0.4149589240550995,2005.3697890661892,0.29889944195747375,0.29889944195747375,0.22899490504863362
swin_tiny,PCA11,rotation_90,0.19861644506454468,310.9243002336898,0.14394453167915344,0.14394453167915344,0.04427975914775362
swin_tiny,PCA11,rotation_135,0.418342262506485,2024.3660316717014,0.30107516050338745,0.30107516050338745,0.23955534969893466
swin_tiny,PCA11,rotation_180,0.057849183678627014,46.062132549628586,0.05670326203107834,0.05670326203107834,0.004631773969430264
swin_tiny,PCA11,compound_mild,0.6366657614707947,4744.082291928498,0.456196129322052,0.456196129322052,0.5227420101899027
swin_tiny,PCA11,compound_moderate,0.8355026245117188,8674.0584980144,0.6035769581794739,0.6035769581794739,0.7105141269106068
swin_tiny,PCA11,compound_severe,0.9391176700592041,11995.829219514846,0.685172975063324,0.685172975063324,0.8676238999536823
swin_tiny,PCA11,compound_optical_mild,0.4094128906726837,2937.593355363343,0.3321371376514435,0.3321371376514435,0.21454377026401106
swin_tiny,PCA11,compound_optical_moderate,0.6594253182411194,6177.84302557979,0.4916059076786041,0.4916059076786041,0.5453450671607225
swin_tiny,PCA11,compound_optical_severe,0.8203756213188171,11488.120296751029,0.6516848802566528,0.6516848802566528,0.666512274201019
swin_tiny,PCA11,compound_digital_mild,0.5187445878982544,3192.9874508091953,0.3919485807418823,0.3919485807418823,0.3761926817971283
swin_tiny,PCA11,compound_digital_moderate,0.630473792552948,4317.966305448654,0.4635041058063507,0.4635041058063507,0.5246873552570634
swin_tiny,PCA11,compound_digital_severe,0.7185223698616028,6369.815387538498,0.5507614612579346,0.5507614612579346,0.5640574339972209
swin_tiny,PCA11,compound_field_mild,0.458005428314209,3253.8252769032083,0.3717293441295624,0.3717293441295624,0.3298749421028254
swin_tiny,PCA11,compound_field_moderate,0.7160453796386719,7235.522222488225,0.5714017152786255,0.5714017152786255,0.514219546086151
swin_tiny,PCA11,compound_field_severe,0.8085600733757019,8865.32863105379,0.6612807512283325,0.6612807512283325,0.6364983788791108
