mag_a,mag_b,backbone,image_idx,csi
VN26_x10,VN26_x20,dinov2_b,66,0.6233132199908907
VN26_x10,VN26_x20,dinov2_b,67,0.2682343662133795
VN26_x10,VN26_x20,dinov2_b,68,0.19905095834115927
VN26_x10,VN26_x20,dinov2_b,69,0.07156070814519523
VN26_x10,VN26_x20,dinov2_b,70,0.06204206617234536
VN26_x10,VN26_x20,dinov2_b,71,0.1268808332875651
VN26_x10,VN26_x20,dinov2_b,72,0.2854733871897929
VN26_x10,VN26_x20,dinov2_b,73,0.1317208000928881
VN26_x10,VN26_x20,dinov2_b,74,0.04202752297955455
VN26_x10,VN26_x20,dinov2_b,75,0.3347315434125517
VN26_x10,VN26_x20,dinov2_b,76,0.2888488394395583
VN26_x10,VN26_x20,dinov2_b,77,0.11782418299006708
VN26_x10,VN26_x20,dinov2_b,78,0.06752485243972753
VN26_x10,VN26_x20,dinov2_b,79,0.08019095532363744
VN26_x10,VN26_x20,dinov2_b,80,0.0996509235602872
VN26_x10,VN26_x20,dinov2_b,81,0.22548180264540982
VN26_x10,VN26_x20,dinov2_b,82,0.2796769950971472
VN26_x10,VN26_x20,dinov2_b,83,0.48282981735193137
VN26_x10,VN26_x20,dinov2_b,84,0.14898439496684615
VN26_x10,VN26_x20,dinov2_b,85,0.14920441498910453
VN26_x10,VN26_x20,dinov2_b,86,0.1499940381582339
VN26_x10,VN26_x20,dinov2_b,87,0.49461237092529675
VN26_x10,VN26_x20,dinov2_b,88,0.12074857939838264
VN26_x10,VN26_x20,dinov2_b,89,0.20073172468540945
VN26_x10,VN26_x20,dinov2_b,90,0.06013485608648056
VN26_x10,VN26_x20,dinov2_b,91,0.11627669409702478
VN26_x10,VN26_x20,dinov2_b,92,0.15673554455169378
VN26_x10,VN26_x20,dinov2_b,93,0.05947339822568015
VN26_x10,VN26_x20,dinov2_b,94,0.05613440189873862
VN26_x10,VN26_x20,dinov2_b,95,0.20969928891875902
VN26_x10,VN26_x20,dinov2_b,96,0.2544299248735493
VN26_x10,VN26_x20,dinov2_b,97,0.05176025277735933
VN26_x10,VN26_x20,dinov2_b,98,0.1438022565835392
VN26_x10,VN26_x20,dinov2_b,99,0.05328879081884489
VN26_x10,VN26_x20,dinov2_b,100,0.03897921487550646
VN26_x10,VN26_x20,dinov2_b,101,0.5494444369121565
VN26_x10,VN26_x20,dinov2_b,102,0.2010667339595785
VN26_x10,VN26_x20,dinov2_b,103,0.2884110086823421
VN26_x10,VN26_x20,dinov2_b,104,0.18179877073685002
VN26_x10,VN26_x20,dinov2_b,105,0.27904998356153293
VN26_x10,VN26_x20,dinov2_b,106,0.26640656323540174
VN26_x10,VN26_x20,dinov2_b,107,0.1792635434906618
VN26_x10,VN26_x20,dinov2_b,108,0.15526365923888194
VN26_x10,VN26_x20,dinov2_b,109,0.2512561789812061
VN26_x10,VN26_x20,dinov2_b,110,0.1612245589949731
VN26_x10,VN26_x20,dinov2_b,111,0.09624283240939692
VN26_x10,VN26_x20,dinov2_b,112,0.17781981111762934
VN26_x10,VN26_x20,dinov2_b,113,0.23665302464266802
VN26_x10,VN26_x20,dinov2_b,114,0.20886649693521353
VN26_x10,VN26_x20,dinov2_b,115,0.3829530279674392
VN26_x10,VN26_x20,dinov2_b,116,0.13760026978884124
VN26_x10,VN26_x20,dinov2_b,117,0.2643389362286436
VN26_x10,VN26_x20,dinov2_b,118,0.3354064060462303
VN26_x10,VN26_x20,dinov2_b,119,0.2679009637770358
VN26_x10,VN26_x20,dinov2_b,120,0.2067372832805423
VN26_x10,VN26_x20,dinov2_b,121,0.15989147192184391
VN26_x10,VN26_x20,dinov2_b,122,0.1892521288651965
VN26_x10,VN26_x20,dinov2_b,123,0.19977504963061996
VN26_x10,VN26_x20,dinov2_b,124,0.3011678879315727
VN26_x10,VN26_x20,dinov2_b,125,0.3099040002305469
VN26_x10,VN26_x20,dinov2_b,126,0.17767692183827688
VN26_x10,VN26_x20,dinov2_b,127,0.14992396367696778
VN26_x10,VN26_x20,dinov2_b,128,0.16791644654759022
VN26_x10,VN26_x20,dinov2_b,129,0.22937109203276518
VN26_x10,VN26_x20,dinov2_b,130,0.1836538116425022
VN26_x10,VN26_x20,dinov2_b,131,0.2016109203927553
VN26_x10,VN26_x20,dinov2_b,132,0.22414032716464258
VN26_x10,VN26_x20,dinov2_b,133,0.1312201603156744
VN26_x10,VN26_x20,dinov2_b,134,0.2750239429752582
VN26_x10,VN26_x20,dinov2_b,135,0.20870622647122136
VN26_x10,VN26_x20,dinov2_b,136,0.33094204808637223
VN26_x10,VN26_x20,dinov2_b,137,0.32319170225619803
VN26_x10,VN26_x20,dinov2_b,138,0.061586195341448054
VN26_x10,VN26_x20,dinov2_b,139,0.15524093467126163
VN26_x10,VN26_x20,dinov2_b,140,0.11407065821631733
VN26_x10,VN26_x20,dinov2_b,141,0.196406658111263
VN26_x10,VN26_x20,dinov2_b,142,0.21388829805800227
VN26_x10,VN26_x20,dinov2_b,143,0.13338025557626507
VN26_x10,VN26_x20,dinov2_b,144,0.17318695957790706
VN26_x10,VN26_x20,dinov2_b,145,0.06890883631166421
VN26_x10,VN26_x20,dinov2_b,146,0.19949239402310792
VN26_x10,VN26_x20,dinov2_b,147,0.1444339706311788
VN26_x10,VN26_x20,dinov2_b,148,0.21213486039432003
VN26_x10,VN26_x20,dinov2_b,149,0.23483841679444892
VN26_x10,VN26_x20,dinov2_b,150,0.3036123610522295
VN26_x10,VN26_x20,dinov2_b,151,0.15939017281124435
VN26_x10,VN26_x20,dinov2_b,152,0.3790834216011452
VN26_x10,VN26_x20,dinov2_b,153,0.1825075810596973
VN26_x10,VN26_x20,dinov2_b,154,0.14887685219086613
VN26_x10,VN26_x20,dinov2_b,155,0.22527715494295375
VN26_x10,VN26_x20,dinov2_b,156,0.20393453090785832
VN26_x10,VN26_x20,dinov2_b,157,0.3901474077463783
VN26_x10,VN26_x20,dinov2_b,158,0.3100408128483625
VN26_x10,VN26_x20,dinov2_b,159,0.32398442307882885
VN26_x10,VN26_x20,dinov2_b,160,0.1933839858602856
VN26_x10,VN26_x20,dinov2_b,161,0.13599194165006823
VN26_x10,VN26_x20,dinov2_b,162,0.22702463993481145
VN26_x10,VN26_x20,dinov2_b,163,0.25903762902283134
VN26_x10,VN26_x20,dinov2_b,164,0.32308403103727185
VN26_x10,VN26_x20,dinov2_b,165,0.1762125493547697
VN26_x10,VN26_x20,dinov2_b,166,0.2516433696205619
VN26_x10,VN26_x20,dinov2_b,167,0.2682632094292354
VN26_x10,VN26_x20,dinov2_b,168,0.08925698021126856
VN26_x10,VN26_x20,dinov2_b,169,0.06659638637668658
VN26_x10,VN26_x20,dinov2_b,170,0.15694360862862347
VN26_x10,VN26_x20,dinov2_b,171,0.20244718672340112
VN26_x10,VN26_x20,dinov2_b,172,0.1586405948197157
VN26_x10,VN26_x20,dinov2_b,173,0.15121274125943876
VN26_x10,VN26_x20,dinov2_b,174,0.20116786146304103
VN26_x10,VN26_x20,dinov2_b,175,0.15571703761300956
VN26_x10,VN26_x20,dinov2_b,176,0.1311183930825112
VN26_x10,VN26_x20,dinov2_b,177,0.2083382204863025
VN26_x10,VN26_x20,dinov2_b,178,0.22907856030720683
VN26_x10,VN26_x20,dinov2_b,179,0.5224520188769763
VN26_x10,VN26_x20,dinov2_b,180,0.25532059138399466
VN26_x10,VN26_x20,dinov2_b,181,0.1080041372644467
VN26_x10,VN26_x20,dinov2_b,182,0.31342792532806485
VN26_x10,VN26_x20,dinov2_b,183,0.14473447660275504
VN26_x10,VN26_x20,dinov2_b,184,0.057660303029722505
VN26_x10,VN26_x20,dinov2_b,185,0.2286925967867448
VN26_x10,VN26_x20,dinov2_b,186,0.2915080103142174
VN26_x10,VN26_x20,dinov2_b,187,0.12259918691082959
VN26_x10,VN26_x20,dinov2_b,188,0.24811625178780305
VN26_x10,VN26_x20,dinov2_b,189,0.22361370196236693
VN26_x10,VN26_x20,dinov2_b,190,0.1754036215746412
VN26_x10,VN26_x20,dinov2_b,191,0.3366562746426906
VN26_x10,VN26_x20,dinov2_b,192,0.20889364502891308
VN26_x10,VN26_x20,dinov2_b,193,0.45202845856738777
VN26_x10,VN26_x20,dinov2_b,194,0.23656692928102283
VN26_x10,VN26_x20,dinov2_b,195,0.4821947178571197
VN26_x10,VN26_x20,dinov2_b,196,0.21378794143909788
VN26_x10,VN26_x20,dinov2_b,197,0.18485413230483175
VN26_x10,VN26_x20,dinov2_b,198,0.18778187898687745
VN26_x10,VN26_x20,dinov2_b,199,0.22488998844429683
VN26_x10,VN26_x20,hrnet32,0,0.1756357529163202
VN26_x10,VN26_x20,hrnet32,1,0.12999101043092068
VN26_x10,VN26_x20,hrnet32,2,0.22860061205230486
VN26_x10,VN26_x20,hrnet32,3,0.16845244724208805
VN26_x10,VN26_x20,hrnet32,4,0.25105623937293314
VN26_x10,VN26_x20,hrnet32,5,0.18168726635588317
VN26_x10,VN26_x20,hrnet32,6,0.18882302561219655
VN26_x10,VN26_x20,hrnet32,7,0.1581260784224237
VN26_x10,VN26_x20,hrnet32,8,0.06206414048362804
VN26_x10,VN26_x20,hrnet32,9,0.19317029074314918
VN26_x10,VN26_x20,hrnet32,10,0.1424121935399185
VN26_x10,VN26_x20,hrnet32,11,0.14503322819803216
VN26_x10,VN26_x20,hrnet32,12,0.07486548013152906
VN26_x10,VN26_x20,hrnet32,13,0.1230552073215414
VN26_x10,VN26_x20,hrnet32,14,0.12328764586925067
VN26_x10,VN26_x20,hrnet32,15,0.09988451908027425
VN26_x10,VN26_x20,hrnet32,16,0.08175434844369557
VN26_x10,VN26_x20,hrnet32,17,0.07010613371597411
VN26_x10,VN26_x20,hrnet32,18,0.15188851667287398
VN26_x10,VN26_x20,hrnet32,19,0.1787441145774443
VN26_x10,VN26_x20,hrnet32,20,0.0963077250764935
VN26_x10,VN26_x20,hrnet32,21,0.16600109236956964
VN26_x10,VN26_x20,hrnet32,22,0.07364528311571196
VN26_x10,VN26_x20,hrnet32,23,0.27035711047839045
VN26_x10,VN26_x20,hrnet32,24,0.12424308062229499
VN26_x10,VN26_x20,hrnet32,25,0.055117874572997876
VN26_x10,VN26_x20,hrnet32,26,0.23470134090839276
VN26_x10,VN26_x20,hrnet32,27,0.11466537092465427
VN26_x10,VN26_x20,hrnet32,28,0.20817838316973225
VN26_x10,VN26_x20,hrnet32,29,0.23522260039889895
VN26_x10,VN26_x20,hrnet32,30,0.31695299853200903
VN26_x10,VN26_x20,hrnet32,31,0.2753364154680306
VN26_x10,VN26_x20,hrnet32,32,0.2179916454969537
VN26_x10,VN26_x20,hrnet32,33,0.24788481039107557
VN26_x10,VN26_x20,hrnet32,34,0.1340231770059586
VN26_x10,VN26_x20,hrnet32,35,0.14922857242810073
VN26_x10,VN26_x20,hrnet32,36,0.22470078119502868
VN26_x10,VN26_x20,hrnet32,37,0.19199852202363302
VN26_x10,VN26_x20,hrnet32,38,0.1389512069749568
VN26_x10,VN26_x20,hrnet32,39,0.24786229647306693
VN26_x10,VN26_x20,hrnet32,40,0.13908113146148057
VN26_x10,VN26_x20,hrnet32,41,0.14561596896315818
VN26_x10,VN26_x20,hrnet32,42,0.18290757430303806
VN26_x10,VN26_x20,hrnet32,43,0.1071362606043158
VN26_x10,VN26_x20,hrnet32,44,0.14063047830697528
VN26_x10,VN26_x20,hrnet32,45,0.13663393793919967
VN26_x10,VN26_x20,hrnet32,46,0.160705820839552
VN26_x10,VN26_x20,hrnet32,47,0.13741851897144128
VN26_x10,VN26_x20,hrnet32,48,0.16188157764044894
VN26_x10,VN26_x20,hrnet32,49,0.07642115466934613
VN26_x10,VN26_x20,hrnet32,50,0.08981449550314179
VN26_x10,VN26_x20,hrnet32,51,0.24212992271424874
VN26_x10,VN26_x20,hrnet32,52,0.09921295515406214
VN26_x10,VN26_x20,hrnet32,53,0.10993257294850306
VN26_x10,VN26_x20,hrnet32,54,0.17608046093350305
VN26_x10,VN26_x20,hrnet32,55,0.17062478754121424
VN26_x10,VN26_x20,hrnet32,56,0.12653115554363412
VN26_x10,VN26_x20,hrnet32,57,0.2881266498340888
VN26_x10,VN26_x20,hrnet32,58,0.10835679523382506
VN26_x10,VN26_x20,hrnet32,59,0.08003393467579106
VN26_x10,VN26_x20,hrnet32,60,0.17169794153353005
VN26_x10,VN26_x20,hrnet32,61,0.10710062015569051
VN26_x10,VN26_x20,hrnet32,62,0.08659719159119188
VN26_x10,VN26_x20,hrnet32,63,0.2863307589202493
VN26_x10,VN26_x20,hrnet32,64,0.1884731887618245
VN26_x10,VN26_x20,hrnet32,65,0.14890849557696742
VN26_x10,VN26_x20,hrnet32,66,0.22806050271081446
VN26_x10,VN26_x20,hrnet32,67,0.11605423985664128
VN26_x10,VN26_x20,hrnet32,68,0.34161619110591496
VN26_x10,VN26_x20,hrnet32,69,0.3272122699288878
VN26_x10,VN26_x20,hrnet32,70,0.1388075054672334
VN26_x10,VN26_x20,hrnet32,71,0.07567621464549666
VN26_x10,VN26_x20,hrnet32,72,0.11072839483249923
VN26_x10,VN26_x20,hrnet32,73,0.16040373026898966
VN26_x10,VN26_x20,hrnet32,74,0.18156972229277746
VN26_x10,VN26_x20,hrnet32,75,0.14936823717329625
VN26_x10,VN26_x20,hrnet32,76,0.21925680598266437
VN26_x10,VN26_x20,hrnet32,77,0.16427274523878135
VN26_x10,VN26_x20,hrnet32,78,0.08856939935641282
VN26_x10,VN26_x20,hrnet32,79,0.12744780160405322
VN26_x10,VN26_x20,hrnet32,80,0.12761297759269363
VN26_x10,VN26_x20,hrnet32,81,0.14998755191145516
VN26_x10,VN26_x20,hrnet32,82,0.08654990320403072
VN26_x10,VN26_x20,hrnet32,83,0.09594781218847208
VN26_x10,VN26_x20,hrnet32,84,0.09236681995191716
VN26_x10,VN26_x20,hrnet32,85,0.17792318043373032
VN26_x10,VN26_x20,hrnet32,86,0.2087908636086394
VN26_x10,VN26_x20,hrnet32,87,0.26478857024887964
VN26_x10,VN26_x20,hrnet32,88,0.14049195959546798
VN26_x10,VN26_x20,hrnet32,89,0.23444136346544966
VN26_x10,VN26_x20,hrnet32,90,0.10484311070147763
VN26_x10,VN26_x20,hrnet32,91,0.09157606711729337
VN26_x10,VN26_x20,hrnet32,92,0.05218189290339816
VN26_x10,VN26_x20,hrnet32,93,0.13349246537626425
VN26_x10,VN26_x20,hrnet32,94,0.11646509723416158
VN26_x10,VN26_x20,hrnet32,95,0.05719141977423361
VN26_x10,VN26_x20,hrnet32,96,0.10796378153852054
VN26_x10,VN26_x20,hrnet32,97,0.21489813384189682
VN26_x10,VN26_x20,hrnet32,98,0.16050764658139896
VN26_x10,VN26_x20,hrnet32,99,0.1153412076725036
VN26_x10,VN26_x20,hrnet32,100,0.2657937327448745
VN26_x10,VN26_x20,hrnet32,101,0.09132810827012759
VN26_x10,VN26_x20,hrnet32,102,0.13872036375241872
VN26_x10,VN26_x20,hrnet32,103,0.12420869197171609
VN26_x10,VN26_x20,hrnet32,104,0.13660439537447508
VN26_x10,VN26_x20,hrnet32,105,0.21184551003621252
VN26_x10,VN26_x20,hrnet32,106,0.16715814598155018
VN26_x10,VN26_x20,hrnet32,107,0.19043952953296187
VN26_x10,VN26_x20,hrnet32,108,0.13960544891419682
VN26_x10,VN26_x20,hrnet32,109,0.19993293640396903
VN26_x10,VN26_x20,hrnet32,110,0.1270942880930945
VN26_x10,VN26_x20,hrnet32,111,0.2663916963881731
VN26_x10,VN26_x20,hrnet32,112,0.22184505327302215
VN26_x10,VN26_x20,hrnet32,113,0.2365396770775551
VN26_x10,VN26_x20,hrnet32,114,0.08337562469437719
VN26_x10,VN26_x20,hrnet32,115,0.23172076255402288
VN26_x10,VN26_x20,hrnet32,116,0.2509740511336643
VN26_x10,VN26_x20,hrnet32,117,0.15858134989204842
VN26_x10,VN26_x20,hrnet32,118,0.13972280857194422
VN26_x10,VN26_x20,hrnet32,119,0.16872298061599955
VN26_x10,VN26_x20,hrnet32,120,0.25396470103522223
VN26_x10,VN26_x20,hrnet32,121,0.13771374967704716
VN26_x10,VN26_x20,hrnet32,122,0.16813172356656267
VN26_x10,VN26_x20,hrnet32,123,0.17603109245959023
VN26_x10,VN26_x20,hrnet32,124,0.23310695040377796
VN26_x10,VN26_x20,hrnet32,125,0.2115869788467888
VN26_x10,VN26_x20,hrnet32,126,0.19055709448602842
VN26_x10,VN26_x20,hrnet32,127,0.21484226046200552
VN26_x10,VN26_x20,hrnet32,128,0.1308892324129329
VN26_x10,VN26_x20,hrnet32,129,0.192777173414624
VN26_x10,VN26_x20,hrnet32,130,0.22770662457698698
VN26_x10,VN26_x20,hrnet32,131,0.3025845524991274
VN26_x10,VN26_x20,hrnet32,132,0.1485702903527855
VN26_x10,VN26_x20,hrnet32,133,0.12128191223833733
VN26_x10,VN26_x20,hrnet32,134,0.19293066473701623
VN26_x10,VN26_x20,hrnet32,135,0.12292084598967734
VN26_x10,VN26_x20,hrnet32,136,0.19056422108215376
VN26_x10,VN26_x20,hrnet32,137,0.17862287915985572
VN26_x10,VN26_x20,hrnet32,138,0.10240267919329878
VN26_x10,VN26_x20,hrnet32,139,0.04027558942521916
VN26_x10,VN26_x20,hrnet32,140,0.05629803267526438
VN26_x10,VN26_x20,hrnet32,141,0.13622110505137375
VN26_x10,VN26_x20,hrnet32,142,0.21933409073454369
VN26_x10,VN26_x20,hrnet32,143,0.10957964040765449
VN26_x10,VN26_x20,hrnet32,144,0.1866031822711809
VN26_x10,VN26_x20,hrnet32,145,0.15950490129099842
VN26_x10,VN26_x20,hrnet32,146,0.12276935306967766
VN26_x10,VN26_x20,hrnet32,147,0.07781520328842272
VN26_x10,VN26_x20,hrnet32,148,0.1771312504529238
VN26_x10,VN26_x20,hrnet32,149,0.12781501103778728
VN26_x10,VN26_x20,hrnet32,150,0.13615817452202122
VN26_x10,VN26_x20,hrnet32,151,0.11707664188004525
VN26_x10,VN26_x20,hrnet32,152,0.1679078620669435
VN26_x10,VN26_x20,hrnet32,153,0.13983463699922874
VN26_x10,VN26_x20,hrnet32,154,0.16549947763938808
VN26_x10,VN26_x20,hrnet32,155,0.17308775334303994
VN26_x10,VN26_x20,hrnet32,156,0.1128120974499766
VN26_x10,VN26_x20,hrnet32,157,0.17638342719785557
VN26_x10,VN26_x20,hrnet32,158,0.18494420299787828
VN26_x10,VN26_x20,hrnet32,159,0.17194893600098213
VN26_x10,VN26_x20,hrnet32,160,0.1930038881391342
VN26_x10,VN26_x20,hrnet32,161,0.22058460551432882
VN26_x10,VN26_x20,hrnet32,162,0.16485369072620493
VN26_x10,VN26_x20,hrnet32,163,0.1091048899580395
VN26_x10,VN26_x20,hrnet32,164,0.1666450219232428
VN26_x10,VN26_x20,hrnet32,165,0.13708967662235805
VN26_x10,VN26_x20,hrnet32,166,0.11540572480683009
VN26_x10,VN26_x20,hrnet32,167,0.10958470930112856
VN26_x10,VN26_x20,hrnet32,168,0.15369877208667118
VN26_x10,VN26_x20,hrnet32,169,0.16635895228056433
VN26_x10,VN26_x20,hrnet32,170,0.14943405651397498
VN26_x10,VN26_x20,hrnet32,171,0.18853288369561216
VN26_x10,VN26_x20,hrnet32,172,0.13738429761196216
VN26_x10,VN26_x20,hrnet32,173,0.24906430456721343
VN26_x10,VN26_x20,hrnet32,174,0.2935551143691308
VN26_x10,VN26_x20,hrnet32,175,0.22684381822265773
VN26_x10,VN26_x20,hrnet32,176,0.09127835884597624
VN26_x10,VN26_x20,hrnet32,177,0.1945787429893182
VN26_x10,VN26_x20,hrnet32,178,0.21569601547587536
VN26_x10,VN26_x20,hrnet32,179,0.32763606649490357
VN26_x10,VN26_x20,hrnet32,180,0.12828015333235654
VN26_x10,VN26_x20,hrnet32,181,0.23986823299048707
VN26_x10,VN26_x20,hrnet32,182,0.15076459850132382
VN26_x10,VN26_x20,hrnet32,183,0.13082961571276155
VN26_x10,VN26_x20,hrnet32,184,0.09973950467577121
VN26_x10,VN26_x20,hrnet32,185,0.11076989640610878
VN26_x10,VN26_x20,hrnet32,186,0.18989870059813727
VN26_x10,VN26_x20,hrnet32,187,0.20248028396500575
VN26_x10,VN26_x20,hrnet32,188,0.13258324096006652
VN26_x10,VN26_x20,hrnet32,189,0.24302146565711524
VN26_x10,VN26_x20,hrnet32,190,0.22514419930039817
VN26_x10,VN26_x20,hrnet32,191,0.07577651691012831
VN26_x10,VN26_x20,hrnet32,192,0.19804113206441745
VN26_x10,VN26_x20,hrnet32,193,0.19598819266997444
VN26_x10,VN26_x20,hrnet32,194,0.17353017407910623
VN26_x10,VN26_x20,hrnet32,195,0.2635796191991065
VN26_x10,VN26_x20,hrnet32,196,0.1792305331739039
VN26_x10,VN26_x20,hrnet32,197,0.18592458942735646
VN26_x10,VN26_x20,hrnet32,198,0.13263409585346833
VN26_x10,VN26_x20,hrnet32,199,0.1202560451133518
VN26_x10,VN26_x20,mobilenetv3,0,0.2515985864525897
VN26_x10,VN26_x20,mobilenetv3,1,0.20226397699994478
VN26_x10,VN26_x20,mobilenetv3,2,0.16283828676764506
VN26_x10,VN26_x20,mobilenetv3,3,0.1723255998984378
VN26_x10,VN26_x20,mobilenetv3,4,0.23493886632162997
VN26_x10,VN26_x20,mobilenetv3,5,0.11642566920929669
VN26_x10,VN26_x20,mobilenetv3,6,0.11052847729236952
VN26_x10,VN26_x20,mobilenetv3,7,0.1725391112956194
VN26_x10,VN26_x20,mobilenetv3,8,0.12353033445361887
VN26_x10,VN26_x20,mobilenetv3,9,0.24503835934921092
VN26_x10,VN26_x20,mobilenetv3,10,0.11887689354160598
VN26_x10,VN26_x20,mobilenetv3,11,0.09417552495188149
VN26_x10,VN26_x20,mobilenetv3,12,0.1504928333079069
VN26_x10,VN26_x20,mobilenetv3,13,0.33940582813441905
VN26_x10,VN26_x20,mobilenetv3,14,0.33389567428949035
VN26_x10,VN26_x20,mobilenetv3,15,0.4005752211527993
VN26_x10,VN26_x20,mobilenetv3,16,0.4253897214988531
VN26_x10,VN26_x20,mobilenetv3,17,0.058821250688886016
VN26_x10,VN26_x20,mobilenetv3,18,0.39545979768744494
VN26_x10,VN26_x20,mobilenetv3,19,0.08013391606246996
VN26_x10,VN26_x20,mobilenetv3,20,0.2554675065550751
VN26_x10,VN26_x20,mobilenetv3,21,0.10173160521205325
VN26_x10,VN26_x20,mobilenetv3,22,0.21758008568259646
VN26_x10,VN26_x20,mobilenetv3,23,0.13159513808567486
VN26_x10,VN26_x20,mobilenetv3,24,0.16598389761508525
VN26_x10,VN26_x20,mobilenetv3,25,0.12807503861163408
VN26_x10,VN26_x20,mobilenetv3,26,0.12846578480732718
VN26_x10,VN26_x20,mobilenetv3,27,0.2277355306185457
VN26_x10,VN26_x20,mobilenetv3,28,0.2718324245724741
VN26_x10,VN26_x20,mobilenetv3,29,0.20567785447438014
VN26_x10,VN26_x20,mobilenetv3,30,0.17817178431240632
VN26_x10,VN26_x20,mobilenetv3,31,0.23201637450616272
VN26_x10,VN26_x20,mobilenetv3,32,0.14052847582683958
VN26_x10,VN26_x20,mobilenetv3,33,0.1275687537517425
VN26_x10,VN26_x20,mobilenetv3,34,0.19176353489942574
VN26_x10,VN26_x20,mobilenetv3,35,0.21339264999515573
VN26_x10,VN26_x20,mobilenetv3,36,0.29158151341903754
VN26_x10,VN26_x20,mobilenetv3,37,0.14686742592673954
VN26_x10,VN26_x20,mobilenetv3,38,0.05558687983442668
VN26_x10,VN26_x20,mobilenetv3,39,0.06705812335325885
VN26_x10,VN26_x20,mobilenetv3,40,0.11203251448116935
VN26_x10,VN26_x20,mobilenetv3,41,0.20137080754718348
VN26_x10,VN26_x20,mobilenetv3,42,0.20016026006629353
VN26_x10,VN26_x20,mobilenetv3,43,0.08138685078422488
VN26_x10,VN26_x20,mobilenetv3,44,0.14687850443335057
VN26_x10,VN26_x20,mobilenetv3,45,0.044284207889913586
VN26_x10,VN26_x20,mobilenetv3,46,0.12067316768790214
VN26_x10,VN26_x20,mobilenetv3,47,0.20299212260716834
VN26_x10,VN26_x20,mobilenetv3,48,0.23946756162644137
VN26_x10,VN26_x20,mobilenetv3,49,0.11305049857415257
VN26_x10,VN26_x20,mobilenetv3,50,0.2194704417258613
VN26_x10,VN26_x20,mobilenetv3,51,0.15883675862682656
VN26_x10,VN26_x20,mobilenetv3,52,0.08105111059023844
VN26_x10,VN26_x20,mobilenetv3,53,0.15042476113809314
VN26_x10,VN26_x20,mobilenetv3,54,0.041844486122818214
VN26_x10,VN26_x20,mobilenetv3,55,0.21254497722473464
VN26_x10,VN26_x20,mobilenetv3,56,0.20085187103676092
VN26_x10,VN26_x20,mobilenetv3,57,0.08345248058684708
VN26_x10,VN26_x20,mobilenetv3,58,0.12264527227832554
VN26_x10,VN26_x20,mobilenetv3,59,0.212836522188199
VN26_x10,VN26_x20,mobilenetv3,60,0.04711455855295871
VN26_x10,VN26_x20,mobilenetv3,61,0.24010993769937508
VN26_x10,VN26_x20,mobilenetv3,62,0.13250169853782842
VN26_x10,VN26_x20,mobilenetv3,63,0.024750416158650302
VN26_x10,VN26_x20,mobilenetv3,64,0.1748662829930551
VN26_x10,VN26_x20,mobilenetv3,65,0.22009742388169032
VN26_x10,VN26_x20,mobilenetv3,66,0.1019048340828691
VN26_x10,VN26_x20,mobilenetv3,67,0.4144883470030571
VN26_x10,VN26_x20,mobilenetv3,68,0.2824579537133182
VN26_x10,VN26_x20,mobilenetv3,69,0.286161590455615
VN26_x10,VN26_x20,mobilenetv3,70,0.4197531616054273
VN26_x10,VN26_x20,mobilenetv3,71,0.3453221815720153
VN26_x10,VN26_x20,mobilenetv3,72,0.2885616102914447
VN26_x10,VN26_x20,mobilenetv3,73,0.16756749748120356
VN26_x10,VN26_x20,mobilenetv3,74,0.1728471329118427
VN26_x10,VN26_x20,mobilenetv3,75,0.143113343359792
VN26_x10,VN26_x20,mobilenetv3,76,0.1346845095770266
VN26_x10,VN26_x20,mobilenetv3,77,0.1205873631233465
VN26_x10,VN26_x20,mobilenetv3,78,0.1549266992570505
VN26_x10,VN26_x20,mobilenetv3,79,0.05869045936519981
VN26_x10,VN26_x20,mobilenetv3,80,0.018956138208683766
VN26_x10,VN26_x20,mobilenetv3,81,0.190464147623721
VN26_x10,VN26_x20,mobilenetv3,82,0.12523792612643056
VN26_x10,VN26_x20,mobilenetv3,83,0.22360809879906132
VN26_x10,VN26_x20,mobilenetv3,84,0.16764878216709644
VN26_x10,VN26_x20,mobilenetv3,85,0.1380453602537576
VN26_x10,VN26_x20,mobilenetv3,86,0.15551383290310647
VN26_x10,VN26_x20,mobilenetv3,87,0.1624477813588275
VN26_x10,VN26_x20,mobilenetv3,88,0.17624730359163546
VN26_x10,VN26_x20,mobilenetv3,89,0.1766654452592826
VN26_x10,VN26_x20,mobilenetv3,90,0.1479826444745411
VN26_x10,VN26_x20,mobilenetv3,91,0.14077349480493329
VN26_x10,VN26_x20,mobilenetv3,92,0.29131778116171536
VN26_x10,VN26_x20,mobilenetv3,93,0.10002380401518136
VN26_x10,VN26_x20,mobilenetv3,94,0.06634108204180499
VN26_x10,VN26_x20,mobilenetv3,95,0.11863217890153864
VN26_x10,VN26_x20,mobilenetv3,96,0.21157785095016615
VN26_x10,VN26_x20,mobilenetv3,97,0.06070091519556531
VN26_x10,VN26_x20,mobilenetv3,98,0.03547158978416683
VN26_x10,VN26_x20,mobilenetv3,99,0.036429272499969155
VN26_x10,VN26_x20,mobilenetv3,100,0.14424095581470947
VN26_x10,VN26_x20,mobilenetv3,101,0.14120778117511984
VN26_x10,VN26_x20,mobilenetv3,102,0.2809377443146677
VN26_x10,VN26_x20,mobilenetv3,103,0.1462397060112781
VN26_x10,VN26_x20,mobilenetv3,104,0.22648253742105218
