dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
WRD25,motion_blur,15,efficientnet_b3,0.5801668211306765,0.0,0.912037037037037,0.3318702159063604
WRD25,zoom_blur,1.05,efficientnet_b3,0.6204819277108434,0.0,0.912037037037037,0.2915551093261935
WRD25,zoom_blur,1.1,efficientnet_b3,0.3424467099165894,0.0,0.912037037037037,0.5695903271204475
WRD25,zoom_blur,1.2,efficientnet_b3,0.2696941612604263,0.0,0.912037037037037,0.6423428757766106
WRD25,contrast,0.5,efficientnet_b3,0.9457831325301204,0.0,0.912037037037037,-0.0337460954930834
WRD25,contrast,0.75,efficientnet_b3,0.9564411492122336,0.0,0.912037037037037,-0.0444041121751965
WRD25,contrast,1.25,efficientnet_b3,0.9596848934198332,0.0,0.912037037037037,-0.0476478563827962
WRD25,contrast,1.5,efficientnet_b3,0.9578313253012049,0.0,0.912037037037037,-0.0457942882641678
WRD25,pixelate,0.5,efficientnet_b3,0.5630213160333642,0.0,0.912037037037037,0.3490157210036727
WRD25,pixelate,0.33,efficientnet_b3,0.3554216867469879,0.0,0.912037037037037,0.556615350290049
WRD25,pixelate,0.25,efficientnet_b3,0.2747914735866543,0.0,0.912037037037037,0.6372455634503826
WRD25,scratch,mild,efficientnet_b3,0.932808155699722,0.0,0.912037037037037,-0.0207711186626849
WRD25,scratch,moderate,efficientnet_b3,0.8239110287303059,0.0,0.912037037037037,0.0881260083067311
WRD25,scratch,severe,efficientnet_b3,0.4462465245597776,0.0,0.912037037037037,0.4657905124772594
WRD25,rotation,45,efficientnet_b3,0.7312326227988879,0.0,0.912037037037037,0.180804414238149
WRD25,rotation,90,efficientnet_b3,0.8721037998146431,0.0,0.912037037037037,0.0399332372223938
WRD25,rotation,135,efficientnet_b3,0.6923076923076923,0.0,0.912037037037037,0.2197293447293447
WRD25,rotation,180,efficientnet_b3,0.9485634847080632,0.0,0.912037037037037,-0.036526447671026
WRD25,compound,mild,efficientnet_b3,0.3721037998146432,0.0,0.912037037037037,0.5399332372223937
WRD25,compound,moderate,efficientnet_b3,0.1177015755329008,0.0,0.912037037037037,0.7943354615041361
WRD25,compound,severe,efficientnet_b3,0.0477293790546802,0.0,0.912037037037037,0.8643076579823568
WRD25,compound_optical,mild,efficientnet_b3,0.8234476367006488,0.0,0.912037037037037,0.0885894003363881
WRD25,compound_optical,moderate,efficientnet_b3,0.3878591288229842,0.0,0.912037037037037,0.5241779082140527
WRD25,compound_optical,severe,efficientnet_b3,0.2794253938832252,0.0,0.912037037037037,0.6326116431538118
WRD25,compound_digital,mild,efficientnet_b3,0.767840593141798,0.0,0.912037037037037,0.144196443895239
WRD25,compound_digital,moderate,efficientnet_b3,0.4976830398517145,0.0,0.912037037037037,0.4143539971853224
WRD25,compound_digital,severe,efficientnet_b3,0.3262279888785913,0.0,0.912037037037037,0.5858090481584457
WRD25,compound_field,mild,efficientnet_b3,0.5885078776645042,0.0,0.912037037037037,0.3235291593725328
WRD25,compound_field,moderate,efficientnet_b3,0.3303985171455051,0.0,0.912037037037037,0.5816385198915319
WRD25,compound_field,severe,efficientnet_b3,0.247451343836886,0.0,0.912037037037037,0.664585693200151
WRD25,clean,0,convnext_tiny,0.925,0.0047664954356421,0.925,0.0
WRD25,gaussian_blur,2,convnext_tiny,0.696014828544949,0.0,0.925,0.228985171455051
WRD25,gaussian_blur,4,convnext_tiny,0.3021316033364226,0.0,0.925,0.6228683966635774
WRD25,gaussian_blur,6,convnext_tiny,0.2182576459684893,0.0,0.925,0.7067423540315108
WRD25,gaussian_blur,8,convnext_tiny,0.206672845227062,0.0,0.925,0.718327154772938
WRD25,gaussian_blur,10,convnext_tiny,0.1788693234476367,0.0,0.925,0.7461306765523633
WRD25,gaussian_blur,12,convnext_tiny,0.1492122335495829,0.0,0.925,0.7757877664504171
