dataset,backbone,perturbation,severity,tag,n_flip,first_order_frac,switch_frac,switch_winner_in_top3,switch_winner_in_top5,median_clean_rank_switch
DTSR14,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,3356,0.3283671036948749,0.6716328963051251,0.2675244010647737,0.5328305235137534,5.0
DTSR14,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,4380,0.23995433789954337,0.7600456621004567,0.17813157104235505,0.4328627215379994,6.0
DTSR14,efficientnet_b3,shot_noise,60,shot_noise_60,4009,0.2529309054627089,0.7470690945372911,0.17929883138564273,0.42504173622704505,6.0
DTSR14,efficientnet_b3,shot_noise,30,shot_noise_30,5994,0.12479145812479146,0.8752085418752086,0.11589782691574534,0.3162409454822722,7.0
DTSR14,efficientnet_b3,shot_noise,15,shot_noise_15,7033,0.06981373524811603,0.9301862647518839,0.05747477835524305,0.16462855395903395,11.0
DTSR14,efficientnet_b3,impulse_noise,0.01,impulse_noise_0_01,1850,0.5410810810810811,0.4589189189189189,0.4004711425206125,0.7561837455830389,4.0
DTSR14,efficientnet_b3,impulse_noise,0.03,impulse_noise_0_03,3266,0.29301898346601346,0.7069810165339865,0.22217410134257254,0.5829363360762235,5.0
DTSR14,efficientnet_b3,impulse_noise,0.05,impulse_noise_0_05,4117,0.19844547000242896,0.801554529997571,0.1987878787878788,0.4896969696969697,6.0
DTSR14,efficientnet_b3,motion_blur,5,motion_blur_5,400,0.8125,0.1875,0.7466666666666667,0.96,3.0
DTSR14,efficientnet_b3,motion_blur,9,motion_blur_9,1435,0.4710801393728223,0.5289198606271777,0.4137022397891963,0.6996047430830039,4.0
DTSR14,efficientnet_b3,motion_blur,15,motion_blur_15,3955,0.25941845764854615,0.7405815423514539,0.26732673267326734,0.5957664731990441,5.0
DTSR14,efficientnet_b3,zoom_blur,1.05,zoom_blur_1_05,1090,0.38807339449541284,0.6119266055045871,0.25787106446776614,0.5817091454272864,5.0
DTSR14,efficientnet_b3,zoom_blur,1.1,zoom_blur_1_1,2576,0.2798913043478261,0.720108695652174,0.16981132075471697,0.45498652291105124,6.0
DTSR14,efficientnet_b3,zoom_blur,1.2,zoom_blur_1_2,4620,0.18181818181818182,0.8181818181818182,0.06825396825396825,0.2357142857142857,8.0
DTSR14,efficientnet_b3,contrast,0.5,contrast_0_5,1064,0.6597744360902256,0.34022556390977443,0.5165745856353591,0.8756906077348067,3.0
DTSR14,efficientnet_b3,contrast,0.75,contrast_0_75,346,0.8988439306358381,0.10115606936416185,0.6,1.0,3.0
DTSR14,efficientnet_b3,contrast,1.25,contrast_1_25,144,0.8958333333333334,0.10416666666666667,0.8666666666666667,1.0,3.0
DTSR14,efficientnet_b3,contrast,1.5,contrast_1_5,313,0.8466453674121406,0.15335463258785942,0.7083333333333334,0.9583333333333334,3.0
DTSR14,efficientnet_b3,pixelate,0.5,pixelate_0_5,2090,0.5411483253588517,0.45885167464114834,0.4233576642335766,0.7497393117831074,4.0
DTSR14,efficientnet_b3,pixelate,0.33,pixelate_0_33,4667,0.2892650524962503,0.7107349475037498,0.42267108833283085,0.6153150437141995,4.0
DTSR14,efficientnet_b3,pixelate,0.25,pixelate_0_25,5506,0.21794406102433708,0.782055938975663,0.2863446353924756,0.45959126799814215,6.0
DTSR14,efficientnet_b3,scratch,mild,scratch_mild,2348,0.37649063032367974,0.6235093696763203,0.3442622950819672,0.7281420765027322,4.0
DTSR14,efficientnet_b3,scratch,moderate,scratch_moderate,3729,0.29873960847412173,0.7012603915258783,0.2164435946462715,0.5154875717017209,5.0
DTSR14,efficientnet_b3,scratch,severe,scratch_severe,5291,0.24740124740124741,0.7525987525987526,0.15595178302360624,0.3736815670517328,7.0
DTSR14,efficientnet_b3,rotation,45,rotation_45,3249,0.3022468451831333,0.6977531548168667,0.2611380679311866,0.5271283634759594,5.0
DTSR14,efficientnet_b3,rotation,90,rotation_90,1494,0.5247657295850067,0.47523427041499333,0.3676056338028169,0.7915492957746478,4.0
DTSR14,efficientnet_b3,rotation,135,rotation_135,3766,0.26579925650557623,0.7342007434944238,0.23037974683544304,0.4741410488245931,6.0
DTSR14,efficientnet_b3,rotation,180,rotation_180,309,0.7799352750809061,0.22006472491909385,0.6764705882352942,0.9705882352941176,3.0
DTSR14,efficientnet_b3,compound,mild,compound_mild,5048,0.26842313787638666,0.7315768621236133,0.20471161657189277,0.45572705117790413,6.0
DTSR14,efficientnet_b3,compound,moderate,compound_moderate,6933,0.08409058127794605,0.9159094187220539,0.07606299212598425,0.20866141732283464,11.0
DTSR14,efficientnet_b3,compound,severe,compound_severe,7183,0.0470555478212446,0.9529444521787553,0.028634039444850257,0.09919649379108839,13.0
DTSR14,efficientnet_b3,compound_optical,mild,compound_optical_mild,1057,0.5156102175969726,0.48438978240302744,0.41015625,0.728515625,4.0
DTSR14,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,5477,0.12780719371918933,0.8721928062808106,0.1389993719907892,0.3912497383294955,7.0
DTSR14,efficientnet_b3,compound_optical,severe,compound_optical_severe,6833,0.06878384311429826,0.9312161568857017,0.12352663837812353,0.3562784849913563,7.0
DTSR14,efficientnet_b3,compound_digital,mild,compound_digital_mild,1268,0.6727129337539433,0.3272870662460568,0.5132530120481927,0.8650602409638555,3.0
DTSR14,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,3447,0.35857267188859876,0.6414273281114012,0.28900949796472186,0.5395748530076888,5.0
DTSR14,efficientnet_b3,compound_digital,severe,compound_digital_severe,2987,0.3337797120857047,0.6662202879142953,0.3085427135678392,0.6432160804020101,4.0
DTSR14,efficientnet_b3,compound_field,mild,compound_field_mild,1481,0.3450371370695476,0.6549628629304524,0.22164948453608246,0.4463917525773196,6.0
DTSR14,efficientnet_b3,compound_field,moderate,compound_field_moderate,2964,0.2965587044534413,0.7034412955465587,0.2052757793764988,0.47050359712230216,6.0
DTSR14,efficientnet_b3,compound_field,severe,compound_field_severe,5991,0.13753964279752962,0.8624603572024704,0.1250241919876137,0.3590090961873427,7.0
DTSR14,dinov2_b,gaussian_blur,2,blur_2,1549,0.4854744996772111,0.5145255003227889,0.4190715181932246,0.7590966122961104,4.0
DTSR14,dinov2_b,gaussian_blur,4,blur_4,3210,0.29968847352024924,0.7003115264797508,0.275355871886121,0.5894128113879004,5.0
DTSR14,dinov2_b,gaussian_blur,6,blur_6,5558,0.14069809283915077,0.8593019071608492,0.1513819095477387,0.43634840871021774,6.0
DTSR14,dinov2_b,gaussian_blur,8,blur_8,6329,0.07994943908990362,0.9200505609100964,0.09342263438090331,0.31839258114374036,8.0
DTSR14,dinov2_b,gaussian_blur,10,blur_10,6307,0.08847312509909624,0.9115268749009038,0.11010610540963646,0.33136197599582534,8.0
DTSR14,dinov2_b,gaussian_blur,12,blur_12,6305,0.10436161776367962,0.8956383822363204,0.12449088011333452,0.38303523995041616,7.0
DTSR14,dinov2_b,defocus_blur,3,defocus_3,550,0.6181818181818182,0.38181818181818183,0.5095238095238095,0.819047619047619,3.0
DTSR14,dinov2_b,defocus_blur,5,defocus_5,1997,0.41362043064596893,0.586379569354031,0.3842869342442357,0.681468830059778,4.0
DTSR14,dinov2_b,defocus_blur,8,defocus_8,3530,0.25609065155807365,0.7439093484419264,0.26732673267326734,0.5628332063975628,5.0
DTSR14,dinov2_b,defocus_blur,11,defocus_11,5117,0.146765683017393,0.853234316982607,0.1662849289967934,0.4246449839670179,6.0
DTSR14,dinov2_b,defocus_blur,15,defocus_15,6070,0.10774299835255355,0.8922570016474465,0.11096750369276219,0.34158050221565733,7.0
DTSR14,dinov2_b,resize,1.33,resize_1_33,860,0.5232558139534884,0.47674418604651164,0.3804878048780488,0.7585365853658537,4.0
DTSR14,dinov2_b,resize,1.67,resize_1_67,1572,0.36259541984732824,0.6374045801526718,0.25249500998003993,0.5499001996007984,5.0
DTSR14,dinov2_b,resize,2.0,resize_2_0,2278,0.2884108867427568,0.7115891132572432,0.21714990746452806,0.5070943861813695,5.0
DTSR14,dinov2_b,illumination,0.7,brightness_0_7,119,0.9159663865546218,0.08403361344537816,0.9,1.0,3.0
DTSR14,dinov2_b,illumination,0.85,brightness_0_85,78,0.9743589743589743,0.02564102564102564,1.0,1.0,3.0
DTSR14,dinov2_b,illumination,1.15,brightness_1_15,85,0.8470588235294118,0.15294117647058825,0.5384615384615384,0.7692307692307693,3.0
DTSR14,dinov2_b,illumination,1.3,brightness_1_3,209,0.7464114832535885,0.2535885167464115,0.5094339622641509,0.8301886792452831,3.0
DTSR14,dinov2_b,jpeg,10,jpeg_10,3365,0.27072808320950964,0.7292719167904903,0.2241238793806031,0.49511002444987773,6.0
DTSR14,dinov2_b,jpeg,20,jpeg_20,1993,0.4019066733567486,0.5980933266432514,0.3145973154362416,0.5637583892617449,5.0
DTSR14,dinov2_b,jpeg,30,jpeg_30,1378,0.5123367198838897,0.4876632801161103,0.37202380952380953,0.6547619047619048,4.0
DTSR14,dinov2_b,jpeg,50,jpeg_50,738,0.6693766937669376,0.33062330623306235,0.5491803278688525,0.8401639344262295,3.0
DTSR14,dinov2_b,jpeg,70,jpeg_70,405,0.7975308641975308,0.20246913580246914,0.7926829268292683,0.9634146341463414,3.0
DTSR14,dinov2_b,red_channel_shift,-45,color_shift_-45,715,0.5496503496503496,0.45034965034965035,0.40372670807453415,0.7515527950310559,4.0
DTSR14,dinov2_b,red_channel_shift,-30,color_shift_-30,401,0.713216957605985,0.286783042394015,0.5391304347826087,0.8869565217391304,3.0
DTSR14,dinov2_b,red_channel_shift,30,color_shift_30,251,0.8366533864541833,0.16334661354581673,0.5365853658536586,0.8292682926829268,3.0
DTSR14,dinov2_b,red_channel_shift,45,color_shift_45,337,0.8219584569732937,0.17804154302670624,0.6166666666666667,0.9333333333333333,3.0
DTSR14,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,567,0.6666666666666666,0.3333333333333333,0.4126984126984127,0.7883597883597884,4.0
DTSR14,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,370,0.8081081081081081,0.1918918918918919,0.5492957746478874,0.8873239436619719,3.0
DTSR14,dinov2_b,green_channel_shift,30,green_channel_shift_30,463,0.6825053995680346,0.3174946004319654,0.47619047619047616,0.8435374149659864,4.0
DTSR14,dinov2_b,green_channel_shift,45,green_channel_shift_45,767,0.5410691003911343,0.4589308996088657,0.4034090909090909,0.7784090909090909,4.0
DTSR14,dinov2_b,blue_channel_shift,-45,blue_channel_shift_-45,197,0.8223350253807107,0.17766497461928935,0.8,0.9714285714285714,3.0
DTSR14,dinov2_b,blue_channel_shift,-30,blue_channel_shift_-30,146,0.8904109589041096,0.1095890410958904,0.75,0.9375,3.0
DTSR14,dinov2_b,blue_channel_shift,30,blue_channel_shift_30,345,0.8115942028985508,0.18840579710144928,0.5692307692307692,0.9384615384615385,3.0
DTSR14,dinov2_b,blue_channel_shift,45,blue_channel_shift_45,501,0.6506986027944112,0.34930139720558884,0.41714285714285715,0.8,4.0
DTSR14,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,1251,0.5603517186250999,0.4396482813749001,0.43272727272727274,0.7472727272727273,4.0
DTSR14,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,2477,0.37706903512313283,0.6229309648768672,0.28191834089436163,0.5962410887880751,5.0
DTSR14,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,3763,0.26069625298963595,0.739303747010364,0.2048885693745507,0.48346513299784327,6.0
DTSR14,dinov2_b,shot_noise,60,shot_noise_60,3581,0.26556827701759284,0.7344317229824071,0.20760456273764258,0.48897338403041823,6.0
DTSR14,dinov2_b,shot_noise,30,shot_noise_30,4458,0.19896814715118888,0.8010318528488112,0.15793895267432093,0.4102492299075889,6.0
DTSR14,dinov2_b,shot_noise,15,shot_noise_15,5365,0.14259086672879775,0.8574091332712023,0.1058695652173913,0.30782608695652175,7.0
DTSR14,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,2123,0.26566179934055584,0.7343382006594442,0.16869788325849905,0.4060295060936498,6.0
DTSR14,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,3319,0.18921361855980717,0.8107863814401929,0.10405053883314754,0.2500929022668153,11.0
DTSR14,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,4120,0.1859223300970874,0.8140776699029126,0.07364341085271318,0.1687537268932618,12.0
DTSR14,dinov2_b,motion_blur,5,motion_blur_5,774,0.6227390180878553,0.3772609819121447,0.4349315068493151,0.7294520547945206,4.0
DTSR14,dinov2_b,motion_blur,9,motion_blur_9,1423,0.4701335207308503,0.5298664792691496,0.3793103448275862,0.6273209549071618,4.0
DTSR14,dinov2_b,motion_blur,15,motion_blur_15,3022,0.2925215089344805,0.7074784910655195,0.2899906454630496,0.5500467726847521,5.0
DTSR14,dinov2_b,zoom_blur,1.05,zoom_blur_1_05,1427,0.39243167484232655,0.6075683251576735,0.29411764705882354,0.566320645905421,5.0
DTSR14,dinov2_b,zoom_blur,1.1,zoom_blur_1_1,2118,0.27148253068932954,0.7285174693106704,0.19507453013609852,0.4309786130913804,6.0
DTSR14,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,2939,0.23273222184416467,0.7672677781558354,0.2,0.4155210643015521,6.0
DTSR14,dinov2_b,contrast,0.5,contrast_0_5,473,0.7315010570824524,0.26849894291754756,0.5748031496062992,0.8267716535433071,3.0
DTSR14,dinov2_b,contrast,0.75,contrast_0_75,151,0.9403973509933775,0.059602649006622516,0.8888888888888888,1.0,3.0
DTSR14,dinov2_b,contrast,1.25,contrast_1_25,110,0.9727272727272728,0.02727272727272727,1.0,1.0,3.0
DTSR14,dinov2_b,contrast,1.5,contrast_1_5,188,0.8882978723404256,0.11170212765957446,0.8095238095238095,1.0,3.0
DTSR14,dinov2_b,pixelate,0.5,pixelate_0_5,1146,0.5078534031413613,0.49214659685863876,0.44148936170212766,0.6648936170212766,4.0
DTSR14,dinov2_b,pixelate,0.33,pixelate_0_33,1637,0.42455711667684787,0.5754428833231521,0.3747346072186836,0.6019108280254777,4.0
DTSR14,dinov2_b,pixelate,0.25,pixelate_0_25,2676,0.34940209267563527,0.6505979073243647,0.3113153360137852,0.55944859276278,5.0
DTSR14,dinov2_b,scratch,mild,scratch_mild,1681,0.46222486615110053,0.5377751338488994,0.37168141592920356,0.6891592920353983,4.0
DTSR14,dinov2_b,scratch,moderate,scratch_moderate,2132,0.44136960600375236,0.5586303939962477,0.3316540722082284,0.653232577665827,4.0
DTSR14,dinov2_b,scratch,severe,scratch_severe,2034,0.44198623402163223,0.5580137659783677,0.34008810572687226,0.6660792951541851,4.0
DTSR14,dinov2_b,rotation,45,rotation_45,2267,0.3105425672695192,0.6894574327304808,0.23928342930262317,0.5143953934740882,5.0
DTSR14,dinov2_b,rotation,90,rotation_90,770,0.5584415584415584,0.44155844155844154,0.38235294117647056,0.6411764705882353,4.0
DTSR14,dinov2_b,rotation,135,rotation_135,2342,0.2941929974380871,0.7058070025619129,0.21536600120992136,0.48154869933454325,6.0
DTSR14,dinov2_b,rotation,180,rotation_180,375,0.7093333333333334,0.2906666666666667,0.5779816513761468,0.8440366972477065,3.0
DTSR14,dinov2_b,compound,mild,compound_mild,5558,0.14231738035264482,0.8576826196473551,0.1525068177050556,0.40172015942941053,6.0
DTSR14,dinov2_b,compound,moderate,compound_moderate,6761,0.05960656707587635,0.9403934329241237,0.05787983642654923,0.2422145328719723,8.0
DTSR14,dinov2_b,compound,severe,compound_severe,6873,0.02997235559435472,0.9700276444056453,0.03584820758962052,0.16349182540872956,10.0
DTSR14,dinov2_b,compound_optical,mild,compound_optical_mild,744,0.5336021505376344,0.46639784946236557,0.3515850144092219,0.6628242074927954,4.0
DTSR14,dinov2_b,compound_optical,moderate,compound_optical_moderate,4106,0.2048222113979542,0.7951777886020458,0.20520673813169985,0.4863705972434916,6.0
DTSR14,dinov2_b,compound_optical,severe,compound_optical_severe,6442,0.07544240918969264,0.9245575908103073,0.0747145735392881,0.2639355271994627,8.0
DTSR14,dinov2_b,compound_digital,mild,compound_digital_mild,920,0.5891304347826087,0.4108695652173913,0.5026455026455027,0.7671957671957672,3.0
DTSR14,dinov2_b,compound_digital,moderate,compound_digital_moderate,3908,0.2031729785056295,0.7968270214943706,0.20199100834938985,0.4190751445086705,6.0
DTSR14,dinov2_b,compound_digital,severe,compound_digital_severe,3130,0.3063897763578275,0.6936102236421725,0.254721326577614,0.5140488254260709,5.0
DTSR14,dinov2_b,compound_field,mild,compound_field_mild,1407,0.35181236673773986,0.6481876332622601,0.24561403508771928,0.5164473684210527,5.0
DTSR14,dinov2_b,compound_field,moderate,compound_field_moderate,2794,0.2551896921975662,0.7448103078024337,0.1782796732340221,0.3940413262854397,7.0
DTSR14,dinov2_b,compound_field,severe,compound_field_severe,5229,0.14974182444061962,0.8502581755593803,0.13742690058479531,0.35335132703553757,8.0
DTSR14,mobilenetv3,gaussian_blur,2,blur_2,2213,0.429733393583371,0.570266606416629,0.3304278922345483,0.687797147385103,4.0
DTSR14,mobilenetv3,gaussian_blur,4,blur_4,6061,0.13463124896881704,0.8653687510311829,0.1534795042897998,0.47683508102955197,6.0
DTSR14,mobilenetv3,gaussian_blur,6,blur_6,6929,0.07013999134074181,0.9298600086592582,0.09576284339593358,0.30808629520409747,8.0
DTSR14,mobilenetv3,gaussian_blur,8,blur_8,7052,0.0638116846284742,0.9361883153715258,0.0675552862768858,0.18267191760072704,10.0
DTSR14,mobilenetv3,gaussian_blur,10,blur_10,7089,0.10382282409366625,0.8961771759063337,0.083739965370691,0.20273886352904139,10.0
DTSR14,mobilenetv3,gaussian_blur,12,blur_12,7122,0.11738275765234485,0.8826172423476552,0.09115494750238626,0.25246579700922683,9.0
DTSR14,mobilenetv3,defocus_blur,3,defocus_3,1742,0.5091848450057406,0.4908151549942595,0.3742690058479532,0.7321637426900585,4.0
DTSR14,mobilenetv3,defocus_blur,5,defocus_5,3780,0.26851851851851855,0.7314814814814815,0.2314647377938517,0.5949367088607594,5.0
DTSR14,mobilenetv3,defocus_blur,8,defocus_8,6092,0.14346684175968483,0.8565331582403152,0.1584898428516673,0.48409352242238407,6.0
DTSR14,mobilenetv3,defocus_blur,11,defocus_11,6953,0.07780814037106284,0.9221918596289371,0.10184029943855272,0.35807860262008734,7.0
DTSR14,mobilenetv3,defocus_blur,15,defocus_15,7172,0.07236475181260457,0.9276352481873954,0.06448218848639711,0.19780550127761912,10.0
DTSR14,mobilenetv3,resize,1.33,resize_1_33,901,0.5760266370699223,0.4239733629300777,0.4607329842931937,0.8089005235602095,4.0
DTSR14,mobilenetv3,resize,1.67,resize_1_67,1670,0.4784431137724551,0.5215568862275449,0.32261768082663606,0.6360505166475315,4.0
DTSR14,mobilenetv3,resize,2.0,resize_2_0,2527,0.3965176098140087,0.6034823901859913,0.259672131147541,0.5377049180327869,5.0
DTSR14,mobilenetv3,illumination,0.7,brightness_0_7,492,0.8292682926829268,0.17073170731707318,0.6190476190476191,0.9761904761904762,3.0
DTSR14,mobilenetv3,illumination,0.85,brightness_0_85,210,0.9285714285714286,0.07142857142857142,0.7333333333333333,1.0,3.0
DTSR14,mobilenetv3,illumination,1.15,brightness_1_15,201,0.8507462686567164,0.14925373134328357,0.7666666666666667,0.9666666666666667,3.0
DTSR14,mobilenetv3,illumination,1.3,brightness_1_3,489,0.7750511247443763,0.2249488752556237,0.5636363636363636,0.9181818181818182,3.0
DTSR14,mobilenetv3,jpeg,10,jpeg_10,4956,0.21368038740920098,0.7863196125907991,0.1598665640236079,0.3833718244803695,7.0
DTSR14,mobilenetv3,jpeg,20,jpeg_20,1697,0.47377725397760756,0.5262227460223925,0.40985442329227323,0.786114221724524,4.0
DTSR14,mobilenetv3,jpeg,30,jpeg_30,1067,0.6148078725398313,0.3851921274601687,0.51338199513382,0.9148418491484185,3.0
DTSR14,mobilenetv3,jpeg,50,jpeg_50,521,0.7946257197696737,0.2053742802303263,0.7102803738317757,0.9532710280373832,3.0
DTSR14,mobilenetv3,jpeg,70,jpeg_70,277,0.8628158844765343,0.1371841155234657,0.8947368421052632,1.0,3.0
DTSR14,mobilenetv3,red_channel_shift,-45,color_shift_-45,731,0.7168262653898769,0.28317373461012313,0.4927536231884058,0.8695652173913043,4.0
DTSR14,mobilenetv3,red_channel_shift,-30,color_shift_-30,445,0.8089887640449438,0.19101123595505617,0.5764705882352941,0.9176470588235294,3.0
DTSR14,mobilenetv3,red_channel_shift,30,color_shift_30,626,0.7012779552715654,0.2987220447284345,0.7165775401069518,0.9786096256684492,3.0
DTSR14,mobilenetv3,red_channel_shift,45,color_shift_45,821,0.6845310596833131,0.315468940316687,0.6486486486486487,0.9536679536679536,3.0
DTSR14,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,1007,0.7388282025819265,0.2611717974180735,0.5247148288973384,0.8745247148288974,3.0
DTSR14,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,463,0.8704103671706264,0.12958963282937366,0.7166666666666667,0.9666666666666667,3.0
DTSR14,mobilenetv3,green_channel_shift,30,green_channel_shift_30,607,0.7627677100494233,0.2372322899505766,0.5277777777777778,0.8888888888888888,3.0
DTSR14,mobilenetv3,green_channel_shift,45,green_channel_shift_45,876,0.730593607305936,0.2694063926940639,0.5508474576271186,0.9152542372881356,3.0
DTSR14,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,296,0.8513513513513513,0.14864864864864866,0.6818181818181818,1.0,3.0
DTSR14,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,228,0.9166666666666666,0.08333333333333333,0.6842105263157895,1.0,3.0
DTSR14,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,321,0.881619937694704,0.11838006230529595,0.8157894736842105,0.9473684210526315,3.0
DTSR14,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,683,0.7657393850658858,0.2342606149341142,0.5875,0.90625,3.0
DTSR14,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,1773,0.41060349689791314,0.5893965031020869,0.37607655502392345,0.8095693779904306,4.0
DTSR14,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,3163,0.32753714827695224,0.6724628517230478,0.2924306535025858,0.5778091208274565,5.0
DTSR14,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,5150,0.24524271844660195,0.754757281553398,0.20658605608438385,0.44224337535374325,6.0
DTSR14,mobilenetv3,shot_noise,60,shot_noise_60,5126,0.2575107296137339,0.7424892703862661,0.22280609563846557,0.4611140304781923,6.0
DTSR14,mobilenetv3,shot_noise,30,shot_noise_30,6127,0.19144769055002447,0.8085523094499755,0.1586596689543803,0.42067016552280984,6.0
DTSR14,mobilenetv3,shot_noise,15,shot_noise_15,6862,0.1031769163509181,0.8968230836490819,0.11130971725706858,0.38690282742931426,6.0
DTSR14,mobilenetv3,impulse_noise,0.01,impulse_noise_0_01,2006,0.2876370887337986,0.7123629112662014,0.22043386983904828,0.5619314205738278,5.0
DTSR14,mobilenetv3,impulse_noise,0.03,impulse_noise_0_03,3234,0.15924551638837353,0.8407544836116265,0.08201544685546157,0.23758734828981243,9.0
DTSR14,mobilenetv3,impulse_noise,0.05,impulse_noise_0_05,3767,0.18502787363950093,0.8149721263604991,0.08859934853420195,0.21205211726384365,10.0
DTSR14,mobilenetv3,motion_blur,5,motion_blur_5,679,0.7201767304860088,0.27982326951399117,0.5684210526315789,0.9052631578947369,3.0
DTSR14,mobilenetv3,motion_blur,9,motion_blur_9,1980,0.4904040404040404,0.5095959595959596,0.3736372646184341,0.7254707631318137,4.0
DTSR14,mobilenetv3,motion_blur,15,motion_blur_15,4424,0.29159132007233274,0.7084086799276673,0.25717932354818124,0.6001914486279515,5.0
DTSR14,mobilenetv3,zoom_blur,1.05,zoom_blur_1_05,905,0.5900552486187846,0.40994475138121544,0.38544474393531,0.7412398921832885,4.0
DTSR14,mobilenetv3,zoom_blur,1.1,zoom_blur_1_1,3039,0.251069430733794,0.7489305692662059,0.10281195079086115,0.26449912126537783,8.0
DTSR14,mobilenetv3,zoom_blur,1.2,zoom_blur_1_2,6401,0.09279800031245118,0.9072019996875488,0.05476149474771827,0.16979507490959186,10.0
DTSR14,mobilenetv3,contrast,0.5,contrast_0_5,1529,0.618051013734467,0.38194898626553303,0.4434931506849315,0.839041095890411,4.0
DTSR14,mobilenetv3,contrast,0.75,contrast_0_75,428,0.8364485981308412,0.16355140186915887,0.7142857142857143,1.0,3.0
DTSR14,mobilenetv3,contrast,1.25,contrast_1_25,137,0.9635036496350365,0.0364963503649635,1.0,1.0,3.0
DTSR14,mobilenetv3,contrast,1.5,contrast_1_5,280,0.9214285714285714,0.07857142857142857,0.8181818181818182,1.0,3.0
DTSR14,mobilenetv3,pixelate,0.5,pixelate_0_5,5378,0.13480847898847156,0.8651915210115284,0.12099720610358908,0.23554695895121427,12.0
DTSR14,mobilenetv3,pixelate,0.33,pixelate_0_33,4594,0.16826295167609925,0.8317370483239007,0.2789845590159644,0.46165925150484166,6.0
DTSR14,mobilenetv3,pixelate,0.25,pixelate_0_25,6777,0.05872805075992327,0.9412719492400767,0.06881956419501489,0.1544129173851701,12.0
DTSR14,mobilenetv3,scratch,mild,scratch_mild,1232,0.46915584415584416,0.5308441558441559,0.5152905198776758,0.8379204892966361,3.0
DTSR14,mobilenetv3,scratch,moderate,scratch_moderate,2569,0.40210198520825224,0.5978980147917478,0.3059895833333333,0.6751302083333334,4.0
DTSR14,mobilenetv3,scratch,severe,scratch_severe,4089,0.30520909757887016,0.6947909024211298,0.2249208025343189,0.5350228792678634,5.0
DTSR14,mobilenetv3,rotation,45,rotation_45,2616,0.3929663608562691,0.6070336391437309,0.31926952141057935,0.6423173803526449,5.0
DTSR14,mobilenetv3,rotation,90,rotation_90,2259,0.4962372731297034,0.5037627268702966,0.2565905096660808,0.6089630931458699,5.0
DTSR14,mobilenetv3,rotation,135,rotation_135,2721,0.3700845277471518,0.6299154722528482,0.2952158693115519,0.6184364060676779,5.0
DTSR14,mobilenetv3,rotation,180,rotation_180,276,0.8333333333333334,0.16666666666666666,0.6739130434782609,0.9782608695652174,3.0
DTSR14,mobilenetv3,compound,mild,compound_mild,5755,0.19061685490877497,0.809383145091225,0.20072992700729927,0.5948905109489051,5.0
DTSR14,mobilenetv3,compound,moderate,compound_moderate,7274,0.10626890294198515,0.8937310970580149,0.07106598984771574,0.2091985848331026,9.0
DTSR14,mobilenetv3,compound,severe,compound_severe,7538,0.0321040063677368,0.9678959936322632,0.016584429824561403,0.05578399122807018,13.0
DTSR14,mobilenetv3,compound_optical,mild,compound_optical_mild,2833,0.34945287680903636,0.6505471231909636,0.26912642430819317,0.626695604991861,5.0
DTSR14,mobilenetv3,compound_optical,moderate,compound_optical_moderate,7074,0.08340401470172462,0.9165959852982754,0.10425663170882171,0.3473164713140037,7.0
DTSR14,mobilenetv3,compound_optical,severe,compound_optical_severe,7198,0.07877188107807724,0.9212281189219228,0.0660533856130297,0.14552857789172072,11.0
DTSR14,mobilenetv3,compound_digital,mild,compound_digital_mild,1333,0.6069017254313578,0.39309827456864216,0.48282442748091603,0.8549618320610687,4.0
DTSR14,mobilenetv3,compound_digital,moderate,compound_digital_moderate,5518,0.20061616527727438,0.7993838347227257,0.19542053956019043,0.4692813420992972,6.0
DTSR14,mobilenetv3,compound_digital,severe,compound_digital_severe,6117,0.15448749386954388,0.8455125061304561,0.16163959783449341,0.3874709976798144,7.0
DTSR14,mobilenetv3,compound_field,mild,compound_field_mild,934,0.6113490364025695,0.3886509635974304,0.5895316804407713,0.9393939393939394,3.0
DTSR14,mobilenetv3,compound_field,moderate,compound_field_moderate,3894,0.2981510015408321,0.7018489984591679,0.2736919136480059,0.7028905964141968,4.0
