dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,auc_total_drift,auc_pred_margin,firstorder_recall
PCA11,convnext_tiny,compound_digital,severe,compound_digital_severe,8833,5245,0.5937959923015963,0.6469889303716552,0.7975723548360013,0.47816968541468063
PCA11,convnext_tiny,compound_field,mild,compound_field_mild,8833,3296,0.3731461564587343,0.503942476122677,0.792024658475814,0.46116504854368934
PCA11,convnext_tiny,compound_field,moderate,compound_field_moderate,8833,5568,0.6303634099399977,0.6579483396701343,0.7979827850240271,0.44091235632183906
PCA11,convnext_tiny,compound_field,severe,compound_field_severe,8833,6525,0.7387071210234348,0.6639635915722093,0.7483346281798442,0.4724904214559387
PCA11,efficientnet_b3,gaussian_blur,2,blur_2,8866,2163,0.2439657117076472,0.6205876309756764,0.8622492161133749,0.5977808599167822
PCA11,efficientnet_b3,gaussian_blur,4,blur_4,8866,4116,0.46424543198736745,0.6967244386476394,0.8265747020612757,0.45019436345966957
PCA11,efficientnet_b3,gaussian_blur,6,blur_6,8866,4768,0.5377847958493119,0.7797602816564636,0.8315623352036187,0.45050335570469796
PCA11,efficientnet_b3,gaussian_blur,8,blur_8,8866,5238,0.5907963004737198,0.7903341990702327,0.8230933055152471,0.4452080946926308
PCA11,efficientnet_b3,gaussian_blur,10,blur_10,8866,5931,0.6689600721858786,0.7956105089276252,0.8361431303832805,0.4823807115157646
PCA11,efficientnet_b3,gaussian_blur,12,blur_12,8866,6354,0.7166704263478457,0.8366316029924478,0.8363778947611114,0.5026754800125905
PCA11,efficientnet_b3,defocus_blur,3,defocus_3,8866,1853,0.20900067674261222,0.6268981305168437,0.8962886672034336,0.6519158121964382
PCA11,efficientnet_b3,defocus_blur,5,defocus_5,8866,2865,0.3231445973381457,0.6603797272880347,0.8201205558235931,0.506457242582897
PCA11,efficientnet_b3,defocus_blur,8,defocus_8,8866,3793,0.42781412136250846,0.68499548043334,0.8332357597531095,0.49485895069865543
PCA11,efficientnet_b3,defocus_blur,11,defocus_11,8866,4615,0.5205278592375366,0.7590652941771652,0.8639327487280413,0.5165763813651137
PCA11,efficientnet_b3,defocus_blur,15,defocus_15,8866,5415,0.6107602075344011,0.8016712005272068,0.8638855064425235,0.5004616805170822
PCA11,efficientnet_b3,resize,1.33,resize_1_33,8866,958,0.10805323708549515,0.6181207846392174,0.9535249048821361,0.7797494780793319
PCA11,efficientnet_b3,resize,1.67,resize_1_67,8866,1417,0.1598240469208211,0.6248253828219614,0.920177034462432,0.6676076217360621
PCA11,efficientnet_b3,resize,2.0,resize_2_0,8866,2027,0.22862621249718024,0.6202399713821013,0.8852482998744899,0.6206216082881105
PCA11,efficientnet_b3,illumination,0.7,brightness_0_7,8866,263,0.02966388450259418,0.6353095944513122,0.9883942686895411,0.9163498098859315
PCA11,efficientnet_b3,illumination,0.85,brightness_0_85,8866,140,0.015790660951951276,0.6406453619724305,0.9954823024786353,0.9285714285714286
PCA11,efficientnet_b3,illumination,1.15,brightness_1_15,8866,204,0.02300924881570043,0.6853178295100076,0.99953651513711,0.9754901960784313
PCA11,efficientnet_b3,illumination,1.3,brightness_1_3,8866,492,0.05549289420257162,0.7132583237702452,0.9868415304047954,0.8943089430894309
PCA11,efficientnet_b3,jpeg,10,jpeg_10,8866,2494,0.28129934581547483,0.6620683425532011,0.8850916398980906,0.5729751403368083
PCA11,efficientnet_b3,jpeg,20,jpeg_20,8866,1562,0.1761786600496278,0.6390211790007194,0.9230951275711623,0.6651728553137004
PCA11,efficientnet_b3,jpeg,30,jpeg_30,8866,1253,0.14132641551996392,0.6379501229100599,0.9357574921462626,0.7142857142857143
PCA11,efficientnet_b3,jpeg,50,jpeg_50,8866,957,0.10794044665012408,0.616630683956864,0.9576179565018121,0.7836990595611285
PCA11,efficientnet_b3,jpeg,70,jpeg_70,8866,803,0.09057071960297766,0.6102973486039037,0.9636775399952028,0.8268991282689913
PCA11,efficientnet_b3,red_channel_shift,-45,color_shift_-45,8866,570,0.0642905481615159,0.6288377192982456,0.9573023989578575,0.7842105263157895
PCA11,efficientnet_b3,red_channel_shift,-30,color_shift_-30,8866,318,0.03586735844800361,0.6249632118145994,0.9821790672282015,0.8930817610062893
PCA11,efficientnet_b3,red_channel_shift,30,color_shift_30,8866,435,0.04906383938642003,0.6987352368176012,0.9851091415506812,0.9149425287356322
PCA11,efficientnet_b3,red_channel_shift,45,color_shift_45,8866,709,0.07996841867809609,0.7237745907925094,0.9641620642009174,0.8236953455571228
PCA11,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,8866,1201,0.1354613128806677,0.7166128139574923,0.9566930797503495,0.7835137385512073
PCA11,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,8866,738,0.08323934130385743,0.7081174447325183,0.9757727978362462,0.8604336043360433
PCA11,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,8866,591,0.0666591473043086,0.7105134929276509,0.9798487892404188,0.8612521150592216
PCA11,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,8866,743,0.08380329348071283,0.6692392155667183,0.9702413547825998,0.8411843876177658
PCA11,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,8866,857,0.09666140311301602,0.6481643390392343,0.9600743795668611,0.8133022170361727
PCA11,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,8866,534,0.06023009248815701,0.6542135505725859,0.9793890618004498,0.8838951310861424
PCA11,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,8866,422,0.04759756372659599,0.7289045083190958,0.9823997970459409,0.8625592417061612
PCA11,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,8866,667,0.07523122039251072,0.7396353049234622,0.9648680965042543,0.8335832083958021
PCA11,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,8866,538,0.060681254229641324,0.6471610976006057,0.9675433169421738,0.8698884758364313
PCA11,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,8866,1375,0.15508684863523572,0.6606305748716642,0.9304418150265168,0.7578181818181818
PCA11,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,8866,2298,0.25919242048274305,0.7141717656300188,0.909512813133064,0.6892950391644909
PCA11,efficientnet_b3,shot_noise,60,shot_noise_60,8866,2883,0.32517482517482516,0.705994826711293,0.8992963007860925,0.6586888657648283
PCA11,efficientnet_b3,shot_noise,30,shot_noise_30,8866,3461,0.3903676968193097,0.707980079869758,0.9013057083008471,0.667437156891072
PCA11,efficientnet_b3,shot_noise,15,shot_noise_15,8866,4526,0.5104895104895105,0.7374294908475556,0.8888432120813485,0.6356606274856386
PCA11,efficientnet_b3,impulse_noise,0.01,impulse_noise_0_01,8866,1053,0.1187683284457478,0.705632697057246,0.9358066990645172,0.7350427350427351
PCA11,efficientnet_b3,impulse_noise,0.03,impulse_noise_0_03,8866,1439,0.16230543649898488,0.6748019383102785,0.9212775953260334,0.7289784572619875
PCA11,efficientnet_b3,impulse_noise,0.05,impulse_noise_0_05,8866,1773,0.1999774419129258,0.6474455603098914,0.9158186749262814,0.727580372250423
PCA11,efficientnet_b3,motion_blur,5,motion_blur_5,8866,1388,0.15655312429505977,0.6169342174123827,0.9178407478459389,0.7082132564841499
PCA11,efficientnet_b3,motion_blur,9,motion_blur_9,8866,2161,0.24374013083690502,0.6203796126920831,0.8709868280524421,0.5950948634891254
PCA11,efficientnet_b3,motion_blur,15,motion_blur_15,8866,3345,0.37728400631626435,0.6277178940904805,0.8475153301066264,0.5473841554559044
PCA11,efficientnet_b3,zoom_blur,1.05,zoom_blur_1_05,8866,3089,0.34840965486126774,0.5246142748117655,0.8758956563723492,0.47523470378763355
PCA11,efficientnet_b3,zoom_blur,1.1,zoom_blur_1_1,8866,5894,0.6647868260771487,0.7187706514049691,0.8742004894911037,0.4896504920257889
PCA11,efficientnet_b3,zoom_blur,1.2,zoom_blur_1_2,8866,7012,0.7908865328220167,0.8074024433995414,0.8484113533834123,0.5611808328579578
PCA11,efficientnet_b3,contrast,0.5,contrast_0_5,8866,654,0.07376494473268667,0.6132664996849542,0.9682621166011998,0.8134556574923547
PCA11,efficientnet_b3,contrast,0.75,contrast_0_75,8866,288,0.03248364538687119,0.6370578563379187,0.9859427216911478,0.8993055555555556
PCA11,efficientnet_b3,contrast,1.25,contrast_1_25,8866,184,0.020753440108278818,0.58812554460503,0.9993802770349449,0.9782608695652174
PCA11,efficientnet_b3,contrast,1.5,contrast_1_5,8866,337,0.03801037672005414,0.6176438355020557,0.9824654790968012,0.9228486646884273
PCA11,efficientnet_b3,pixelate,0.5,pixelate_0_5,8866,4132,0.46605007895330475,0.6801327475521561,0.8079861711799587,0.48838334946757017
PCA11,efficientnet_b3,pixelate,0.33,pixelate_0_33,8866,4816,0.5431987367471238,0.7171211189040647,0.8386443337024733,0.47612126245847175
PCA11,efficientnet_b3,pixelate,0.25,pixelate_0_25,8866,5538,0.624633431085044,0.7816870481394282,0.8502235754889296,0.4790538100397255
PCA11,efficientnet_b3,scratch,mild,scratch_mild,8866,1322,0.14910895556056847,0.691086673763041,0.9502747772824041,0.789712556732224
PCA11,efficientnet_b3,scratch,moderate,scratch_moderate,8866,2042,0.23031806902774646,0.6180063335832626,0.9339603955848632,0.7497551420176298
PCA11,efficientnet_b3,scratch,severe,scratch_severe,8866,3630,0.4094292803970223,0.6892617753337248,0.9064786696045811,0.640495867768595
PCA11,efficientnet_b3,rotation,45,rotation_45,8866,1663,0.18757049402210693,0.5833781007095242,0.9007828050532496,0.6704750450992183
PCA11,efficientnet_b3,rotation,90,rotation_90,8866,757,0.08538235957590797,0.608104193963587,0.9420300975171023,0.76221928665786
PCA11,efficientnet_b3,rotation,135,rotation_135,8866,1805,0.20358673584480036,0.6006284373490842,0.8945929437223152,0.6277008310249308
PCA11,efficientnet_b3,rotation,180,rotation_180,8866,491,0.05538010376720054,0.6847440192114782,0.9428368544244154,0.790224032586558
PCA11,efficientnet_b3,compound,mild,compound_mild,8866,4557,0.513986013986014,0.7199176079298383,0.7982208087720822,0.4544656572306342
PCA11,efficientnet_b3,compound,moderate,compound_moderate,8866,6452,0.7277238890142116,0.8193411636809662,0.8609866320199744,0.5243335399876008
PCA11,efficientnet_b3,compound,severe,compound_severe,8866,7996,0.90187232122716,0.934603796150949,0.885321827580457,0.5226363181590795
PCA11,efficientnet_b3,compound_optical,mild,compound_optical_mild,8866,2423,0.2732912249041281,0.6315767610428514,0.860746279527081,0.5856376392901362
PCA11,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,8866,4459,0.5029325513196481,0.7226974273278159,0.8204106873339031,0.4449428122897511
PCA11,efficientnet_b3,compound_optical,severe,compound_optical_severe,8866,5541,0.6249718023911572,0.7587308010144473,0.8524970791895821,0.4883595018949648
PCA11,efficientnet_b3,compound_digital,mild,compound_digital_mild,8866,2118,0.23889014211594856,0.5892733299636783,0.8775987485257759,0.6208687440982058
PCA11,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,8866,4112,0.46379427024588316,0.6643625366064866,0.8335692940943444,0.5175097276264592
PCA11,efficientnet_b3,compound_digital,severe,compound_digital_severe,8866,3991,0.4501466275659824,0.6612644861194097,0.8430809834949149,0.5527436732648459
PCA11,efficientnet_b3,compound_field,mild,compound_field_mild,8866,3196,0.3604782314459734,0.5271212582747835,0.8631558848913875,0.5472465581977471
PCA11,efficientnet_b3,compound_field,moderate,compound_field_moderate,8866,5319,0.5999323257387773,0.5803086455972502,0.8549904319790647,0.5320548975371311
PCA11,efficientnet_b3,compound_field,severe,compound_field_severe,8866,6221,0.701669298443492,0.6997763535849821,0.8556603054049808,0.5216203182768043
PCA11,swin_tiny,gaussian_blur,2,blur_2,9158,2210,0.24131906529810002,0.5845457659614929,0.8568116870768501,0.614027149321267
PCA11,swin_tiny,gaussian_blur,4,blur_4,9158,4472,0.488316226250273,0.6321716449562012,0.8584505419790385,0.5190071556350626
PCA11,swin_tiny,gaussian_blur,6,blur_6,9158,6043,0.659860231491592,0.6940705574734732,0.8936165612468586,0.4752606321363561
PCA11,swin_tiny,gaussian_blur,8,blur_8,9158,6722,0.7340030574361214,0.7172808973695666,0.8965548386813096,0.4931567985718536
PCA11,swin_tiny,gaussian_blur,10,blur_10,9158,7108,0.7761519982528936,0.7266656601287453,0.8863190908217466,0.4964828362408554
PCA11,swin_tiny,gaussian_blur,12,blur_12,9158,7365,0.8042148940816772,0.7128792706341966,0.8538511197464379,0.4790224032586558
PCA11,swin_tiny,defocus_blur,3,defocus_3,9158,1778,0.1941471937104171,0.6026284062053219,0.8936626061986154,0.6805399325084365
PCA11,swin_tiny,defocus_blur,5,defocus_5,9158,3250,0.35488097837955884,0.6112032967032968,0.8366061142648821,0.5556923076923077
PCA11,swin_tiny,defocus_blur,8,defocus_8,9158,4827,0.5270801485040402,0.6256821273509754,0.8238276890214394,0.4853946550652579
PCA11,swin_tiny,defocus_blur,11,defocus_11,9158,6085,0.6644463856737279,0.6523090152763179,0.8333244648636131,0.4553820870994248
PCA11,swin_tiny,defocus_blur,15,defocus_15,9158,6971,0.7611924000873553,0.7199131590755797,0.8590498739404878,0.4593315162817386
PCA11,swin_tiny,resize,1.33,resize_1_33,9158,881,0.09620004367765887,0.5732320749332457,0.9639377858340543,0.8240635641316686
PCA11,swin_tiny,resize,1.67,resize_1_67,9158,1515,0.16542913299847128,0.5992807327311299,0.9117579924942645,0.6917491749174918
PCA11,swin_tiny,resize,2.0,resize_2_0,9158,2556,0.2791002402271238,0.6090106011883344,0.8485776823924462,0.5727699530516432
PCA11,swin_tiny,illumination,0.7,brightness_0_7,9158,224,0.024459488971391132,0.5665337974511497,1.0,1.0
PCA11,swin_tiny,illumination,0.85,brightness_0_85,9158,103,0.011246997160952173,0.5978674014785588,0.9999345960232238,0.9805825242718447
PCA11,swin_tiny,illumination,1.15,brightness_1_15,9158,178,0.019436558200480455,0.5814200095092715,0.9990234228372663,0.9606741573033708
PCA11,swin_tiny,illumination,1.3,brightness_1_3,9158,427,0.04662590085171435,0.6548883530835911,0.9854396445195013,0.882903981264637
PCA11,swin_tiny,jpeg,10,jpeg_10,9158,2655,0.28991046079930116,0.6914915410618828,0.8835806623221558,0.5427495291902071
PCA11,swin_tiny,jpeg,20,jpeg_20,9158,1591,0.17372788818519327,0.6632960927219043,0.9202946034906108,0.6492771841609051
PCA11,swin_tiny,jpeg,30,jpeg_30,9158,1241,0.13550993666739464,0.6708486526764335,0.9338319390835438,0.6978243352135375
PCA11,swin_tiny,jpeg,50,jpeg_50,9158,1017,0.11105044769600349,0.66500821255461,0.9487802070609732,0.7404129793510325
PCA11,swin_tiny,jpeg,70,jpeg_70,9158,897,0.09794715003275824,0.6554283150994782,0.95246242400761,0.7714604236343366
PCA11,swin_tiny,red_channel_shift,-45,color_shift_-45,9158,349,0.038108757370604936,0.5323500223299887,0.9957229858366394,0.9512893982808023
PCA11,swin_tiny,red_channel_shift,-30,color_shift_-30,9158,218,0.02380432408822887,0.541218469716561,0.9978988362785544,0.9678899082568807
PCA11,swin_tiny,red_channel_shift,30,color_shift_30,9158,243,0.02653417776807163,0.5738799683337603,0.9953031488520988,0.9506172839506173
PCA11,swin_tiny,red_channel_shift,45,color_shift_45,9158,442,0.048263813059620006,0.6216174965061394,0.9867363085312495,0.9004524886877828
PCA11,swin_tiny,green_channel_shift,-45,green_channel_shift_-45,9158,974,0.10635509936667395,0.6835740619749859,0.9611246264058081,0.8090349075975359
PCA11,swin_tiny,green_channel_shift,-30,green_channel_shift_-30,9158,603,0.06584407075780738,0.6527157704561161,0.9814835815080063,0.87893864013267
PCA11,swin_tiny,green_channel_shift,30,green_channel_shift_30,9158,383,0.04182135837519109,0.5857902449547359,0.9970795861135286,0.9608355091383812
PCA11,swin_tiny,green_channel_shift,45,green_channel_shift_45,9158,483,0.052740773094562134,0.5864270499579358,0.9951742531369144,0.9461697722567288
PCA11,swin_tiny,blue_channel_shift,-45,blue_channel_shift_-45,9158,667,0.07283249617820485,0.6144431611776258,0.9833214355017756,0.9220389805097451
PCA11,swin_tiny,blue_channel_shift,-30,blue_channel_shift_-30,9158,404,0.04411443546625901,0.554281126364864,0.9992399514111795,0.9826732673267327
PCA11,swin_tiny,blue_channel_shift,30,blue_channel_shift_30,9158,332,0.036252456868311855,0.6659206506515525,0.9953082213285501,0.927710843373494
PCA11,swin_tiny,blue_channel_shift,45,blue_channel_shift_45,9158,483,0.052740773094562134,0.6888068686941009,0.9878089032881665,0.8944099378881988
PCA11,swin_tiny,gaussian_noise,0.02,gaussian_noise_0_02,9158,612,0.06682681808255078,0.609436972386271,0.9790438212885592,0.8790849673202614
PCA11,swin_tiny,gaussian_noise,0.05,gaussian_noise_0_05,9158,978,0.10679187595544878,0.6518718031409843,0.960157074214629,0.7995910020449898
PCA11,swin_tiny,gaussian_noise,0.1,gaussian_noise_0_1,9158,1482,0.16182572614107885,0.6572010732929248,0.9017841508207928,0.6592442645074224
PCA11,swin_tiny,shot_noise,60,shot_noise_60,9158,1881,0.2053941908713693,0.6815785930444227,0.8820502896069027,0.6698564593301436
PCA11,swin_tiny,shot_noise,30,shot_noise_30,9158,2311,0.25234767416466475,0.6699352611386025,0.855234871203862,0.5902206836867157
PCA11,swin_tiny,shot_noise,15,shot_noise_15,9158,3356,0.3664555579820922,0.6887125920164804,0.8401412792185834,0.5584028605482717
PCA11,swin_tiny,impulse_noise,0.01,impulse_noise_0_01,9158,1548,0.16903253985586372,0.6297729765336647,0.942787947315344,0.75
PCA11,swin_tiny,impulse_noise,0.03,impulse_noise_0_03,9158,1940,0.2118366455557982,0.5996363258520365,0.9098323064046642,0.6530927835051547
PCA11,swin_tiny,impulse_noise,0.05,impulse_noise_0_05,9158,2374,0.2592269054378685,0.6196529745394287,0.8884162745783726,0.6002527379949453
PCA11,swin_tiny,motion_blur,5,motion_blur_5,9158,1537,0.1678314042367329,0.5915861703574438,0.8996297171198611,0.656473649967469
PCA11,swin_tiny,motion_blur,9,motion_blur_9,9158,2542,0.2775715221664119,0.5847864105518223,0.8484359376739221,0.5641227380015735
PCA11,swin_tiny,motion_blur,15,motion_blur_15,9158,3952,0.4315352697095436,0.6224297311106307,0.8199860582075182,0.4984817813765182
PCA11,swin_tiny,zoom_blur,1.05,zoom_blur_1_05,9158,2394,0.26141078838174275,0.6058512818118627,0.9013585857013913,0.5881370091896407
PCA11,swin_tiny,zoom_blur,1.1,zoom_blur_1_1,9158,4795,0.5235859357938415,0.6549273359229678,0.909955051448131,0.5042752867570386
PCA11,swin_tiny,zoom_blur,1.2,zoom_blur_1_2,9158,5575,0.6087573706049356,0.7355006264009541,0.8627931850579906,0.5097757847533633
PCA11,swin_tiny,contrast,0.5,contrast_0_5,9158,565,0.06169469316444639,0.6096065021024522,0.9845667753851921,0.8920353982300885
PCA11,swin_tiny,contrast,0.75,contrast_0_75,9158,262,0.02860886656475213,0.5973413301801307,0.9978393239606788,0.9694656488549618
PCA11,swin_tiny,contrast,1.25,contrast_1_25,9158,169,0.01845381087573706,0.53574125114127,0.9995234148772234,0.9704142011834319
PCA11,swin_tiny,contrast,1.5,contrast_1_5,9158,291,0.031775496833369735,0.5564630738244474,0.9960554928366773,0.9621993127147767
PCA11,swin_tiny,pixelate,0.5,pixelate_0_5,9158,4337,0.4735750163791221,0.6276366266502659,0.7623506738374695,0.45768964722158173
PCA11,swin_tiny,pixelate,0.33,pixelate_0_33,9158,5112,0.5582004804542476,0.6447260794679651,0.7501299608492942,0.43172926447574334
PCA11,swin_tiny,pixelate,0.25,pixelate_0_25,9158,8479,0.9258571740554706,0.9670478446186289,0.6315926326516468,0.5628022172425994
PCA11,swin_tiny,scratch,mild,scratch_mild,9158,1487,0.1623716968770474,0.652060086736157,0.9393015222441887,0.7020847343644923
PCA11,swin_tiny,scratch,moderate,scratch_moderate,9158,2492,0.27211181480672636,0.6275024874076494,0.9169658538887596,0.6621187800963082
PCA11,swin_tiny,scratch,severe,scratch_severe,9158,3271,0.35717405547062675,0.6712190979642744,0.9263291324219505,0.6799143992662794
PCA11,swin_tiny,rotation,45,rotation_45,9158,2463,0.2689451845381088,0.6305445765363223,0.8878249777058949,0.6195696305318718
PCA11,swin_tiny,rotation,90,rotation_90,9158,573,0.06256824634199606,0.6077466785791606,0.9731495231444919,0.8586387434554974
PCA11,swin_tiny,rotation,135,rotation_135,9158,2416,0.26381305962000434,0.63059367270702,0.8914319718636362,0.6436258278145696
PCA11,swin_tiny,rotation,180,rotation_180,9158,320,0.03494212710198733,0.6412363515501245,0.9792950186693823,0.9125
PCA11,swin_tiny,compound,mild,compound_mild,9158,5678,0.6200043677658877,0.6501388197236359,0.8136420364139874,0.47182106375484323
PCA11,swin_tiny,compound,moderate,compound_moderate,9158,7549,0.8243066171653199,0.768047801391382,0.7836201865236617,0.47820903430918005
PCA11,swin_tiny,compound,severe,compound_severe,9158,8321,0.9086044987988644,0.9398560048082633,0.6982890951008927,0.5125585867083283
PCA11,swin_tiny,compound_optical,mild,compound_optical_mild,9158,2336,0.25507752784450755,0.5799232024814962,0.8702851973671001,0.636986301369863
PCA11,swin_tiny,compound_optical,moderate,compound_optical_moderate,9158,5376,0.5870277353133873,0.6461886839446249,0.8451952072473622,0.4920014880952381
PCA11,swin_tiny,compound_optical,severe,compound_optical_severe,9158,6915,0.7550775278445075,0.7142493284320883,0.8704964331870115,0.49833694866232825
PCA11,swin_tiny,compound_digital,mild,compound_digital_mild,9158,3187,0.3480017471063551,0.6460257629478574,0.8491413655700282,0.52149356761845
PCA11,swin_tiny,compound_digital,moderate,compound_digital_moderate,9158,4591,0.5013103297663245,0.7266675496374153,0.8337775610996601,0.4426050969287737
PCA11,swin_tiny,compound_digital,severe,compound_digital_severe,9158,4390,0.4793623061803887,0.6641089849184388,0.8607821601106846,0.4706150341685649
PCA11,swin_tiny,compound_field,mild,compound_field_mild,9158,3069,0.3351168377374973,0.5869862329395384,0.8925992477929074,0.5744542196155099
PCA11,swin_tiny,compound_field,moderate,compound_field_moderate,9158,4922,0.5374535924874426,0.6839367408244726,0.8916626761809057,0.47968305566842745
PCA11,swin_tiny,compound_field,severe,compound_field_severe,9158,6215,0.6786416248089102,0.7470221961981319,0.871385282556834,0.517135961383749
PCA11,dinov2_b,gaussian_blur,2,blur_2,8764,1286,0.14673664993153812,0.5749183088433173,0.9241046936228073,0.6819595645412131
PCA11,dinov2_b,gaussian_blur,4,blur_4,8764,5025,0.5733683249657691,0.5689137090689904,0.8329655280697342,0.5064676616915423
PCA11,dinov2_b,gaussian_blur,6,blur_6,8764,6234,0.7113190324052944,0.6831837329650863,0.8143976484939787,0.4637471928136028
PCA11,dinov2_b,gaussian_blur,8,blur_8,8764,6931,0.790848927430397,0.7949030042292812,0.7755977930064749,0.4295195498485067
PCA11,dinov2_b,gaussian_blur,10,blur_10,8764,7438,0.8486992240985851,0.8433814556289764,0.7437998261749111,0.4085775746168325
PCA11,dinov2_b,gaussian_blur,12,blur_12,8764,7830,0.8934276586033775,0.8751076133358493,0.7626506518332554,0.4104725415070243
PCA11,dinov2_b,defocus_blur,3,defocus_3,8764,1951,0.22261524418073939,0.5922157289223733,0.8954018243682387,0.6073808303434136
PCA11,dinov2_b,defocus_blur,5,defocus_5,8764,4360,0.49748973071656777,0.605616844361673,0.862136277279204,0.5208715596330276
PCA11,dinov2_b,defocus_blur,8,defocus_8,8764,5816,0.6636239160200822,0.6279909770268328,0.8371542430090388,0.4564993122420908
PCA11,dinov2_b,defocus_blur,11,defocus_11,8764,6862,0.7829758101323596,0.7114586388532097,0.8087072436904685,0.43471291168755466
PCA11,dinov2_b,defocus_blur,15,defocus_15,8764,7444,0.8493838429940667,0.7964546390829303,0.7730490694152703,0.4332348199892531
PCA11,dinov2_b,resize,1.33,resize_1_33,8764,696,0.07941579187585578,0.6366048430296503,0.9455419166965847,0.7787356321839081
PCA11,dinov2_b,resize,1.67,resize_1_67,8764,1152,0.13144682793245094,0.6417710226360425,0.8955730991271093,0.6397569444444444
PCA11,dinov2_b,resize,2.0,resize_2_0,8764,1665,0.1899817434961205,0.6208971191222212,0.8709307701841862,0.5945945945945946
PCA11,dinov2_b,illumination,0.7,brightness_0_7,8764,102,0.01163852122318576,0.6435354331065144,0.9995223672475224,0.9901960784313726
PCA11,dinov2_b,illumination,0.85,brightness_0_85,8764,61,0.006960292104062072,0.6298996200669451,1.0,1.0
PCA11,dinov2_b,illumination,1.15,brightness_1_15,8764,142,0.01620264719306253,0.6648236087832959,0.9989961807495402,0.9366197183098591
PCA11,dinov2_b,illumination,1.3,brightness_1_3,8764,277,0.031606572341396626,0.6132466771222413,0.9911914548434451,0.8844765342960289
PCA11,dinov2_b,jpeg,10,jpeg_10,8764,2850,0.32519397535371974,0.5975161822378062,0.8716469987956025,0.5919298245614035
PCA11,dinov2_b,jpeg,20,jpeg_20,8764,1651,0.18838429940666362,0.5906808265941095,0.9044764353033232,0.6480920654149
PCA11,dinov2_b,jpeg,30,jpeg_30,8764,1221,0.13931994523048835,0.5800594744648835,0.9354125074660671,0.7076167076167076
PCA11,dinov2_b,jpeg,50,jpeg_50,8764,806,0.09196713829301689,0.5761034824890227,0.9590612814047945,0.7903225806451613
PCA11,dinov2_b,jpeg,70,jpeg_70,8764,541,0.06172980374258329,0.5744551765560869,0.9768581115634588,0.8743068391866913
PCA11,dinov2_b,red_channel_shift,-45,color_shift_-45,8764,386,0.04404381560931082,0.6427794173489165,0.9845518178006301,0.8601036269430051
PCA11,dinov2_b,red_channel_shift,-30,color_shift_-30,8764,267,0.03046554084892743,0.6369740983709166,0.9958509260153066,0.9250936329588015
PCA11,dinov2_b,red_channel_shift,30,color_shift_30,8764,224,0.025559105431309903,0.5539498996319839,0.9927426605888257,0.9285714285714286
PCA11,dinov2_b,red_channel_shift,45,color_shift_45,8764,360,0.041077133728890915,0.560120676661907,0.9889840816542388,0.8888888888888888
PCA11,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,8764,491,0.05602464628023734,0.5367273315422806,0.9816323953242246,0.8492871690427699
PCA11,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,8764,261,0.029780921953445914,0.5392888153516249,0.9933208157769874,0.89272030651341
PCA11,dinov2_b,green_channel_shift,30,green_channel_shift_30,8764,367,0.04187585577361935,0.7000768082801078,0.9835545262532129,0.8719346049046321
PCA11,dinov2_b,green_channel_shift,45,green_channel_shift_45,8764,638,0.07279780921953447,0.711609451298784,0.9688192704712687,0.8056426332288401
PCA11,dinov2_b,blue_channel_shift,-45,blue_channel_shift_-45,8764,443,0.05054769511638521,0.6894947185491412,0.9893212609289288,0.9119638826185101
PCA11,dinov2_b,blue_channel_shift,-30,blue_channel_shift_-30,8764,275,0.03137836604290278,0.6578691140406301,0.9972203600381242,0.9563636363636364
PCA11,dinov2_b,blue_channel_shift,30,blue_channel_shift_30,8764,266,0.03035143769968051,0.5600758338538745,0.9986931909675342,0.9473684210526315
PCA11,dinov2_b,blue_channel_shift,45,blue_channel_shift_45,8764,450,0.05134641716111365,0.5445047176115254,0.9849528238847459,0.8822222222222222
PCA11,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,8764,518,0.05910543130990415,0.6023470371032825,0.9805718368657975,0.8455598455598455
PCA11,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,8764,1334,0.15221360109539023,0.5854608530189818,0.9172589344627821,0.684407796101949
PCA11,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,8764,2513,0.28674121405750796,0.5984053932190587,0.8614260078912643,0.5789892558694787
PCA11,dinov2_b,shot_noise,60,shot_noise_60,8764,2450,0.2795527156549521,0.5950629310957832,0.8626642446652402,0.5885714285714285
PCA11,dinov2_b,shot_noise,30,shot_noise_30,8764,3395,0.38738019169329074,0.585033428417268,0.8572729335016847,0.5829160530191458
