dataset,backbone,perturbation,severity,tag,rule,protocol,n_splits,test_size,split_seed,accuracy,accuracy_std,acc_clean,drop
PCA11,hrnet32,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.7373784159333023,0.0065699391297812,0.9333024548402036,0.1959240389069013
PCA11,hrnet32,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7899027327466419,0.0088640101631538,0.9333024548402036,0.1433997220935617
PCA11,hrnet32,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7748957850856877,0.0069445724183385,0.9333024548402036,0.158406669754516
PCA11,hrnet32,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.5183881426586383,0.0120618366525398,0.9333024548402036,0.4149143121815654
PCA11,hrnet32,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.4108383510884669,0.0080598190770379,0.9333024548402036,0.5224641037517368
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8929133858267717,0.0048965540662908,0.9295970356646596,0.0366836498378878
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8541917554423344,0.0047902486239362,0.9295970356646596,0.0754052802223251
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8989346919870311,0.0047271332365625,0.9295970356646596,0.0306623436776284
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8657711903659102,0.0043092925797547,0.9295970356646596,0.0638258452987493
PCA11,mobilenetv3,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.9295970356646596,0.005777662299032,0.9295970356646596,0.0
PCA11,mobilenetv3,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.4912459471977767,0.0043509100753376,0.9295970356646596,0.4383510884668828
PCA11,mobilenetv3,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1647058823529411,0.0099279997899537,0.9295970356646596,0.7648911533117184
PCA11,mobilenetv3,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.0816118573413617,0.0032541302584993,0.9295970356646596,0.8479851783232978
PCA11,mobilenetv3,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7203334877257989,0.0078352312936694,0.9295970356646596,0.2092635479388607
PCA11,mobilenetv3,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5254284390921724,0.0076870704717831,0.9295970356646596,0.4041685965724871
PCA11,mobilenetv3,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3119036591014358,0.0059719356966322,0.9295970356646596,0.6176933765632238
PCA11,mobilenetv3,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7407132931912923,0.0079817171759288,0.9295970356646596,0.1888837424733672
PCA11,mobilenetv3,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5577582213987957,0.0082148399360427,0.9295970356646596,0.3718388142658638
PCA11,mobilenetv3,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4296433534043539,0.0056848303816827,0.9295970356646596,0.4999536822603057
PCA11,mobilenetv3,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7218156553960167,0.004448432497839,0.9295970356646596,0.2077813802686429
PCA11,mobilenetv3,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4598425196850393,0.0060914431580448,0.9295970356646596,0.4697545159796202
PCA11,mobilenetv3,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2729041222788328,0.0078132961126297,0.9295970356646596,0.6566929133858268
PCA11,mobilenetv3,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.889763779527559,0.0031955883854859,0.9295970356646596,0.0398332561371005
PCA11,mobilenetv3,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.9214451134784624,0.0038261929463758,0.9295970356646596,0.0081519221861973
PCA11,mobilenetv3,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.9251505326540064,0.0051627141428782,0.9295970356646596,0.0044465030106531
PCA11,mobilenetv3,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9228346456692912,0.0038928951161557,0.9295970356646596,0.0067623899953682
PCA11,mobilenetv3,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.4567855488652153,0.0058543864045669,0.9295970356646596,0.4728114867994442
PCA11,mobilenetv3,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.3528485409911996,0.0030358442998006,0.9295970356646596,0.57674849467346
PCA11,mobilenetv3,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.8038906901343215,0.0066967186927013,0.9295970356646596,0.1257063455303381
PCA11,mobilenetv3,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.677535896248263,0.0088193646950713,0.9295970356646596,0.2520611394163965
PCA11,mobilenetv3,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.5654469661880499,0.0061265607276652,0.9295970356646596,0.3641500694766096
PCA11,mobilenetv3,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.2650301065308013,0.0076467768720663,0.9295970356646596,0.6645669291338583
PCA11,mobilenetv3,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.1534969893469198,0.0068612817738364,0.9295970356646596,0.7761000463177397
PCA11,mobilenetv3,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.7387679481241315,0.0062210776805486,0.9295970356646596,0.190829087540528
PCA11,mobilenetv3,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.5436776285317277,0.0056757660702326,0.9295970356646596,0.3859194071329318
PCA11,mobilenetv3,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.3920333487725799,0.0037354043823355,0.9295970356646596,0.5375636868920797
PCA11,mobilenetv3,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.3307086614173228,0.0046410282723021,0.9295970356646596,0.5988883742473368
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.9153311718388142,0.0052271370003393,0.9295970356646596,0.0142658638258453
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8848540991199629,0.0058631745802488,0.9295970356646596,0.0447429365446966
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.7603520148216767,0.0075859351876139,0.9295970356646596,0.1692450208429828
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8648448355720241,0.0051610517006703,0.9295970356646596,0.0647522000926354
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8263084761463639,0.0063032981329148,0.9295970356646596,0.1032885595182956
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8635479388605836,0.0026944028850854,0.9295970356646596,0.066049096804076
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8272348309402501,0.0062554675372428,0.9295970356646596,0.1023622047244094
PCA11,mobilenetv3,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.9169986104678092,0.0042187299811897,0.9295970356646596,0.0125984251968503
PCA11,mobilenetv3,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.929041222788328,0.005077235611318,0.9295970356646596,0.0005558128763315
PCA11,mobilenetv3,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.9268179712830014,0.0040696401364499,0.9295970356646596,0.0027790643816582
PCA11,mobilenetv3,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.9119962945808244,0.0056195464152304,0.9295970356646596,0.0176007410838352
PCA11,mobilenetv3,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.8602130616025938,0.0046815298817946,0.9295970356646596,0.0693839740620657
PCA11,mobilenetv3,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.7428439092172303,0.0056908652351672,0.9295970356646596,0.1867531264474292
PCA11,mobilenetv3,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.6792959703566466,0.0077426859449622,0.9295970356646596,0.250301065308013
PCA11,mobilenetv3,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.6513200555812875,0.0096953551344555,0.9295970356646596,0.2782769800833721
PCA11,mobilenetv3,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.7730430754979156,0.0089142097072492,0.9295970356646596,0.1565539601667439
PCA11,mobilenetv3,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8150995831403428,0.0066375114840844,0.9295970356646596,0.1144974525243167
PCA11,mobilenetv3,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.8482630847614636,0.0036423535435548,0.9295970356646596,0.0813339509031959
PCA11,mobilenetv3,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.8722556739231125,0.0033064508193746,0.9295970356646596,0.057341361741547
PCA11,mobilenetv3,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.510236220472441,0.0094269971158562,0.9295970356646596,0.4193608151922186
PCA11,mobilenetv3,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8618805002315886,0.0053247273230939,0.9295970356646596,0.0677165354330709
PCA11,mobilenetv3,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.7279295970356647,0.0092292091667971,0.9295970356646596,0.2016674386289948
PCA11,mobilenetv3,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.2812413154238073,0.0103544754829595,0.9295970356646596,0.6483557202408523
PCA11,mobilenetv3,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.5674849467345994,0.0049227717482488,0.9295970356646596,0.3621120889300602
PCA11,mobilenetv3,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6679944418712367,0.012203296122326,0.9295970356646596,0.2616025937934229
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9058823529411764,0.0042793180036872,0.9295970356646596,0.023714682723483
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8863362667901807,0.0026299341485091,0.9295970356646596,0.0432607688744788
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9100509495136638,0.0065660195077978,0.9295970356646596,0.0195460861509957
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8920796665122742,0.0053376045542891,0.9295970356646596,0.0375173691523853
PCA11,mobilenetv3,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.8789254284390923,0.002299152134505,0.9295970356646596,0.0506716072255672
PCA11,mobilenetv3,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.7423807318202871,0.0042491319837627,0.9295970356646596,0.1872163038443725
PCA11,mobilenetv3,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.5745252431681334,0.0081424425913277,0.9295970356646596,0.3550717924965262
PCA11,mobilenetv3,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.7703566465956462,0.0050091730744217,0.9295970356646596,0.1592403890690134
PCA11,mobilenetv3,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.9333950903195924,0.0050856793816807,0.9295970356646596,-0.0037980546549327
PCA11,mobilenetv3,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7789717461787864,0.0106486488155602,0.9295970356646596,0.1506252894858731
PCA11,mobilenetv3,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.9072718851320056,0.0069284898383752,0.9295970356646596,0.0223251505326539
PCA11,mobilenetv3,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8878184344603983,0.0032541302584993,0.9295970356646596,0.0417786012042612
PCA11,mobilenetv3,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.7888837424733672,0.0027852332336031,0.9295970356646596,0.1407132931912923
PCA11,mobilenetv3,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.5682260305697081,0.0103254282857566,0.9295970356646596,0.3613710050949514
PCA11,mobilenetv3,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5276516905974988,0.008456761864587,0.9295970356646596,0.4019453450671607
PCA11,mobilenetv3,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.6145437702640111,0.0068912329461407,0.9295970356646596,0.3150532654006485
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7601667438628995,0.0061823339373649,0.9295970356646596,0.16943029180176
PCA11,mobilenetv3,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7748957850856877,0.0089956634636852,0.9295970356646596,0.1547012505789718
PCA11,mobilenetv3,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.5752663270032423,0.0074108383510884,0.9295970356646596,0.3543307086614172
PCA11,mobilenetv3,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.4930060213061603,0.008288675667723,0.9295970356646596,0.4365910143584992
PCA11,resnet50,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8612320518758686,0.0054537048743066,0.921259842519685,0.0600277906438163
PCA11,resnet50,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8176933765632237,0.0088057320154265,0.921259842519685,0.1035664659564612
PCA11,resnet50,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.880592867068087,0.0061823339373649,0.921259842519685,0.0406669754515979
PCA11,resnet50,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8458545622973599,0.0072847070871097,0.921259842519685,0.075405280222325
PCA11,resnet50,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.921259842519685,0.007036638819762,0.921259842519685,0.0
PCA11,resnet50,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.4089856415006947,0.0051075678562631,0.921259842519685,0.5122742010189902
PCA11,resnet50,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1499768411301528,0.0081781967408404,0.921259842519685,0.7712830013895321
PCA11,resnet50,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.0589161648911533,0.0011495760672525,0.921259842519685,0.8623436776285316
PCA11,resnet50,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.6115794349235757,0.0070463882374197,0.921259842519685,0.3096804075961092
PCA11,resnet50,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4008337193144974,0.0194017708298735,0.921259842519685,0.5204261232051874
PCA11,resnet50,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2203798054654933,0.0053085868575801,0.921259842519685,0.7008800370541917
PCA11,resnet50,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.6842056507642427,0.0047180478289011,0.921259842519685,0.2370541917554423
PCA11,resnet50,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3205187586845762,0.0103693823577254,0.921259842519685,0.6007410838351088
PCA11,resnet50,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2675312644742936,0.0061767792786177,0.921259842519685,0.6537285780453913
PCA11,resnet50,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7569245020842983,0.008587663684911,0.921259842519685,0.1643353404353866
PCA11,resnet50,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4395553496989347,0.004245090963368,0.921259842519685,0.4817044928207502
PCA11,resnet50,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2164891153311718,0.0038596881252431,0.921259842519685,0.7047707271885131
PCA11,resnet50,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8630847614636405,0.0089889833965415,0.921259842519685,0.0581750810560444
PCA11,resnet50,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.9072718851320054,0.0086622841890215,0.921259842519685,0.0139879573876795
PCA11,resnet50,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.9165354330708662,0.0073258208132533,0.921259842519685,0.0047244094488188
PCA11,resnet50,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9070866141732284,0.0061837218224283,0.921259842519685,0.0141732283464566
PCA11,resnet50,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.279666512274201,0.0117373210144032,0.921259842519685,0.6415933302454839
PCA11,resnet50,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.2041685965724872,0.0064072687228496,0.921259842519685,0.7170912459471976
PCA11,resnet50,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.8219546086150995,0.0047830775890414,0.921259842519685,0.0993052339045854
PCA11,resnet50,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6704029643353404,0.0098411845537521,0.921259842519685,0.2508568781843445
PCA11,resnet50,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4706808707735062,0.0098577382821106,0.921259842519685,0.4505789717461787
PCA11,resnet50,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.2138026864289023,0.0036541144832452,0.921259842519685,0.7074571560907826
PCA11,resnet50,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.190829087540528,0.0065699391297812,0.921259842519685,0.7304307549791569
PCA11,resnet50,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.7631310792033348,0.007202966994458,0.921259842519685,0.1581287633163501
PCA11,resnet50,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.4570634553033812,0.0065725509124842,0.921259842519685,0.4641963872163037
PCA11,resnet50,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.289300602130616,0.0070828290332988,0.921259842519685,0.6319592403890689
PCA11,resnet50,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.2374247336729967,0.0027573647181356,0.921259842519685,0.6838351088466882
PCA11,resnet50,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.8800370541917554,0.0098820827072493,0.921259842519685,0.0412227883279295
PCA11,resnet50,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8511347846225104,0.0076141630710642,0.921259842519685,0.0701250578971746
PCA11,resnet50,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.751366373320982,0.0070755558884403,0.921259842519685,0.1698934691987029
PCA11,resnet50,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8525243168133395,0.0051460655534344,0.921259842519685,0.0687355257063454
PCA11,resnet50,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8021306160259378,0.0065201164816184,0.921259842519685,0.1191292264937471
PCA11,resnet50,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8683649837887911,0.0028005959162262,0.921259842519685,0.0528948587308938
PCA11,resnet50,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8536359425660027,0.0038641322120637,0.921259842519685,0.0676238999536822
PCA11,resnet50,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.9080129689671144,0.0084221903716021,0.921259842519685,0.0132468735525704
PCA11,resnet50,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.9170912459471978,0.0072882402085302,0.921259842519685,0.0041685965724871
PCA11,resnet50,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.9194997684113017,0.0085274971545086,0.921259842519685,0.0017600741083834
PCA11,resnet50,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.9040296433534044,0.0058836292758501,0.921259842519685,0.0172301991662805
PCA11,resnet50,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.4449282075034738,0.0047470599260098,0.921259842519685,0.4763316350162111
PCA11,resnet50,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.2936544696618805,0.0064910970046706,0.921259842519685,0.6276053728578044
PCA11,resnet50,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.288837424733673,0.0057821163628817,0.921259842519685,0.6324224177860119
PCA11,resnet50,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.6874478925428439,0.0068412414775865,0.921259842519685,0.233811949976841
PCA11,resnet50,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.7922186197313572,0.0029816539026273,0.921259842519685,0.1290412227883277
PCA11,resnet50,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8290875405280224,0.0060674471121122,0.921259842519685,0.0921723019916626
PCA11,resnet50,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.8565076424270496,0.0075166142751647,0.921259842519685,0.0647522000926353
PCA11,resnet50,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.8769800833719315,0.0072740974263642,0.921259842519685,0.0442797591477535
PCA11,resnet50,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.4594719777674849,0.0192383172588546,0.921259842519685,0.4617878647522
PCA11,resnet50,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8221398795738768,0.006769365782842,0.921259842519685,0.0991199629458081
PCA11,resnet50,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.6960629921259842,0.0073725271889102,0.921259842519685,0.2251968503937007
PCA11,resnet50,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.0935618341824919,0.002071392290412,0.921259842519685,0.8276980083371931
PCA11,resnet50,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.3467345993515516,0.009027088626275,0.921259842519685,0.5745252431681334
PCA11,resnet50,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.3452524316813339,0.0093032959197878,0.921259842519685,0.576007410838351
PCA11,resnet50,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9041222788327928,0.0045097402296018,0.921259842519685,0.0171375636868921
PCA11,resnet50,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8835572024085225,0.0039908585879643,0.921259842519685,0.0377026401111624
PCA11,resnet50,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9072718851320054,0.0067971973424156,0.921259842519685,0.0139879573876795
PCA11,resnet50,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8927281148679945,0.0073035306510151,0.921259842519685,0.0285317276516904
PCA11,resnet50,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.8744789254284392,0.0046038994496671,0.921259842519685,0.0467809170912457
PCA11,resnet50,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.7495136637332098,0.0086225669500473,0.921259842519685,0.1717461787864751
PCA11,resnet50,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.5698934691987031,0.0065345778929313,0.921259842519685,0.3513663733209818
PCA11,resnet50,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.554886521537749,0.0064977037208893,0.921259842519685,0.366373320981936
PCA11,resnet50,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.9213524779990736,0.0046906860217405,0.921259842519685,-9.263547938864748e-05
PCA11,resnet50,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.5701713756368689,0.0045664687517799,0.921259842519685,0.351088466882816
PCA11,resnet50,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.9003242241778601,0.0073957697660813,0.921259842519685,0.0209356183418248
PCA11,resnet50,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8300138953219083,0.0035757775017357,0.921259842519685,0.0912459471977766
PCA11,resnet50,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.6850393700787402,0.0087490274779935,0.921259842519685,0.2362204724409448
PCA11,resnet50,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4921723019916628,0.0038261929463757,0.921259842519685,0.4290875405280221
PCA11,resnet50,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5731357109773043,0.0040015953805382,0.921259842519685,0.3481241315423806
PCA11,resnet50,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.6575266327003242,0.0089363234038797,0.921259842519685,0.2637332098193607
PCA11,resnet50,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7448818897637796,0.0071838799334289,0.921259842519685,0.1763779527559054
PCA11,resnet50,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8069476609541455,0.0049488505379131,0.921259842519685,0.1143121815655394
PCA11,resnet50,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.4939323761000463,0.0133040803774312,0.921259842519685,0.4273274664196386
