dataset,backbone,split,perturbation,severity,tag,mean_drift,baseline_clean_acc,baseline_pert_acc,baseline_drop,augmented_clean_acc,augmented_pert_acc,augmented_drop
WRD25,dinov2_b,3,compound,severe,compound_severe,0.8378648161888123,0.9560185185185185,0.05092592592592592,0.9050925925925926,0.9467592592592593,0.42592592592592593,0.5208333333333334
WRD25,dinov2_b,3,compound_optical,mild,compound_optical_mild,0.1869509071111679,0.9560185185185185,0.8032407407407407,0.1527777777777778,0.9467592592592593,0.9351851851851852,0.01157407407407407
WRD25,dinov2_b,3,compound_optical,moderate,compound_optical_moderate,0.4960699677467346,0.9560185185185185,0.1736111111111111,0.7824074074074074,0.9467592592592593,0.8101851851851852,0.13657407407407407
WRD25,dinov2_b,3,compound_optical,severe,compound_optical_severe,0.7141764163970947,0.9560185185185185,0.06481481481481481,0.8912037037037037,0.9467592592592593,0.6921296296296297,0.25462962962962965
WRD25,dinov2_b,3,compound_digital,mild,compound_digital_mild,0.14362405240535736,0.9560185185185185,0.8333333333333334,0.12268518518518512,0.9467592592592593,0.9421296296296297,0.00462962962962965
WRD25,dinov2_b,3,compound_digital,moderate,compound_digital_moderate,0.3404028117656708,0.9560185185185185,0.3819444444444444,0.5740740740740741,0.9467592592592593,0.8935185185185185,0.05324074074074081
WRD25,dinov2_b,3,compound_digital,severe,compound_digital_severe,0.45483651757240295,0.9560185185185185,0.2361111111111111,0.7199074074074074,0.9467592592592593,0.8055555555555556,0.14120370370370372
WRD25,dinov2_b,3,compound_field,mild,compound_field_mild,0.2973589599132538,0.9560185185185185,0.40046296296296297,0.5555555555555556,0.9467592592592593,0.9004629629629629,0.04629629629629639
WRD25,dinov2_b,3,compound_field,moderate,compound_field_moderate,0.4915009140968323,0.9560185185185185,0.13425925925925927,0.8217592592592592,0.9467592592592593,0.8217592592592593,0.125
WRD25,dinov2_b,3,compound_field,severe,compound_field_severe,0.6809077858924866,0.9560185185185185,0.10185185185185185,0.8541666666666666,0.9467592592592593,0.6550925925925926,0.29166666666666674
WRD25,dinov2_b,4,gaussian_blur,2,blur_2,0.12712444365024567,0.9768518518518519,0.9027777777777778,0.07407407407407407,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,gaussian_blur,4,blur_4,0.4257991909980774,0.9768518518518519,0.32407407407407407,0.6527777777777778,0.9629629629629629,0.8611111111111112,0.10185185185185175
WRD25,dinov2_b,4,gaussian_blur,6,blur_6,0.5796430110931396,0.9768518518518519,0.16203703703703703,0.8148148148148149,0.9629629629629629,0.7916666666666666,0.17129629629629628
WRD25,dinov2_b,4,gaussian_blur,8,blur_8,0.6900001764297485,0.9768518518518519,0.11574074074074074,0.8611111111111112,0.9629629629629629,0.7337962962962963,0.22916666666666663
WRD25,dinov2_b,4,gaussian_blur,10,blur_10,0.7550291419029236,0.9768518518518519,0.10185185185185185,0.875,0.9629629629629629,0.6574074074074074,0.30555555555555547
WRD25,dinov2_b,4,gaussian_blur,12,blur_12,0.7920363545417786,0.9768518518518519,0.09259259259259259,0.8842592592592593,0.9629629629629629,0.5763888888888888,0.38657407407407407
WRD25,dinov2_b,4,defocus_blur,3,defocus_3,0.16526708006858826,0.9768518518518519,0.8472222222222222,0.12962962962962965,0.9629629629629629,0.9328703703703703,0.03009259259259256
WRD25,dinov2_b,4,defocus_blur,5,defocus_5,0.3078039586544037,0.9768518518518519,0.5810185185185185,0.39583333333333337,0.9629629629629629,0.8981481481481481,0.06481481481481477
WRD25,dinov2_b,4,defocus_blur,8,defocus_8,0.43752628564834595,0.9768518518518519,0.29398148148148145,0.6828703703703705,0.9629629629629629,0.8564814814814815,0.1064814814814814
WRD25,dinov2_b,4,defocus_blur,11,defocus_11,0.5463505983352661,0.9768518518518519,0.18981481481481483,0.787037037037037,0.9629629629629629,0.8194444444444444,0.1435185185185185
WRD25,dinov2_b,4,defocus_blur,15,defocus_15,0.6443968415260315,0.9768518518518519,0.125,0.8518518518518519,0.9629629629629629,0.7523148148148148,0.21064814814814814
WRD25,dinov2_b,4,resize,1.33,resize_1_33,0.08731461316347122,0.9768518518518519,0.9490740740740741,0.02777777777777779,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,resize,1.67,resize_1_67,0.14456512033939362,0.9768518518518519,0.8773148148148148,0.09953703703703709,0.9629629629629629,0.9074074074074074,0.05555555555555547
WRD25,dinov2_b,4,resize,2.0,resize_2_0,0.1845000982284546,0.9768518518518519,0.8009259259259259,0.17592592592592593,0.9629629629629629,0.8634259259259259,0.09953703703703698
WRD25,dinov2_b,4,illumination,0.7,brightness_0_7,0.0027180847246199846,0.9768518518518519,0.9791666666666666,-0.0023148148148147696,0.9629629629629629,0.9652777777777778,-0.0023148148148148806
WRD25,dinov2_b,4,illumination,0.85,brightness_0_85,0.0006825961172580719,0.9768518518518519,0.9722222222222222,0.00462962962962965,0.9629629629629629,0.9629629629629629,0.0
WRD25,dinov2_b,4,illumination,1.15,brightness_1_15,0.0013126537669450045,0.9768518518518519,0.9675925925925926,0.0092592592592593,0.9629629629629629,0.9629629629629629,0.0
WRD25,dinov2_b,4,illumination,1.3,brightness_1_3,0.005125846713781357,0.9768518518518519,0.9629629629629629,0.01388888888888895,0.9629629629629629,0.9606481481481481,0.0023148148148147696
WRD25,dinov2_b,4,jpeg,10,jpeg_10,0.2681516408920288,0.9768518518518519,0.5393518518518519,0.4375,0.9629629629629629,0.9074074074074074,0.05555555555555547
WRD25,dinov2_b,4,jpeg,20,jpeg_20,0.15549789369106293,0.9768518518518519,0.8078703703703703,0.1689814814814815,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,jpeg,30,jpeg_30,0.1079852283000946,0.9768518518518519,0.8888888888888888,0.08796296296296302,0.9629629629629629,0.9444444444444444,0.01851851851851849
WRD25,dinov2_b,4,jpeg,50,jpeg_50,0.06741078943014145,0.9768518518518519,0.9467592592592593,0.03009259259259256,0.9629629629629629,0.9513888888888888,0.01157407407407407
WRD25,dinov2_b,4,jpeg,70,jpeg_70,0.04212682321667671,0.9768518518518519,0.9513888888888888,0.02546296296296302,0.9629629629629629,0.9560185185185185,0.00694444444444442
WRD25,dinov2_b,4,red_channel_shift,-45,color_shift_-45,0.06803453713655472,0.9768518518518519,0.9375,0.03935185185185186,0.9629629629629629,0.9513888888888888,0.01157407407407407
WRD25,dinov2_b,4,red_channel_shift,-30,color_shift_-30,0.04601078853011131,0.9768518518518519,0.9560185185185185,0.02083333333333337,0.9629629629629629,0.9629629629629629,0.0
WRD25,dinov2_b,4,red_channel_shift,30,color_shift_30,0.02984469197690487,0.9768518518518519,0.9212962962962963,0.05555555555555558,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,red_channel_shift,45,color_shift_45,0.04469382390379906,0.9768518518518519,0.9050925925925926,0.0717592592592593,0.9629629629629629,0.9328703703703703,0.03009259259259256
WRD25,dinov2_b,4,green_channel_shift,-45,green_channel_shift_-45,0.0707867220044136,0.9768518518518519,0.8935185185185185,0.08333333333333337,0.9629629629629629,0.9143518518518519,0.04861111111111105
WRD25,dinov2_b,4,green_channel_shift,-30,green_channel_shift_-30,0.04747707024216652,0.9768518518518519,0.9166666666666666,0.06018518518518523,0.9629629629629629,0.9375,0.02546296296296291
WRD25,dinov2_b,4,green_channel_shift,30,green_channel_shift_30,0.07317490875720978,0.9768518518518519,0.9305555555555556,0.04629629629629628,0.9629629629629629,0.9583333333333334,0.004629629629629539
WRD25,dinov2_b,4,green_channel_shift,45,green_channel_shift_45,0.10712886601686478,0.9768518518518519,0.875,0.10185185185185186,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,blue_channel_shift,-45,blue_channel_shift_-45,0.04140036180615425,0.9768518518518519,0.9513888888888888,0.02546296296296302,0.9629629629629629,0.9606481481481481,0.0023148148148147696
WRD25,dinov2_b,4,blue_channel_shift,-30,blue_channel_shift_-30,0.02317582629621029,0.9768518518518519,0.9675925925925926,0.0092592592592593,0.9629629629629629,0.9606481481481481,0.0023148148148147696
WRD25,dinov2_b,4,blue_channel_shift,30,blue_channel_shift_30,0.03164608031511307,0.9768518518518519,0.9513888888888888,0.02546296296296302,0.9629629629629629,0.9583333333333334,0.004629629629629539
WRD25,dinov2_b,4,blue_channel_shift,45,blue_channel_shift_45,0.05908755585551262,0.9768518518518519,0.9467592592592593,0.03009259259259256,0.9629629629629629,0.9606481481481481,0.0023148148148147696
WRD25,dinov2_b,4,gaussian_noise,0.02,gaussian_noise_0_02,0.04181287810206413,0.9768518518518519,0.9513888888888888,0.02546296296296302,0.9629629629629629,0.9490740740740741,0.01388888888888884
WRD25,dinov2_b,4,gaussian_noise,0.05,gaussian_noise_0_05,0.11061105132102966,0.9768518518518519,0.8865740740740741,0.09027777777777779,0.9629629629629629,0.9421296296296297,0.02083333333333326
WRD25,dinov2_b,4,gaussian_noise,0.1,gaussian_noise_0_1,0.21953409910202026,0.9768518518518519,0.6805555555555556,0.2962962962962963,0.9629629629629629,0.9189814814814815,0.0439814814814814
WRD25,dinov2_b,4,shot_noise,60,shot_noise_60,0.17974956333637238,0.9768518518518519,0.7754629629629629,0.20138888888888895,0.9629629629629629,0.9259259259259259,0.03703703703703698
WRD25,dinov2_b,4,shot_noise,30,shot_noise_30,0.25594356656074524,0.9768518518518519,0.6087962962962963,0.3680555555555556,0.9629629629629629,0.8958333333333334,0.06712962962962954
WRD25,dinov2_b,4,shot_noise,15,shot_noise_15,0.36805954575538635,0.9768518518518519,0.36574074074074076,0.6111111111111112,0.9629629629629629,0.8541666666666666,0.10879629629629628
WRD25,dinov2_b,4,impulse_noise,0.01,impulse_noise_0_01,0.18454408645629883,0.9768518518518519,0.8009259259259259,0.17592592592592593,0.9629629629629629,0.9351851851851852,0.02777777777777768
WRD25,dinov2_b,4,impulse_noise,0.03,impulse_noise_0_03,0.2906598150730133,0.9768518518518519,0.5370370370370371,0.43981481481481477,0.9629629629629629,0.9050925925925926,0.05787037037037035
WRD25,dinov2_b,4,impulse_noise,0.05,impulse_noise_0_05,0.3465890884399414,0.9768518518518519,0.36342592592592593,0.6134259259259259,0.9629629629629629,0.8958333333333334,0.06712962962962954
WRD25,dinov2_b,4,motion_blur,5,motion_blur_5,0.0855841115117073,0.9768518518518519,0.9328703703703703,0.04398148148148151,0.9629629629629629,0.9398148148148148,0.02314814814814814
WRD25,dinov2_b,4,motion_blur,9,motion_blur_9,0.2136400043964386,0.9768518518518519,0.7638888888888888,0.21296296296296302,0.9629629629629629,0.9282407407407407,0.03472222222222221
WRD25,dinov2_b,4,motion_blur,15,motion_blur_15,0.3888886868953705,0.9768518518518519,0.40046296296296297,0.5763888888888888,0.9629629629629629,0.8310185185185185,0.13194444444444442
WRD25,dinov2_b,4,zoom_blur,1.05,zoom_blur_1_05,0.2603592574596405,0.9768518518518519,0.6319444444444444,0.34490740740740744,0.9629629629629629,0.9143518518518519,0.04861111111111105
WRD25,dinov2_b,4,zoom_blur,1.1,zoom_blur_1_1,0.4736463725566864,0.9768518518518519,0.23148148148148148,0.7453703703703703,0.9629629629629629,0.8587962962962963,0.10416666666666663
WRD25,dinov2_b,4,zoom_blur,1.2,zoom_blur_1_2,0.6107433438301086,0.9768518518518519,0.16666666666666666,0.8101851851851852,0.9629629629629629,0.7476851851851852,0.21527777777777768
WRD25,dinov2_b,4,contrast,0.5,contrast_0_5,0.020531609654426575,0.9768518518518519,0.9513888888888888,0.02546296296296302,0.9629629629629629,0.9537037037037037,0.00925925925925919
WRD25,dinov2_b,4,contrast,0.75,contrast_0_75,0.0037500362377613783,0.9768518518518519,0.9629629629629629,0.01388888888888895,0.9629629629629629,0.9583333333333334,0.004629629629629539
WRD25,dinov2_b,4,contrast,1.25,contrast_1_25,0.00327366148121655,0.9768518518518519,0.9745370370370371,0.0023148148148147696,0.9629629629629629,0.9583333333333334,0.004629629629629539
WRD25,dinov2_b,4,contrast,1.5,contrast_1_5,0.011021064594388008,0.9768518518518519,0.9699074074074074,0.00694444444444442,0.9629629629629629,0.9652777777777778,-0.0023148148148148806
WRD25,dinov2_b,4,pixelate,0.5,pixelate_0_5,0.12872755527496338,0.9768518518518519,0.8981481481481481,0.07870370370370372,0.9629629629629629,0.9421296296296297,0.02083333333333326
WRD25,dinov2_b,4,pixelate,0.33,pixelate_0_33,0.25708308815956116,0.9768518518518519,0.6041666666666666,0.37268518518518523,0.9629629629629629,0.8981481481481481,0.06481481481481477
WRD25,dinov2_b,4,pixelate,0.25,pixelate_0_25,0.36431920528411865,0.9768518518518519,0.375,0.6018518518518519,0.9629629629629629,0.8287037037037037,0.1342592592592592
WRD25,dinov2_b,4,scratch,mild,scratch_mild,0.14626488089561462,0.9768518518518519,0.7337962962962963,0.24305555555555558,0.9629629629629629,0.9328703703703703,0.03009259259259256
WRD25,dinov2_b,4,scratch,moderate,scratch_moderate,0.1779068261384964,0.9768518518518519,0.6759259259259259,0.30092592592592593,0.9629629629629629,0.9143518518518519,0.04861111111111105
WRD25,dinov2_b,4,scratch,severe,scratch_severe,0.1941569596529007,0.9768518518518519,0.6851851851851852,0.29166666666666663,0.9629629629629629,0.9259259259259259,0.03703703703703698
WRD25,dinov2_b,4,rotation,45,rotation_45,0.24336861073970795,0.9768518518518519,0.6805555555555556,0.2962962962962963,0.9629629629629629,0.9004629629629629,0.0625
WRD25,dinov2_b,4,rotation,90,rotation_90,0.09013094753026962,0.9768518518518519,0.9305555555555556,0.04629629629629628,0.9629629629629629,0.9467592592592593,0.01620370370370361
WRD25,dinov2_b,4,rotation,135,rotation_135,0.25943702459335327,0.9768518518518519,0.6087962962962963,0.3680555555555556,0.9629629629629629,0.9050925925925926,0.05787037037037035
WRD25,dinov2_b,4,rotation,180,rotation_180,0.0656430795788765,0.9768518518518519,0.9375,0.03935185185185186,0.9629629629629629,0.9421296296296297,0.02083333333333326
WRD25,dinov2_b,4,compound,mild,compound_mild,0.5545531511306763,0.9768518518518519,0.1875,0.7893518518518519,0.9629629629629629,0.7986111111111112,0.16435185185185175
WRD25,dinov2_b,4,compound,moderate,compound_moderate,0.7803680300712585,0.9768518518518519,0.06944444444444445,0.9074074074074074,0.9629629629629629,0.5833333333333334,0.37962962962962954
WRD25,dinov2_b,4,compound,severe,compound_severe,0.8393030762672424,0.9768518518518519,0.05787037037037037,0.9189814814814815,0.9629629629629629,0.4166666666666667,0.5462962962962963
WRD25,dinov2_b,4,compound_optical,mild,compound_optical_mild,0.18456332385540009,0.9768518518518519,0.8634259259259259,0.11342592592592593,0.9629629629629629,0.9282407407407407,0.03472222222222221
WRD25,dinov2_b,4,compound_optical,moderate,compound_optical_moderate,0.4909404516220093,0.9768518518518519,0.22685185185185186,0.75,0.9629629629629629,0.7962962962962963,0.16666666666666663
WRD25,dinov2_b,4,compound_optical,severe,compound_optical_severe,0.7083570957183838,0.9768518518518519,0.11574074074074074,0.8611111111111112,0.9629629629629629,0.6990740740740741,0.26388888888888884
WRD25,dinov2_b,4,compound_digital,mild,compound_digital_mild,0.13949857652187347,0.9768518518518519,0.8703703703703703,0.10648148148148151,0.9629629629629629,0.9421296296296297,0.02083333333333326
WRD25,dinov2_b,4,compound_digital,moderate,compound_digital_moderate,0.34042680263519287,0.9768518518518519,0.3912037037037037,0.5856481481481481,0.9629629629629629,0.8472222222222222,0.1157407407407407
WRD25,dinov2_b,4,compound_digital,severe,compound_digital_severe,0.45036011934280396,0.9768518518518519,0.2638888888888889,0.712962962962963,0.9629629629629629,0.8055555555555556,0.15740740740740733
WRD25,dinov2_b,4,compound_field,mild,compound_field_mild,0.2984011173248291,0.9768518518518519,0.47685185185185186,0.5,0.9629629629629629,0.9097222222222222,0.0532407407407407
WRD25,dinov2_b,4,compound_field,moderate,compound_field_moderate,0.4990091025829315,0.9768518518518519,0.16666666666666666,0.8101851851851852,0.9629629629629629,0.8101851851851852,0.15277777777777768
WRD25,dinov2_b,4,compound_field,severe,compound_field_severe,0.678716242313385,0.9768518518518519,0.11805555555555555,0.8587962962962963,0.9629629629629629,0.6087962962962963,0.35416666666666663
