dataset,backbone,perturbation,severity,accuracy,acc_clean,drop
FSDM41,mobilenetv3,compound,severe,0.0197144799456152,0.9429541595925296,0.9232396796469144
FSDM41,mobilenetv3,compound_optical,mild,0.3361658735554045,0.9429541595925296,0.6067882860371252
FSDM41,mobilenetv3,compound_optical,moderate,0.0836165873555404,0.9429541595925296,0.8593375722369893
FSDM41,mobilenetv3,compound_optical,severe,0.0336505778382053,0.9429541595925296,0.9093035817543244
FSDM41,mobilenetv3,compound_digital,mild,0.4578518014955812,0.9429541595925296,0.4851023580969484
FSDM41,mobilenetv3,compound_digital,moderate,0.1549966009517335,0.9429541595925296,0.7879575586407962
FSDM41,mobilenetv3,compound_digital,severe,0.0842963970088375,0.9429541595925296,0.8586577625836922
FSDM41,mobilenetv3,compound_field,mild,0.3426240652617267,0.9429541595925296,0.600330094330803
FSDM41,mobilenetv3,compound_field,moderate,0.1114887831407206,0.9429541595925296,0.8314653764518091
FSDM41,mobilenetv3,compound_field,severe,0.0849762066621346,0.9429541595925296,0.8579779529303951
GOIMAI,resnet50,gaussian_blur,2,0.3366336633663366,0.9943529411764706,0.657719277810134
GOIMAI,resnet50,gaussian_blur,4,0.1867043847241867,0.9943529411764706,0.8076485564522838
GOIMAI,resnet50,gaussian_blur,6,0.1343705799151343,0.9943529411764706,0.8599823612613362
GOIMAI,resnet50,gaussian_blur,8,0.098066949552098,0.9943529411764706,0.8962859916243725
GOIMAI,resnet50,gaussian_blur,10,0.0782649693540782,0.9943529411764706,0.9160879718223924
GOIMAI,resnet50,gaussian_blur,12,0.0537482319660537,0.9943529411764706,0.9406047092104168
GOIMAI,resnet50,defocus_blur,3,0.5591702027345592,0.9943529411764706,0.4351827384419113
GOIMAI,resnet50,defocus_blur,5,0.263083451202263,0.9943529411764706,0.7312694899742075
GOIMAI,resnet50,defocus_blur,8,0.1565299387081565,0.9943529411764706,0.837823002468314
GOIMAI,resnet50,defocus_blur,11,0.1211692597831211,0.9943529411764706,0.8731836813933493
GOIMAI,resnet50,defocus_blur,15,0.0957095709570957,0.9943529411764706,0.8986433702193748
GOIMAI,resnet50,resize,1.33,0.9834983498349836,0.9943529411764706,0.010854591341487
GOIMAI,resnet50,resize,1.67,0.9141914191419142,0.9943529411764706,0.0801615220345564
GOIMAI,resnet50,resize,2.0,0.8345120226308345,0.9943529411764706,0.1598409185456361
GOIMAI,resnet50,illumination,0.7,0.9966996699669968,0.9943529411764706,-0.0023467287905261
GOIMAI,resnet50,illumination,0.85,0.9976426214049976,0.9943529411764706,-0.003289680228527
GOIMAI,resnet50,illumination,1.15,0.9966996699669968,0.9943529411764706,-0.0023467287905261
GOIMAI,resnet50,illumination,1.3,0.9952852428099952,0.9943529411764706,-0.0009323016335247
GOIMAI,resnet50,jpeg,10,0.2852428099952852,0.9943529411764706,0.7091101311811854
GOIMAI,resnet50,jpeg,20,0.5865157944365865,0.9943529411764706,0.407837146739884
GOIMAI,resnet50,jpeg,30,0.6883545497406883,0.9943529411764706,0.3059983914357822
GOIMAI,resnet50,jpeg,50,0.8222536539368223,0.9943529411764706,0.1720992872396483
GOIMAI,resnet50,jpeg,70,0.9052333804809052,0.9943529411764706,0.0891195606955653
GOIMAI,resnet50,red_channel_shift,-45,0.9801980198019802,0.9943529411764706,0.0141549213744903
GOIMAI,resnet50,red_channel_shift,-30,0.9905704856199906,0.9943529411764706,0.0037824555564799
GOIMAI,resnet50,red_channel_shift,30,0.9929278642149928,0.9943529411764706,0.0014250769614776
GOIMAI,resnet50,red_channel_shift,45,0.9858557284299858,0.9943529411764706,0.0084972127464847
GOIMAI,resnet50,green_channel_shift,-45,0.9632248939179632,0.9943529411764706,0.0311280472585073
GOIMAI,resnet50,green_channel_shift,-30,0.9844413012729843,0.9943529411764706,0.009911639903486
GOIMAI,resnet50,green_channel_shift,30,0.9867986798679867,0.9943529411764706,0.0075542613084838
GOIMAI,resnet50,green_channel_shift,45,0.974068835454974,0.9943529411764706,0.0202841057214965
GOIMAI,resnet50,blue_channel_shift,-45,0.9886845827439888,0.9943529411764706,0.0056683584324818
GOIMAI,resnet50,blue_channel_shift,-30,0.9948137670909948,0.9943529411764706,-0.0004608259145242
GOIMAI,resnet50,blue_channel_shift,30,0.9924563884959924,0.9943529411764706,0.001896552680478
GOIMAI,resnet50,blue_channel_shift,45,0.9891560584629892,0.9943529411764706,0.0051968827134813
GOIMAI,resnet50,gaussian_noise,0.02,0.9801980198019802,0.9943529411764706,0.0141549213744903
GOIMAI,resnet50,gaussian_noise,0.05,0.8910891089108911,0.9943529411764706,0.1032638322655794
GOIMAI,resnet50,gaussian_noise,0.1,0.5124941065535125,0.9943529411764706,0.4818588346229581
GOIMAI,resnet50,shot_noise,60,0.6336633663366337,0.9943529411764706,0.3606895748398369
GOIMAI,resnet50,shot_noise,30,0.4276284771334276,0.9943529411764706,0.5667244640430429
GOIMAI,resnet50,shot_noise,15,0.2734559170202734,0.9943529411764706,0.7208970241561972
GOIMAI,resnet50,impulse_noise,0.01,0.8114097123998114,0.9943529411764706,0.1829432287766591
GOIMAI,resnet50,impulse_noise,0.03,0.4408297972654408,0.9943529411764706,0.5535231439110297
GOIMAI,resnet50,impulse_noise,0.05,0.3658651579443658,0.9943529411764706,0.6284877832321047
GOIMAI,resnet50,motion_blur,5,0.7562470532767562,0.9943529411764706,0.2381058878997143
GOIMAI,resnet50,motion_blur,9,0.4115983026874116,0.9943529411764706,0.582754638489059
GOIMAI,resnet50,motion_blur,15,0.2215935879302216,0.9943529411764706,0.7727593532462489
GOIMAI,resnet50,zoom_blur,1.05,0.553983969825554,0.9943529411764706,0.4403689713509165
GOIMAI,resnet50,zoom_blur,1.1,0.214049976426214,0.9943529411764706,0.7803029647502565
GOIMAI,resnet50,zoom_blur,1.2,0.1551155115511551,0.9943529411764706,0.8392374296253154
GOIMAI,resnet50,contrast,0.5,0.9957567185289956,0.9943529411764706,-0.0014037773525251
GOIMAI,resnet50,contrast,0.75,0.9966996699669968,0.9943529411764706,-0.0023467287905261
GOIMAI,resnet50,contrast,1.25,0.9966996699669968,0.9943529411764706,-0.0023467287905261
GOIMAI,resnet50,contrast,1.5,0.9952852428099952,0.9943529411764706,-0.0009323016335247
GOIMAI,resnet50,pixelate,0.5,0.3173031588873173,0.9943529411764706,0.6770497822891532
GOIMAI,resnet50,pixelate,0.33,0.123055162659123,0.9943529411764706,0.8712977785173475
GOIMAI,resnet50,pixelate,0.25,0.0231023102310231,0.9943529411764706,0.9712506309454476
GOIMAI,resnet50,scratch,mild,0.9863272041489864,0.9943529411764706,0.0080257370274842
GOIMAI,resnet50,scratch,moderate,0.9495520980669496,0.9943529411764706,0.044800843109521
GOIMAI,resnet50,scratch,severe,0.7241867043847242,0.9943529411764706,0.2701662367917463
GOIMAI,resnet50,rotation,45,0.6341348420556341,0.9943529411764706,0.3602180991208364
GOIMAI,resnet50,rotation,90,0.9797265440829798,0.9943529411764706,0.0146263970934907
GOIMAI,resnet50,rotation,135,0.635077793493635,0.9943529411764706,0.3592751476828355
GOIMAI,resnet50,rotation,180,0.9938708156529938,0.9943529411764706,0.0004821255234767
GOIMAI,resnet50,compound,mild,0.0697784064120697,0.9943529411764706,0.9245745347644008
GOIMAI,resnet50,compound,moderate,0.0292314945780292,0.9943529411764706,0.9651214465984412
GOIMAI,resnet50,compound,severe,0.0339462517680339,0.9943529411764706,0.9604066894084368
GOIMAI,resnet50,compound_optical,mild,0.3545497406883545,0.9943529411764706,0.639803200488116
GOIMAI,resnet50,compound_optical,moderate,0.1673738802451673,0.9943529411764706,0.8269790609313032
GOIMAI,resnet50,compound_optical,severe,0.0787364450730787,0.9943529411764706,0.9156164961033918
GOIMAI,resnet50,compound_digital,mild,0.4148986327204149,0.9943529411764706,0.5794543084560557
GOIMAI,resnet50,compound_digital,moderate,0.238095238095238,0.9943529411764706,0.7562577030812325
GOIMAI,resnet50,compound_digital,severe,0.1386138613861386,0.9943529411764706,0.8557390797903319
GOIMAI,resnet50,compound_field,mild,0.2739273927392739,0.9943529411764706,0.7204255484371966
GOIMAI,resnet50,compound_field,moderate,0.0928807166430928,0.9943529411764706,0.9014722245333776
GOIMAI,resnet50,compound_field,severe,0.0405469118340405,0.9943529411764706,0.95380602934243
GOIMAI,efficientnet_b3,gaussian_blur,2,0.5549269212635549,0.992,0.4370730787364451
GOIMAI,efficientnet_b3,gaussian_blur,4,0.2418670438472418,0.992,0.7501329561527581
GOIMAI,efficientnet_b3,gaussian_blur,6,0.1504007543611504,0.992,0.8415992456388496
GOIMAI,efficientnet_b3,gaussian_blur,8,0.1188118811881188,0.992,0.8731881188118812
GOIMAI,efficientnet_b3,gaussian_blur,10,0.1183404054691183,0.992,0.8736595945308816
GOIMAI,efficientnet_b3,gaussian_blur,12,0.0773220179160773,0.992,0.9146779820839228
GOIMAI,efficientnet_b3,defocus_blur,3,0.6539368222536539,0.992,0.3380631777463461
GOIMAI,efficientnet_b3,defocus_blur,5,0.4158415841584158,0.992,0.5761584158415842
GOIMAI,efficientnet_b3,defocus_blur,8,0.2541254125412541,0.992,0.7378745874587458
GOIMAI,efficientnet_b3,defocus_blur,11,0.1786892975011786,0.992,0.8133107024988213
GOIMAI,efficientnet_b3,defocus_blur,15,0.1371994342291372,0.992,0.8548005657708628
GOIMAI,efficientnet_b3,resize,1.33,0.9547383309759548,0.992,0.0372616690240452
GOIMAI,efficientnet_b3,resize,1.67,0.932107496463932,0.992,0.0598925035360679
GOIMAI,efficientnet_b3,resize,2.0,0.8533710513908533,0.992,0.1386289486091466
GOIMAI,efficientnet_b3,illumination,0.7,0.9966996699669968,0.992,-0.0046996699669966
GOIMAI,efficientnet_b3,illumination,0.85,0.9966996699669968,0.992,-0.0046996699669966
GOIMAI,efficientnet_b3,illumination,1.15,0.9948137670909948,0.992,-0.0028137670909947
GOIMAI,efficientnet_b3,illumination,1.3,0.9943422913719944,0.992,-0.0023422913719943
GOIMAI,efficientnet_b3,jpeg,10,0.4667609618104668,0.992,0.5252390381895332
GOIMAI,efficientnet_b3,jpeg,20,0.6784535596416784,0.992,0.3135464403583216
GOIMAI,efficientnet_b3,jpeg,30,0.801980198019802,0.992,0.1900198019801979
GOIMAI,efficientnet_b3,jpeg,50,0.9302215935879302,0.992,0.0617784064120697
GOIMAI,efficientnet_b3,jpeg,70,0.9811409712399812,0.992,0.0108590287600188
GOIMAI,efficientnet_b3,red_channel_shift,-45,0.9816124469589816,0.992,0.0103875530410183
GOIMAI,efficientnet_b3,red_channel_shift,-30,0.99009900990099,0.992,0.0019009900990099
GOIMAI,efficientnet_b3,red_channel_shift,30,0.9924563884959924,0.992,-0.0004563884959924
GOIMAI,efficientnet_b3,red_channel_shift,45,0.9867986798679867,0.992,0.0052013201320132
GOIMAI,efficientnet_b3,green_channel_shift,-45,0.9702970297029704,0.992,0.0217029702970297
GOIMAI,efficientnet_b3,green_channel_shift,-30,0.9863272041489864,0.992,0.0056727958510136
GOIMAI,efficientnet_b3,green_channel_shift,30,0.9896275341819896,0.992,0.0023724658180103
GOIMAI,efficientnet_b3,green_channel_shift,45,0.983969825553984,0.992,0.008030174446016
GOIMAI,efficientnet_b3,blue_channel_shift,-45,0.991041961338991,0.992,0.0009580386610089
GOIMAI,efficientnet_b3,blue_channel_shift,-30,0.9929278642149928,0.992,-0.0009278642149929
GOIMAI,efficientnet_b3,blue_channel_shift,30,0.9938708156529938,0.992,-0.0018708156529938
GOIMAI,efficientnet_b3,blue_channel_shift,45,0.9905704856199906,0.992,0.0014295143800093
GOIMAI,efficientnet_b3,gaussian_noise,0.02,0.9915134370579916,0.992,0.0004865629420084
GOIMAI,efficientnet_b3,gaussian_noise,0.05,0.917020273455917,0.992,0.074979726544083
GOIMAI,efficientnet_b3,gaussian_noise,0.1,0.5983026874115983,0.992,0.3936973125884017
GOIMAI,efficientnet_b3,shot_noise,60,0.7199434229137199,0.992,0.27205657708628
GOIMAI,efficientnet_b3,shot_noise,30,0.4912776991984913,0.992,0.5007223008015087
GOIMAI,efficientnet_b3,shot_noise,15,0.2819424799622819,0.992,0.710057520037718
GOIMAI,efficientnet_b3,impulse_noise,0.01,0.9905704856199906,0.992,0.0014295143800093
GOIMAI,efficientnet_b3,impulse_noise,0.03,0.9377652050919376,0.992,0.0542347949080622
GOIMAI,efficientnet_b3,impulse_noise,0.05,0.8561999057048562,0.992,0.1358000942951438
GOIMAI,efficientnet_b3,motion_blur,5,0.8943894389438944,0.992,0.0976105610561055
GOIMAI,efficientnet_b3,motion_blur,9,0.5667138142385667,0.992,0.4252861857614333
GOIMAI,efficientnet_b3,motion_blur,15,0.2692126355492692,0.992,0.7227873644507308
GOIMAI,efficientnet_b3,zoom_blur,1.05,0.404054691183404,0.992,0.587945308816596
GOIMAI,efficientnet_b3,zoom_blur,1.1,0.1786892975011786,0.992,0.8133107024988213
GOIMAI,efficientnet_b3,zoom_blur,1.2,0.1074964639321075,0.992,0.8845035360678924
GOIMAI,efficientnet_b3,contrast,0.5,0.9957567185289956,0.992,-0.0037567185289957
GOIMAI,efficientnet_b3,contrast,0.75,0.9962281942479962,0.992,-0.0042281942479962
GOIMAI,efficientnet_b3,contrast,1.25,0.9943422913719944,0.992,-0.0023422913719943
GOIMAI,efficientnet_b3,contrast,1.5,0.9915134370579916,0.992,0.0004865629420084
GOIMAI,efficientnet_b3,pixelate,0.5,0.3941537010843942,0.992,0.5978462989156058
GOIMAI,efficientnet_b3,pixelate,0.33,0.19000471475719,0.992,0.80199528524281
GOIMAI,efficientnet_b3,pixelate,0.25,0.073078736445073,0.992,0.9189212635549268
GOIMAI,efficientnet_b3,scratch,mild,0.9528524280999529,0.992,0.0391475719000471
GOIMAI,efficientnet_b3,scratch,moderate,0.8203677510608204,0.992,0.1716322489391796
GOIMAI,efficientnet_b3,scratch,severe,0.520980669495521,0.992,0.471019330504479
GOIMAI,efficientnet_b3,rotation,45,0.7633191890617633,0.992,0.2286808109382366
GOIMAI,efficientnet_b3,rotation,90,0.9712399811409712,0.992,0.0207600188590287
GOIMAI,efficientnet_b3,rotation,135,0.7416313059877416,0.992,0.2503686940122583
GOIMAI,efficientnet_b3,rotation,180,0.9957567185289956,0.992,-0.0037567185289957
GOIMAI,efficientnet_b3,compound,mild,0.1452145214521452,0.992,0.8467854785478548
GOIMAI,efficientnet_b3,compound,moderate,0.041018387553041,0.992,0.950981612446959
GOIMAI,efficientnet_b3,compound,severe,0.0282885431400282,0.992,0.9637114568599716
GOIMAI,efficientnet_b3,compound_optical,mild,0.5676567656765676,0.992,0.4243432343234323
GOIMAI,efficientnet_b3,compound_optical,moderate,0.1966053748231966,0.992,0.7953946251768034
GOIMAI,efficientnet_b3,compound_optical,severe,0.1145685997171145,0.992,0.8774314002828855
GOIMAI,efficientnet_b3,compound_digital,mild,0.6331918906176331,0.992,0.3588081093823668
GOIMAI,efficientnet_b3,compound_digital,moderate,0.2512965582272513,0.992,0.7407034417727487
GOIMAI,efficientnet_b3,compound_digital,severe,0.1258840169731258,0.992,0.8661159830268741
GOIMAI,efficientnet_b3,compound_field,mild,0.3352192362093352,0.992,0.6567807637906649
GOIMAI,efficientnet_b3,compound_field,moderate,0.14002828854314,0.992,0.8519717114568599
GOIMAI,efficientnet_b3,compound_field,severe,0.1018387553041018,0.992,0.8901612446958982
GOIMAI,convnext_tiny,gaussian_blur,2,0.4596888260254597,0.9887058823529412,0.5290170563274814
GOIMAI,convnext_tiny,gaussian_blur,4,0.1881188118811881,0.9887058823529412,0.800587070471753
GOIMAI,convnext_tiny,gaussian_blur,6,0.0985384252710985,0.9887058823529412,0.8901674570818425
GOIMAI,convnext_tiny,gaussian_blur,8,0.0825082508250825,0.9887058823529412,0.9061976315278586
GOIMAI,convnext_tiny,gaussian_blur,10,0.0924092409240924,0.9887058823529412,0.8962966414288487
GOIMAI,convnext_tiny,gaussian_blur,12,0.0975954738330975,0.9887058823529412,0.8911104085198435
GOIMAI,convnext_tiny,defocus_blur,3,0.5931164545025931,0.9887058823529412,0.395589427850348
GOIMAI,convnext_tiny,defocus_blur,5,0.3569071192833569,0.9887058823529412,0.6317987630695843
GOIMAI,convnext_tiny,defocus_blur,8,0.1579443658651579,0.9887058823529412,0.8307615164877832
GOIMAI,convnext_tiny,defocus_blur,11,0.1159830268741159,0.9887058823529412,0.8727228554788251
GOIMAI,convnext_tiny,defocus_blur,15,0.1051390853371051,0.9887058823529412,0.883566797015836
GOIMAI,convnext_tiny,resize,1.33,0.9811409712399812,0.9887058823529412,0.0075649111129599
GOIMAI,convnext_tiny,resize,1.67,0.94012258368694,0.9887058823529412,0.0485832986660009
GOIMAI,convnext_tiny,resize,2.0,0.8585572842998586,0.9887058823529412,0.1301485980530825
GOIMAI,convnext_tiny,illumination,0.7,0.9948137670909948,0.9887058823529412,-0.0061078847380536
GOIMAI,convnext_tiny,illumination,0.85,0.9957567185289956,0.9887058823529412,-0.0070508361760546
GOIMAI,convnext_tiny,illumination,1.15,0.9957567185289956,0.9887058823529412,-0.0070508361760546
GOIMAI,convnext_tiny,illumination,1.3,0.9938708156529938,0.9887058823529412,-0.0051649333000527
GOIMAI,convnext_tiny,jpeg,10,0.3446487505893446,0.9887058823529412,0.6440571317635965
GOIMAI,convnext_tiny,jpeg,20,0.5818010372465818,0.9887058823529412,0.4069048451063592
GOIMAI,convnext_tiny,jpeg,30,0.6812824139556812,0.9887058823529412,0.3074234683972598
GOIMAI,convnext_tiny,jpeg,50,0.7949080622347949,0.9887058823529412,0.1937978201181461
GOIMAI,convnext_tiny,jpeg,70,0.8906176331918906,0.9887058823529412,0.0980882491610505
GOIMAI,convnext_tiny,red_channel_shift,-45,0.9905704856199906,0.9887058823529412,-0.0018646032670495
GOIMAI,convnext_tiny,red_channel_shift,-30,0.9943422913719944,0.9887058823529412,-0.0056364090190532
GOIMAI,convnext_tiny,red_channel_shift,30,0.9924563884959924,0.9887058823529412,-0.0037505061430513
GOIMAI,convnext_tiny,red_channel_shift,45,0.9896275341819896,0.9887058823529412,-0.0009216518290485
GOIMAI,convnext_tiny,green_channel_shift,-45,0.974068835454974,0.9887058823529412,0.014637046897967
GOIMAI,convnext_tiny,green_channel_shift,-30,0.9872701555869872,0.9887058823529412,0.0014357267659538
GOIMAI,convnext_tiny,green_channel_shift,30,0.991041961338991,0.9887058823529412,-0.0023360789860499
GOIMAI,convnext_tiny,green_channel_shift,45,0.9834983498349836,0.9887058823529412,0.0052075325179575
GOIMAI,convnext_tiny,blue_channel_shift,-45,0.9896275341819896,0.9887058823529412,-0.0009216518290485
GOIMAI,convnext_tiny,blue_channel_shift,-30,0.9929278642149928,0.9887058823529412,-0.0042219818620518
GOIMAI,convnext_tiny,blue_channel_shift,30,0.9948137670909948,0.9887058823529412,-0.0061078847380536
GOIMAI,convnext_tiny,blue_channel_shift,45,0.991984912776992,0.9887058823529412,-0.0032790304240508
GOIMAI,convnext_tiny,gaussian_noise,0.02,0.9891560584629892,0.9887058823529412,-0.000450176110048
GOIMAI,convnext_tiny,gaussian_noise,0.05,0.9236209335219236,0.9887058823529412,0.0650849488310174
GOIMAI,convnext_tiny,gaussian_noise,0.1,0.586044318717586,0.9887058823529412,0.4026615636353551
GOIMAI,convnext_tiny,shot_noise,60,0.7057991513437057,0.9887058823529412,0.2829067310092353
GOIMAI,convnext_tiny,shot_noise,30,0.4724186704384724,0.9887058823529412,0.5162872119144687
GOIMAI,convnext_tiny,shot_noise,15,0.2432814710042432,0.9887058823529412,0.7454244113486979
GOIMAI,convnext_tiny,impulse_noise,0.01,0.9712399811409712,0.9887058823529412,0.0174659012119698
GOIMAI,convnext_tiny,impulse_noise,0.03,0.8048090523338048,0.9887058823529412,0.1838968300191362
GOIMAI,convnext_tiny,impulse_noise,0.05,0.6553512494106554,0.9887058823529412,0.3333546329422857
GOIMAI,convnext_tiny,motion_blur,5,0.7949080622347949,0.9887058823529412,0.1937978201181461
GOIMAI,convnext_tiny,motion_blur,9,0.4860914662894861,0.9887058823529412,0.502614416063455
GOIMAI,convnext_tiny,motion_blur,15,0.2626119754832626,0.9887058823529412,0.7260939068696786
GOIMAI,convnext_tiny,zoom_blur,1.05,0.5907590759075908,0.9887058823529412,0.3979468064453503
GOIMAI,convnext_tiny,zoom_blur,1.1,0.2291371994342291,0.9887058823529412,0.7595686829187119
GOIMAI,convnext_tiny,zoom_blur,1.2,0.1654879773691654,0.9887058823529412,0.8232179049837756
GOIMAI,convnext_tiny,contrast,0.5,0.9933993399339934,0.9887058823529412,-0.0046934575810523
GOIMAI,convnext_tiny,contrast,0.75,0.9957567185289956,0.9887058823529412,-0.0070508361760546
GOIMAI,convnext_tiny,contrast,1.25,0.9948137670909948,0.9887058823529412,-0.0061078847380536
GOIMAI,convnext_tiny,contrast,1.5,0.9933993399339934,0.9887058823529412,-0.0046934575810523
GOIMAI,convnext_tiny,pixelate,0.5,0.2574257425742574,0.9887058823529412,0.7312801397786837
GOIMAI,convnext_tiny,pixelate,0.33,0.0693069306930693,0.9887058823529412,0.9193989516598716
GOIMAI,convnext_tiny,pixelate,0.25,0.0405469118340405,0.9887058823529412,0.9481589705189004
GOIMAI,convnext_tiny,scratch,mild,0.8854314002828855,0.9887058823529412,0.1032744820700556
GOIMAI,convnext_tiny,scratch,moderate,0.6152758132956153,0.9887058823529412,0.3734300690573258
GOIMAI,convnext_tiny,scratch,severe,0.3036303630363036,0.9887058823529412,0.6850755193166375
GOIMAI,convnext_tiny,rotation,45,0.4804337576614804,0.9887058823529412,0.5082721246914607
GOIMAI,convnext_tiny,rotation,90,0.983969825553984,0.9887058823529412,0.0047360567989571
GOIMAI,convnext_tiny,rotation,135,0.4879773691654879,0.9887058823529412,0.5007285131874532
GOIMAI,convnext_tiny,rotation,180,0.991984912776992,0.9887058823529412,-0.0032790304240508
GOIMAI,convnext_tiny,compound,mild,0.1565299387081565,0.9887058823529412,0.8321759436447845
GOIMAI,convnext_tiny,compound,moderate,0.074021687883074,0.9887058823529412,0.914684194469867
GOIMAI,convnext_tiny,compound,severe,0.0264026402640264,0.9887058823529412,0.9623032420889148
GOIMAI,convnext_tiny,compound_optical,mild,0.4625176803394625,0.9887058823529412,0.5261882020134786
GOIMAI,convnext_tiny,compound_optical,moderate,0.1348420556341348,0.9887058823529412,0.8538638267188062
GOIMAI,convnext_tiny,compound_optical,severe,0.1027817067421027,0.9887058823529412,0.8859241756108384
GOIMAI,convnext_tiny,compound_digital,mild,0.4601603017444601,0.9887058823529412,0.5285455806084809
GOIMAI,convnext_tiny,compound_digital,moderate,0.173974540311174,0.9887058823529412,0.8147313420417671
GOIMAI,convnext_tiny,compound_digital,severe,0.1206977840641207,0.9887058823529412,0.8680080982888204
GOIMAI,convnext_tiny,compound_field,mild,0.3177746346063178,0.9887058823529412,0.6709312477466234
GOIMAI,convnext_tiny,compound_field,moderate,0.0919377652050919,0.9887058823529412,0.8967681171478492
GOIMAI,convnext_tiny,compound_field,severe,0.0777934936350777,0.9887058823529412,0.9109123887178632
GOIMAI,swin_tiny,gaussian_blur,2,0.4361150400754361,0.9943529411764706,0.5582379011010344
GOIMAI,swin_tiny,gaussian_blur,4,0.1555869872701555,0.9943529411764706,0.838765953906315
GOIMAI,swin_tiny,gaussian_blur,6,0.0895803866100895,0.9943529411764706,0.904772554566381
GOIMAI,swin_tiny,gaussian_blur,8,0.0622347949080622,0.9943529411764706,0.9321181462684084
GOIMAI,swin_tiny,gaussian_blur,10,0.0476190476190476,0.9943529411764706,0.946733893557423
GOIMAI,swin_tiny,gaussian_blur,12,0.0405469118340405,0.9943529411764706,0.95380602934243
GOIMAI,swin_tiny,defocus_blur,3,0.5374823196605375,0.9943529411764706,0.456870621515933
GOIMAI,swin_tiny,defocus_blur,5,0.2536539368222537,0.9943529411764706,0.7406990043542169
GOIMAI,swin_tiny,defocus_blur,8,0.1508722300801508,0.9943529411764706,0.8434807110963196
GOIMAI,swin_tiny,defocus_blur,11,0.131070249882131,0.9943529411764706,0.8632826912943394
GOIMAI,swin_tiny,defocus_blur,15,0.0858085808580858,0.9943529411764706,0.9085443603183848
GOIMAI,swin_tiny,resize,1.33,0.99009900990099,0.9943529411764706,0.0042539312754804
GOIMAI,swin_tiny,resize,1.67,0.9443658651579444,0.9943529411764706,0.0499870760185261
GOIMAI,swin_tiny,resize,2.0,0.8727015558698727,0.9943529411764706,0.1216513853065978
GOIMAI,swin_tiny,illumination,0.7,0.9957567185289956,0.9943529411764706,-0.0014037773525251
GOIMAI,swin_tiny,illumination,0.85,0.9957567185289956,0.9943529411764706,-0.0014037773525251
GOIMAI,swin_tiny,illumination,1.15,0.9948137670909948,0.9943529411764706,-0.0004608259145242
GOIMAI,swin_tiny,illumination,1.3,0.9952852428099952,0.9943529411764706,-0.0009323016335247
GOIMAI,swin_tiny,jpeg,10,0.3069306930693069,0.9943529411764706,0.6874222481071637
GOIMAI,swin_tiny,jpeg,20,0.4936350777934936,0.9943529411764706,0.500717863382977
GOIMAI,swin_tiny,jpeg,30,0.5851013672795851,0.9943529411764706,0.4092515738968855
GOIMAI,swin_tiny,jpeg,50,0.7670909948137671,0.9943529411764706,0.2272619463627034
GOIMAI,swin_tiny,jpeg,70,0.8934464875058934,0.9943529411764706,0.1009064536705771
GOIMAI,swin_tiny,red_channel_shift,-45,0.991984912776992,0.9943529411764706,0.0023680283994785
GOIMAI,swin_tiny,red_channel_shift,-30,0.9938708156529938,0.9943529411764706,0.0004821255234767
GOIMAI,swin_tiny,red_channel_shift,30,0.9938708156529938,0.9943529411764706,0.0004821255234767
GOIMAI,swin_tiny,red_channel_shift,45,0.9943422913719944,0.9943529411764706,1.064980447618158e-05
GOIMAI,swin_tiny,green_channel_shift,-45,0.991984912776992,0.9943529411764706,0.0023680283994785
GOIMAI,swin_tiny,green_channel_shift,-30,0.9938708156529938,0.9943529411764706,0.0004821255234767
GOIMAI,swin_tiny,green_channel_shift,30,0.9915134370579916,0.9943529411764706,0.0028395041184789
GOIMAI,swin_tiny,green_channel_shift,45,0.9882131070249882,0.9943529411764706,0.0061398341514823
GOIMAI,swin_tiny,blue_channel_shift,-45,0.9905704856199906,0.9943529411764706,0.0037824555564799
GOIMAI,swin_tiny,blue_channel_shift,-30,0.991041961338991,0.9943529411764706,0.0033109798374795
GOIMAI,swin_tiny,blue_channel_shift,30,0.9948137670909948,0.9943529411764706,-0.0004608259145242
GOIMAI,swin_tiny,blue_channel_shift,45,0.9933993399339934,0.9943529411764706,0.0009536012424771
GOIMAI,swin_tiny,gaussian_noise,0.02,0.99009900990099,0.9943529411764706,0.0042539312754804
GOIMAI,swin_tiny,gaussian_noise,0.05,0.9806694955209808,0.9943529411764706,0.0136834456554898
GOIMAI,swin_tiny,gaussian_noise,0.1,0.8538425271098539,0.9943529411764706,0.1405104140666166
GOIMAI,swin_tiny,shot_noise,60,0.9104196133899104,0.9943529411764706,0.0839333277865601
GOIMAI,swin_tiny,shot_noise,30,0.7067421027817068,0.9943529411764706,0.2876108383947637
GOIMAI,swin_tiny,shot_noise,15,0.4224422442244224,0.9943529411764706,0.5719106969520481
GOIMAI,swin_tiny,impulse_noise,0.01,0.9872701555869872,0.9943529411764706,0.0070827855894832
GOIMAI,swin_tiny,impulse_noise,0.03,0.9344648750589344,0.9943529411764706,0.059888066117536
GOIMAI,swin_tiny,impulse_noise,0.05,0.8307402168788307,0.9943529411764706,0.1636127242976398
GOIMAI,swin_tiny,motion_blur,5,0.7746346063177746,0.9943529411764706,0.2197183348586959
GOIMAI,swin_tiny,motion_blur,9,0.4493163602074493,0.9943529411764706,0.5450365809690212
GOIMAI,swin_tiny,motion_blur,15,0.2305516265912305,0.9943529411764706,0.76380131458524
GOIMAI,swin_tiny,zoom_blur,1.05,0.5803866100895804,0.9943529411764706,0.4139663310868902
