backbone,backbone_label,condition,condition_label,severity_rank,reference_dataset,target_dataset,target_tag,n_reference,n_target,ref_centroid_cosine,ref_mmd_rbf
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_5,2121,2121,0.006314456462860107,0.004084467887878418
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_5,2121,2121,0.6142977476119995,0.32797330617904663
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_33,2121,2121,0.6949126124382019,0.3640931248664856
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_25,2121,2121,0.9191689491271973,0.47255587577819824
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_mild,2121,2121,0.15297991037368774,0.07245934009552002
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_moderate,2121,2121,0.4146650433540344,0.1929146647453308
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_severe,2121,2121,0.6064055562019348,0.29995840787887573
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_45,2121,2121,0.31268346309661865,0.12369859218597412
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_90,2121,2121,0.014676868915557861,0.00717693567276001
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_135,2121,2121,0.300506055355072,0.12364482879638672
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_180,2121,2121,0.001716911792755127,0.0018940567970275879
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_mild,2121,2121,0.8939604163169861,0.3139188289642334
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_moderate,2121,2121,0.9903546571731567,0.4232940673828125
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_severe,2121,2121,0.8989211320877075,0.47664982080459595
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_mild,2121,2121,0.44278621673583984,0.173292338848114
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_moderate,2121,2121,0.5681747198104858,0.24413561820983887
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_severe,2121,2121,0.792729914188385,0.3302297592163086
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_mild,2121,2121,0.5583728551864624,0.2212931513786316
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_moderate,2121,2121,0.8059570789337158,0.32209253311157227
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_severe,2121,2121,0.7861663103103638,0.37292003631591797
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_mild,2121,2121,0.5541938543319702,0.21284371614456177
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_moderate,2121,2121,0.7667757272720337,0.34169507026672363
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_severe,2121,2121,0.8714559078216553,0.35038286447525024
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_2,440,440,0.27772068977355957,0.11840313673019409
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_4,440,440,0.5431470274925232,0.22503936290740967
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_6,440,440,0.7557237148284912,0.34530895948410034
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_8,440,440,0.8427982926368713,0.4010534882545471
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_10,440,440,0.8875107765197754,0.4267832040786743
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_12,440,440,0.9167397022247314,0.44141685962677
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_3,440,440,0.20447003841400146,0.08940571546554565
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_5,440,440,0.3706855773925781,0.16098397970199585
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_8,440,440,0.5100141167640686,0.2180822491645813
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_11,440,440,0.6033053398132324,0.26072317361831665
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_15,440,440,0.7255472540855408,0.31574302911758423
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_33,440,440,0.06759899854660034,0.030662477016448975
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_67,440,440,0.1351832151412964,0.05813318490982056
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_2_0,440,440,0.23414897918701172,0.09382879734039307
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_7,440,440,0.01735210418701172,0.00853109359741211
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_85,440,440,0.008040130138397217,0.004078328609466553
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_15,440,440,0.0037124156951904297,0.0018838047981262207
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_3,440,440,0.01031583547592163,0.005157411098480225
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_10,440,440,0.5355204343795776,0.22865110635757446
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_20,440,440,0.3962080478668213,0.1667938232421875
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_30,440,440,0.30744409561157227,0.1312927007675171
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_50,440,440,0.2120489478111267,0.09199970960617065
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_70,440,440,0.1414991021156311,0.06293034553527832
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-45,440,440,0.033353447914123535,0.015872478485107422
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-30,440,440,0.018687725067138672,0.00910097360610962
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_30,440,440,0.03008592128753662,0.014698684215545654
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_45,440,440,0.04882913827896118,0.02356475591659546
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-45,440,440,0.09753412008285522,0.04516482353210449
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-30,440,440,0.06238037347793579,0.02931034564971924
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_30,440,440,0.0393679141998291,0.018916785717010498
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_45,440,440,0.07791715860366821,0.036569297313690186
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-45,440,440,0.03489142656326294,0.017491042613983154
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-30,440,440,0.01814436912536621,0.009164988994598389
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_30,440,440,0.019642770290374756,0.009601950645446777
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_45,440,440,0.03784942626953125,0.01818329095840454
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_02,440,440,0.03916877508163452,0.020119905471801758
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_05,440,440,0.0504642128944397,0.025316894054412842
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_1,440,440,0.06379878520965576,0.030269145965576172
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_60,440,440,0.0789872407913208,0.03739708662033081
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_30,440,440,0.10203653573989868,0.04661613702774048
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_15,440,440,0.17536580562591553,0.07601916790008545
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_01,440,440,0.0377202033996582,0.018811821937561035
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_03,440,440,0.09086567163467407,0.045635223388671875
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_05,440,440,0.12839436531066895,0.06491541862487793
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_5,440,440,0.0998685359954834,0.04860275983810425
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_9,440,440,0.21401852369308472,0.10112661123275757
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_15,440,440,0.37659668922424316,0.16733920574188232
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_05,440,440,0.3411036729812622,0.15979206562042236
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_1,440,440,0.6493814587593079,0.3225579857826233
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_2,440,440,0.7129263877868652,0.363189160823822
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_5,440,440,0.05088675022125244,0.023479163646697998
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_75,440,440,0.011486530303955078,0.005654633045196533
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_25,440,440,0.002538740634918213,0.0013266205787658691
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_5,440,440,0.0055117011070251465,0.0028566718101501465
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_5,440,440,0.556643545627594,0.3063846230506897
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_33,440,440,0.5350613594055176,0.2973167300224304
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_25,440,440,0.9887778759002686,0.4972374439239502
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_mild,440,440,0.06959831714630127,0.03268378973007202
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_moderate,440,440,0.24335670471191406,0.11504316329956055
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_severe,440,440,0.48081111907958984,0.23980247974395752
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_45,440,440,0.3415076732635498,0.18000346422195435
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_90,440,440,0.08970117568969727,0.044091105461120605
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_135,440,440,0.3508559465408325,0.1831573247909546
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_180,440,440,0.0035283565521240234,0.001881718635559082
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_mild,440,440,0.5969041585922241,0.23857629299163818
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_moderate,440,440,0.8966286182403564,0.4193061590194702
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_severe,440,440,1.033384084701538,0.49400782585144043
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_mild,440,440,0.35081660747528076,0.15075421333312988
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_moderate,440,440,0.6032593250274658,0.25628894567489624
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_severe,440,440,0.8248993158340454,0.36800724267959595
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_mild,440,440,0.5581957697868347,0.26792728900909424
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_moderate,440,440,0.6187540292739868,0.28428173065185547
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_severe,440,440,0.7804516553878784,0.4015662670135498
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_mild,440,440,0.4231003522872925,0.18877875804901123
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_moderate,440,440,0.7479788064956665,0.34744036197662354
swin_tiny,Swin-T,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_severe,440,440,0.8554716110229492,0.3570142388343811
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x20,original,2600,2600,0.21165978908538818,0.07997119426727295
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x50,original,2600,2600,0.3344528079032898,0.11778181791305542
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x10,original,2600,2600,0.20994186401367188,0.07230633497238159
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x50,original,2600,2600,0.4079296588897705,0.15296363830566406
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x10,original,2600,2600,0.33317267894744873,0.11844241619110107
swin_tiny,Swin-T,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x20,original,2600,2600,0.4090481996536255,0.15716463327407837
swin_tiny,Swin-T,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,BFS46,FSDM41,original_shared_species,1088,1667,0.20161300897598267,0.09136325120925903
swin_tiny,Swin-T,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,FSDM41,BFS46,original_shared_species,1667,1088,0.2006956934928894,0.09293830394744873
dinov2_b,DINOv2-B,TierA_clean,Tier-A clean,0,WRD25,WRD25,original_holdout,1079,1079,0.03018343448638916,0.032856762409210205
dinov2_b,DINOv2-B,TierA_clean,Tier-A clean,0,DTSR14,DTSR14,original_holdout,4451,4452,0.0460931658744812,0.029689252376556396
dinov2_b,DINOv2-B,TierA_clean,Tier-A clean,0,PCA11,PCA11,original_holdout,5397,5398,0.026522457599639893,0.027854561805725098
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_2,1901,1901,0.05397677421569824,0.03168004751205444
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_4,1901,1901,0.3358583450317383,0.14597654342651367
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_6,1901,1901,0.4828362464904785,0.20163893699645996
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_8,1901,1901,0.5763907432556152,0.26056480407714844
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_10,1901,1901,0.6341705322265625,0.29619699716567993
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_12,1901,1901,0.6909637451171875,0.3173699378967285
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_3,1901,1901,0.0810004472732544,0.047429680824279785
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_5,1901,1901,0.19601428508758545,0.09912031888961792
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_8,1901,1901,0.31557369232177734,0.14865195751190186
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_11,1901,1901,0.40489882230758667,0.18254631757736206
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_15,1901,1901,0.4866390824317932,0.22727423906326294
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_33,1901,1901,0.0076446533203125,0.006268799304962158
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_67,1901,1901,0.01988661289215088,0.012404024600982666
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_2_0,1901,1901,0.03383922576904297,0.019748687744140625
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_7,1901,1901,0.0007379055023193359,0.0012900829315185547
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_85,1901,1901,0.00025540590286254883,0.0014830231666564941
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_15,1901,1901,0.0003418922424316406,0.0013232827186584473
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_3,1901,1901,0.000878751277923584,0.001275181770324707
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_10,1901,1901,0.18501174449920654,0.09187263250350952
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_20,1901,1901,0.1207282543182373,0.061401188373565674
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_30,1901,1901,0.09239113330841064,0.046459078788757324
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_50,1901,1901,0.06283974647521973,0.03287869691848755
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_70,1901,1901,0.042028844356536865,0.02418649196624756
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-45,1901,1901,0.04094749689102173,0.021410822868347168
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-30,1901,1901,0.021354377269744873,0.01405268907546997
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_30,1901,1901,0.00966489315032959,0.007136285305023193
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_45,1901,1901,0.018635034561157227,0.011134147644042969
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-45,1901,1901,0.039722323417663574,0.025618135929107666
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-30,1901,1901,0.024055838584899902,0.015651226043701172
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_30,1901,1901,0.03586679697036743,0.020379364490509033
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_45,1901,1901,0.06784665584564209,0.03749513626098633
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_-45,1901,1901,0.014114856719970703,0.00829458236694336
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_-30,1901,1901,0.0069980621337890625,0.006373465061187744
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_30,1901,1901,0.021167397499084473,0.012614846229553223
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_45,1901,1901,0.04175233840942383,0.022761404514312744
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_02,1901,1901,0.012932062149047852,0.008328735828399658
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_05,1901,1901,0.07840150594711304,0.04003232717514038
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_1,1901,1901,0.1829843521118164,0.09314429759979248
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_60,1901,1901,0.1507871150970459,0.0751531720161438
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_30,1901,1901,0.21686780452728271,0.11832118034362793
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_15,1901,1901,0.3103623390197754,0.1680220365524292
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_01,1901,1901,0.1407027244567871,0.08592146635055542
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_03,1901,1901,0.2043670415878296,0.13022303581237793
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_05,1901,1901,0.239285409450531,0.15963399410247803
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_5,1901,1901,0.04412651062011719,0.02436119318008423
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_9,1901,1901,0.13033366203308105,0.07060182094573975
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_15,1901,1901,0.25183987617492676,0.13250935077667236
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_05,1901,1901,0.2589545249938965,0.1433267593383789
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_1,1901,1901,0.46000826358795166,0.2713908553123474
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_2,1901,1901,0.5470408797264099,0.3223217725753784
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_0_5,1901,1901,0.015529632568359375,0.009383976459503174
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_0_75,1901,1901,0.0018579959869384766,0.0017154216766357422
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_1_25,1901,1901,0.0012769699096679688,0.0025641918182373047
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_1_5,1901,1901,0.003237128257751465,0.0027880072593688965
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_5,1901,1901,0.07908785343170166,0.04095649719238281
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_33,1901,1901,0.15415579080581665,0.0819278359413147
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_25,1901,1901,0.2133347988128662,0.10909414291381836
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_mild,1901,1901,0.14680731296539307,0.08631092309951782
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_moderate,1901,1901,0.25385308265686035,0.15318864583969116
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_severe,1901,1901,0.3368631601333618,0.19351238012313843
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_45,1901,1901,0.24604356288909912,0.1441507339477539
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_90,1901,1901,0.03198975324630737,0.020093023777008057
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_135,1901,1901,0.2453630566596985,0.14317667484283447
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_180,1901,1901,0.002796649932861328,0.0029178857803344727
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_mild,1901,1901,0.5480183362960815,0.26644861698150635
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_moderate,1901,1901,0.7636900544166565,0.40612077713012695
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_severe,1901,1901,0.74532550573349,0.421255886554718
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_mild,1901,1901,0.09918653964996338,0.048518359661102295
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_moderate,1901,1901,0.3630984425544739,0.16662603616714478
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_severe,1901,1901,0.5871226191520691,0.2667708396911621
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_mild,1901,1901,0.10656678676605225,0.05689352750778198
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_moderate,1901,1901,0.2682410478591919,0.13450592756271362
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_severe,1901,1901,0.2962002754211426,0.14320433139801025
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_mild,1901,1901,0.3072747588157654,0.15196865797042847
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_moderate,1901,1901,0.4441884160041809,0.23433369398117065
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_severe,1901,1901,0.5477446913719177,0.2845308780670166
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_2,2942,2942,0.05264770984649658,0.031577885150909424
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_4,2942,2942,0.26458752155303955,0.15374618768692017
