backbone,mag_a,mag_b,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap
swin_tiny,VN26_x20,VN26_x50,65,0.09585536259398941,0.09585536259398941,0.3313149860101617,0.23545962341617227
swin_tiny,VN26_x20,VN26_x50,66,0.3695500196606283,0.3695500196606283,0.6408224527519493,0.271272433091321
swin_tiny,VN26_x20,VN26_x50,67,0.20966544911554771,0.20966544911554771,0.3471218259489129,0.13745637683336517
swin_tiny,VN26_x20,VN26_x50,68,0.3937617860996628,0.3937617860996628,0.3937617860996628,0.0
swin_tiny,VN26_x20,VN26_x50,69,0.11757239589816122,0.11757239589816122,0.33387543810961134,0.21630304221145014
swin_tiny,VN26_x20,VN26_x50,70,0.1868272832372405,0.1868272832372405,0.3384487987433234,0.1516215155060829
swin_tiny,VN26_x20,VN26_x50,71,0.1418010860192144,0.1418010860192144,0.40765733116969843,0.265856245150484
swin_tiny,VN26_x20,VN26_x50,72,0.13814672062730812,0.13814672062730812,0.3916804341326879,0.2535337135053798
swin_tiny,VN26_x20,VN26_x50,73,0.12962207060698647,0.12962207060698647,0.3538977710896112,0.2242757004826247
swin_tiny,VN26_x20,VN26_x50,74,0.18443754004969226,0.18443754004969226,0.3366456352953746,0.15220809524568235
swin_tiny,VN26_x20,VN26_x50,75,0.32505551807510696,0.32505551807510696,0.32505551807510696,0.0
swin_tiny,VN26_x20,VN26_x50,76,0.08054389521801589,0.08054389521801589,0.4065476329755276,0.3260037377575117
swin_tiny,VN26_x20,VN26_x50,77,0.08984547603283455,0.08984547603283455,0.37202333429896145,0.2821778582661269
swin_tiny,VN26_x20,VN26_x50,78,0.1346524344482692,0.1346524344482692,0.255279704336908,0.12062726988863881
swin_tiny,VN26_x20,VN26_x50,79,0.19991166884303768,0.19991166884303768,0.3608127629894729,0.16090109414643522
swin_tiny,VN26_x20,VN26_x50,80,0.3343847220639526,0.3343847220639526,0.3343847220639526,0.0
swin_tiny,VN26_x20,VN26_x50,81,0.3484446637638617,0.3484446637638617,0.3484446637638617,0.0
swin_tiny,VN26_x20,VN26_x50,82,0.2279883754848195,0.2279883754848195,0.2777178921349155,0.04972951665009598
swin_tiny,VN26_x20,VN26_x50,83,0.12481620853292379,0.12481620853292379,0.24652692481092994,0.12171071627800616
swin_tiny,VN26_x20,VN26_x50,84,0.18369639224342116,0.18369639224342116,0.349576552445147,0.16588016020172586
swin_tiny,VN26_x20,VN26_x50,85,0.10524159944458648,0.10524159944458648,0.3253450156019277,0.2201034161573412
swin_tiny,VN26_x20,VN26_x50,86,0.2582708176122715,0.2582708176122715,0.3451245994301067,0.08685378181783521
swin_tiny,VN26_x20,VN26_x50,87,0.16420460255250727,0.16420460255250727,0.5216569981415573,0.35745239558905006
swin_tiny,VN26_x20,VN26_x50,88,0.10218635518723462,0.10218635518723462,0.23330233926507385,0.13111598407783923
swin_tiny,VN26_x20,VN26_x50,89,0.052011178898177336,0.052011178898177336,0.2930776629828776,0.24106648408470024
swin_tiny,VN26_x20,VN26_x50,90,0.08285415300775696,0.08285415300775696,0.30297675797374074,0.2201226049659838
swin_tiny,VN26_x20,VN26_x50,91,0.2403496397901024,0.2403496397901024,0.4152217465398571,0.1748721067497547
swin_tiny,VN26_x20,VN26_x50,92,0.2996476657862542,0.2996476657862542,0.2996476657862542,0.0
swin_tiny,VN26_x20,VN26_x50,93,0.08432572897593431,0.08432572897593431,0.3348625677468144,0.25053683877088007
swin_tiny,VN26_x20,VN26_x50,94,0.36685937883605124,0.36685937883605124,0.36685937883605124,0.0
swin_tiny,VN26_x20,VN26_x50,95,0.05348280363459021,0.05348280363459021,0.5788090325750539,0.5253262289404637
swin_tiny,VN26_x20,VN26_x50,96,0.08169575873019093,0.08169575873019093,0.2718137540707841,0.1901179953405932
swin_tiny,VN26_x20,VN26_x50,97,0.059907711821714976,0.059907711821714976,0.34445390780452345,0.2845461959828085
swin_tiny,VN26_x20,VN26_x50,98,0.09939524298772566,0.09939524298772566,0.36504938717925833,0.26565414419153266
swin_tiny,VN26_x20,VN26_x50,99,0.07672618457298264,0.07672618457298264,0.300667136484342,0.22394095191135938
swin_tiny,VN26_x10,VN26_x50,0,0.038017226592058924,0.038017226592058924,0.39949471890974925,0.36147749231769033
swin_tiny,VN26_x10,VN26_x50,1,0.4517763938754478,0.4517763938754478,0.4517763938754478,0.0
swin_tiny,VN26_x10,VN26_x50,2,0.10540451522363481,0.10540451522363481,0.36024792740135786,0.25484341217772305
swin_tiny,VN26_x10,VN26_x50,3,0.18389242539944675,0.18389242539944675,0.3808594476019671,0.19696702220252035
swin_tiny,VN26_x10,VN26_x50,4,0.33565402440469533,0.33565402440469533,0.33565402440469533,0.0
swin_tiny,VN26_x10,VN26_x50,5,0.21867617000152764,0.21867617000152764,0.4218466430590239,0.20317047305749628
swin_tiny,VN26_x10,VN26_x50,6,0.11397797221343904,0.11397797221343904,0.31075381949814035,0.19677584728470132
swin_tiny,VN26_x10,VN26_x50,7,0.2584414830895981,0.2584414830895981,0.33246422848558793,0.07402274539598985
swin_tiny,VN26_x10,VN26_x50,8,0.3667526712676488,0.3667526712676488,0.3667526712676488,0.0
swin_tiny,VN26_x10,VN26_x50,9,0.051352505212821316,0.051352505212821316,0.37569495732776637,0.32434245211494506
swin_tiny,VN26_x10,VN26_x50,10,0.6608145024678569,0.6608145024678569,0.6608145024678569,0.0
swin_tiny,VN26_x10,VN26_x50,11,0.015197484354728485,0.015197484354728485,0.7365165471625565,0.7213190628078281
swin_tiny,VN26_x10,VN26_x50,12,0.5979738378961107,0.5979738378961107,0.5979738378961107,0.0
swin_tiny,VN26_x10,VN26_x50,13,0.035495051761471254,0.035495051761471254,0.6565847400454118,0.6210896882839405
swin_tiny,VN26_x10,VN26_x50,14,0.3420547188947687,0.3420547188947687,0.3420547188947687,0.0
swin_tiny,VN26_x10,VN26_x50,15,0.2998709757588916,0.2998709757588916,0.4366914952720748,0.1368205195131832
swin_tiny,VN26_x10,VN26_x50,16,0.6644835534677264,0.6644835534677264,0.6644835534677264,0.0
swin_tiny,VN26_x10,VN26_x50,17,0.2281201411346212,0.2281201411346212,0.620664991530306,0.39254485039568476
swin_tiny,VN26_x10,VN26_x50,18,0.28251676827375044,0.28251676827375044,0.6247088848236646,0.34219211654991416
swin_tiny,VN26_x10,VN26_x50,19,0.7030356336667888,0.7030356336667888,0.7030356336667888,0.0
swin_tiny,VN26_x10,VN26_x50,20,0.10588543298957825,0.10588543298957825,0.4801290648608614,0.3742436318712831
swin_tiny,VN26_x10,VN26_x50,21,0.10236503128456809,0.10236503128456809,0.3673250043061771,0.264959973021609
swin_tiny,VN26_x10,VN26_x50,22,0.32939451596539243,0.32939451596539243,0.3697844218120076,0.04038990584661517
swin_tiny,VN26_x10,VN26_x50,23,0.2351990776057926,0.2351990776057926,0.4115119318420779,0.17631285423628532
swin_tiny,VN26_x10,VN26_x50,24,0.25879717176599065,0.25879717176599065,0.3898761057593762,0.13107893399338555
swin_tiny,VN26_x10,VN26_x50,25,0.07760902865246776,0.07760902865246776,0.44081502919529053,0.36320600054282276
swin_tiny,VN26_x10,VN26_x50,26,0.24244918955509265,0.24244918955509265,0.35539018408003287,0.11294099452494022
swin_tiny,VN26_x10,VN26_x50,27,0.03884508285366712,0.03884508285366712,0.38783144674554065,0.34898636389187354
swin_tiny,VN26_x10,VN26_x50,28,0.4663240317903212,0.4663240317903212,0.4663240317903212,0.0
swin_tiny,VN26_x10,VN26_x50,29,0.03587411135204293,0.03587411135204293,0.48357867644097347,0.44770456508893053
swin_tiny,VN26_x10,VN26_x50,30,0.07554145703827621,0.07554145703827621,0.3814997871699661,0.3059583301316899
swin_tiny,VN26_x10,VN26_x50,31,0.016656566579656407,0.016656566579656407,0.18738286529342565,0.17072629871376924
swin_tiny,VN26_x10,VN26_x50,32,0.030119249331768225,0.030119249331768225,0.48107286229318075,0.4509536129614125
swin_tiny,VN26_x10,VN26_x50,33,0.42800251912551274,0.42800251912551274,0.42800251912551274,0.0
swin_tiny,VN26_x10,VN26_x50,34,0.259428553354864,0.259428553354864,0.507898848686953,0.24847029533208903
swin_tiny,VN26_x10,VN26_x50,35,0.1352784203959617,0.1352784203959617,0.336229471285145,0.20095105088918333
swin_tiny,VN26_x10,VN26_x50,36,0.22459693425330698,0.22459693425330698,0.4267379476745144,0.2021410134212074
swin_tiny,VN26_x10,VN26_x50,37,0.32569824608065695,0.32569824608065695,0.32569824608065695,0.0
swin_tiny,VN26_x10,VN26_x50,38,0.3905274895159174,0.3905274895159174,0.3905274895159174,0.0
swin_tiny,VN26_x10,VN26_x50,39,0.13550455259131614,0.13550455259131614,0.3259279752847951,0.19042342269347898
swin_tiny,VN26_x10,VN26_x50,40,0.030304903779761094,0.030304903779761094,0.36470532407680506,0.334400420297044
swin_tiny,VN26_x10,VN26_x50,41,0.04375046100791811,0.04375046100791811,0.40582402045580174,0.3620735594478836
swin_tiny,VN26_x10,VN26_x50,42,0.139806183867934,0.139806183867934,0.29438438018308505,0.15457819631515105
swin_tiny,VN26_x10,VN26_x50,43,0.243533191870865,0.243533191870865,0.3989271119023994,0.15539392003153438
swin_tiny,VN26_x10,VN26_x50,44,0.34101317464125785,0.34101317464125785,0.34101317464125785,0.0
swin_tiny,VN26_x10,VN26_x50,45,0.0517571518558814,0.0517571518558814,0.4871674028386613,0.43541025098277986
swin_tiny,VN26_x10,VN26_x50,46,0.11413909523336872,0.11413909523336872,0.3566482281782793,0.24250913294491055
swin_tiny,VN26_x10,VN26_x50,47,0.2765669844721399,0.2765669844721399,0.2765669844721399,0.0
swin_tiny,VN26_x10,VN26_x50,48,0.3308387266546116,0.3308387266546116,0.36118464507399234,0.030345918419380724
swin_tiny,VN26_x10,VN26_x50,49,0.45830987417269403,0.45830987417269403,0.45830987417269403,0.0
swin_tiny,VN26_x10,VN26_x50,50,0.056015724837946805,0.056015724837946805,0.36865497932687785,0.31263925448893104
swin_tiny,VN26_x10,VN26_x50,51,0.27751193982231265,0.27751193982231265,0.3086642588220592,0.031152318999746575
swin_tiny,VN26_x10,VN26_x50,52,0.5158829453006014,0.5158829453006014,0.5158829453006014,0.0
swin_tiny,VN26_x10,VN26_x50,53,0.22433282807590438,0.22433282807590438,0.3500356302171128,0.12570280214120844
swin_tiny,VN26_x10,VN26_x50,54,0.10443935150161725,0.10443935150161725,0.37869562969168974,0.2742562781900725
swin_tiny,VN26_x10,VN26_x50,55,0.3977249962720156,0.3977249962720156,0.3977249962720156,0.0
swin_tiny,VN26_x10,VN26_x50,56,0.0858237397529542,0.0858237397529542,0.34565413942735873,0.2598303996744045
swin_tiny,VN26_x10,VN26_x50,57,0.22398837579597583,0.22398837579597583,0.4245611362318627,0.20057276043588687
swin_tiny,VN26_x10,VN26_x50,58,0.028946649588764847,0.028946649588764847,0.6788368624862283,0.6498902128974635
swin_tiny,VN26_x10,VN26_x50,59,0.0241620803121633,0.0241620803121633,0.6938427573523165,0.6696806770401532
swin_tiny,VN26_x10,VN26_x50,60,0.07274998224663469,0.07274998224663469,0.3912794491946831,0.3185294669480484
swin_tiny,VN26_x10,VN26_x50,61,0.225695032340704,0.225695032340704,0.42672915241848,0.20103412007777596
swin_tiny,VN26_x10,VN26_x50,62,0.052819304673469215,0.052819304673469215,0.4570553737340164,0.40423606906054715
swin_tiny,VN26_x10,VN26_x50,63,0.08180826159727499,0.08180826159727499,0.4252740382743769,0.3434657766771019
swin_tiny,VN26_x10,VN26_x50,64,0.10017355749603653,0.10017355749603653,0.26934607575617725,0.16917251826014074
swin_tiny,VN26_x10,VN26_x50,65,0.1860522062073857,0.1860522062073857,0.3281766478873586,0.14212444167997293
swin_tiny,VN26_x10,VN26_x50,66,0.3772988870681951,0.3772988870681951,0.3772988870681951,0.0
swin_tiny,VN26_x10,VN26_x50,67,0.07459041437153986,0.07459041437153986,0.3989526619634858,0.32436224759194593
swin_tiny,VN26_x10,VN26_x50,68,0.39630178564893365,0.39630178564893365,0.39630178564893365,0.0
swin_tiny,VN26_x10,VN26_x50,69,0.345776994746054,0.345776994746054,0.345776994746054,0.0
swin_tiny,VN26_x10,VN26_x50,70,0.0996666101097381,0.0996666101097381,0.4322148125904186,0.3325482024806805
swin_tiny,VN26_x10,VN26_x50,71,0.34039856785643696,0.34039856785643696,0.34039856785643696,0.0
swin_tiny,VN26_x10,VN26_x50,72,0.27443617441156826,0.27443617441156826,0.423402186738461,0.14896601232689272
swin_tiny,VN26_x10,VN26_x50,73,0.20280368868382004,0.20280368868382004,0.21238240382068996,0.00957871513686992
swin_tiny,VN26_x10,VN26_x50,74,0.09194320521418226,0.09194320521418226,0.3107056465515882,0.21876244133740597
swin_tiny,VN26_x10,VN26_x50,75,0.055664429273790526,0.055664429273790526,0.32225136038128505,0.26658693110749454
swin_tiny,VN26_x10,VN26_x50,76,0.2602630574573795,0.2602630574573795,0.2602630574573795,0.0
swin_tiny,VN26_x10,VN26_x50,77,0.0909697545935581,0.0909697545935581,0.3137747201981395,0.2228049656045814
swin_tiny,VN26_x10,VN26_x50,78,0.11348444610723511,0.11348444610723511,0.34035270752560426,0.22686826141836913
swin_tiny,VN26_x10,VN26_x50,79,0.11565793201951606,0.11565793201951606,0.36526153372314557,0.2496036017036295
swin_tiny,VN26_x10,VN26_x50,80,0.3258024623841014,0.3258024623841014,0.3258024623841014,0.0
swin_tiny,VN26_x10,VN26_x50,81,0.1178237043438331,0.1178237043438331,0.38681841508827725,0.26899471074444414
swin_tiny,VN26_x10,VN26_x50,82,0.05663694451572467,0.05663694451572467,0.5794667485168838,0.5228298040011592
swin_tiny,VN26_x10,VN26_x50,83,0.606007143486961,0.606007143486961,0.606007143486961,0.0
swin_tiny,VN26_x10,VN26_x50,84,0.03235553585307751,0.03235553585307751,0.41691458974247436,0.3845590538893969
swin_tiny,VN26_x10,VN26_x50,85,0.27671466072414175,0.27671466072414175,0.38045289133441984,0.10373823061027809
swin_tiny,VN26_x10,VN26_x50,86,0.22240247447136732,0.22240247447136732,0.3832778087723343,0.16087533430096698
swin_tiny,VN26_x10,VN26_x50,87,0.6382001644814441,0.6382001644814441,0.6382001644814441,0.0
swin_tiny,VN26_x10,VN26_x50,88,0.21116116038098198,0.21116116038098198,0.27715248738854864,0.06599132700756666
swin_tiny,VN26_x10,VN26_x50,89,0.17135720415921743,0.17135720415921743,0.5231827131196296,0.3518255089604122
swin_tiny,VN26_x10,VN26_x50,90,0.04495260976585693,0.04495260976585693,0.43171286170274037,0.38676025193688346
swin_tiny,VN26_x10,VN26_x50,91,0.22279030642447228,0.22279030642447228,0.36677169580721936,0.14398138938274707
swin_tiny,VN26_x10,VN26_x50,92,0.44201404400101235,0.44201404400101235,0.5676016181674459,0.12558757416643357
swin_tiny,VN26_x10,VN26_x50,93,0.19589541545830655,0.19589541545830655,0.35065915691100596,0.15476374145269942
swin_tiny,VN26_x10,VN26_x50,94,0.7503942261861377,0.7503942261861377,0.7503942261861377,0.0
swin_tiny,VN26_x10,VN26_x50,95,0.2164442042370037,0.2164442042370037,0.657258953544395,0.4408147493073913
swin_tiny,VN26_x10,VN26_x50,96,0.27350098351501084,0.27350098351501084,0.4471427328163157,0.17364174930130488
swin_tiny,VN26_x10,VN26_x50,97,0.0500625972446078,0.0500625972446078,0.45752875693280187,0.40746615968819405
swin_tiny,VN26_x10,VN26_x50,98,0.0269858391521025,0.0269858391521025,0.7458505910786369,0.7188647519265344
swin_tiny,VN26_x10,VN26_x50,99,0.014628435057094375,0.014628435057094375,0.6059098728146367,0.5912814377575424
dinov2_b,VN26_x10,VN26_x20,0,0.14151383243513152,0.14151383243513152,0.2471844182190006,0.10567058578386909
dinov2_b,VN26_x10,VN26_x20,1,0.13508741645785752,0.13508741645785752,0.2532779620130101,0.1181905455551526
dinov2_b,VN26_x10,VN26_x20,2,0.20440758549125693,0.20440758549125693,0.26113468168961895,0.056727096198362026
dinov2_b,VN26_x10,VN26_x20,3,0.08110954597293088,0.08110954597293088,0.21012064081542725,0.12901109484249637
dinov2_b,VN26_x10,VN26_x20,4,0.19235667034578954,0.19235667034578954,0.22534312751272176,0.032986457166932215
dinov2_b,VN26_x10,VN26_x20,5,0.16001055858684124,0.16001055858684124,0.2786165917757128,0.11860603318887156
dinov2_b,VN26_x10,VN26_x20,6,0.32005136166414316,0.32005136166414316,0.32005136166414316,0.0
dinov2_b,VN26_x10,VN26_x20,7,0.18245994011914943,0.18245994011914943,0.18977865247948875,0.007318712360339319
dinov2_b,VN26_x10,VN26_x20,8,0.13057676872708993,0.13057676872708993,0.3128168314054442,0.18224006267835427
dinov2_b,VN26_x10,VN26_x20,9,0.15227082221049898,0.15227082221049898,0.22392826155726087,0.07165743934676189
dinov2_b,VN26_x10,VN26_x20,10,0.1941386088878659,0.1941386088878659,0.26570040623895613,0.07156179735109022
dinov2_b,VN26_x10,VN26_x20,11,0.20466694786151776,0.20466694786151776,0.40240292202284694,0.19773597416132918
dinov2_b,VN26_x10,VN26_x20,12,0.2967336837054117,0.2967336837054117,0.2967336837054117,0.0
dinov2_b,VN26_x10,VN26_x20,13,0.19721288129567505,0.19721288129567505,0.3890411415111048,0.19182826021542976
dinov2_b,VN26_x10,VN26_x20,14,0.3248168434510969,0.3248168434510969,0.3569724043974709,0.03215556094637401
dinov2_b,VN26_x10,VN26_x20,15,0.14603483040225668,0.14603483040225668,0.188796619731227,0.04276178932897032
dinov2_b,VN26_x10,VN26_x20,16,0.22356992846316262,0.22356992846316262,0.2512501330051306,0.027680204541967984
dinov2_b,VN26_x10,VN26_x20,17,0.30741712021877904,0.30741712021877904,0.30741712021877904,0.0
dinov2_b,VN26_x10,VN26_x20,18,0.18915821903552066,0.18915821903552066,0.5456572452047588,0.3564990261692381
dinov2_b,VN26_x10,VN26_x20,19,0.31225125355105915,0.31225125355105915,0.8091494970996145,0.49689824354855533
dinov2_b,VN26_x10,VN26_x20,20,0.13585706556931057,0.13585706556931057,0.44000584934887305,0.30414878377956245
dinov2_b,VN26_x10,VN26_x20,21,0.23478290024980644,0.23478290024980644,0.23478290024980644,0.0
dinov2_b,VN26_x10,VN26_x20,22,0.34395768861513365,0.34395768861513365,0.34395768861513365,0.0
dinov2_b,VN26_x10,VN26_x20,23,0.1468853943566701,0.1468853943566701,0.33105001481256496,0.18416462045589485
dinov2_b,VN26_x10,VN26_x20,24,0.1809954284671779,0.1809954284671779,0.32348153861299217,0.14248611014581428
dinov2_b,VN26_x10,VN26_x20,25,0.2275388776899641,0.2275388776899641,0.2275388776899641,0.0
dinov2_b,VN26_x10,VN26_x20,26,0.2714205446513887,0.2714205446513887,0.3515028706918815,0.08008232604049281
dinov2_b,VN26_x10,VN26_x20,27,0.20220999363142603,0.20220999363142603,0.25355639273909086,0.051346399107664836
dinov2_b,VN26_x10,VN26_x20,28,0.09530827551693961,0.09530827551693961,0.2919212139307176,0.19661293841377803
dinov2_b,VN26_x10,VN26_x20,29,0.12218343523461572,0.12218343523461572,0.3217124706887658,0.19952903545415007
dinov2_b,VN26_x10,VN26_x20,30,0.12895745062899638,0.12895745062899638,0.207367513142474,0.07841006251347762
dinov2_b,VN26_x10,VN26_x20,31,0.16009655353962451,0.16009655353962451,0.22674837574452633,0.06665182220490182
dinov2_b,VN26_x10,VN26_x20,32,0.12238291097278298,0.12238291097278298,0.24433503782835211,0.12195212685556914
dinov2_b,VN26_x10,VN26_x20,33,0.26110054817079725,0.26110054817079725,0.26110054817079725,0.0
dinov2_b,VN26_x10,VN26_x20,34,0.13755580816817412,0.13755580816817412,0.24265262495768822,0.1050968167895141
dinov2_b,VN26_x10,VN26_x20,35,0.2572601596848423,0.2572601596848423,0.2572601596848423,0.0
dinov2_b,VN26_x10,VN26_x20,36,0.3208656036593754,0.3208656036593754,0.3208656036593754,0.0
dinov2_b,VN26_x10,VN26_x20,37,0.04542122750161354,0.04542122750161354,0.3053816124126616,0.25996038491104806
dinov2_b,VN26_x10,VN26_x20,38,0.18933662766935985,0.18933662766935985,0.23021300762158683,0.04087637995222698
dinov2_b,VN26_x10,VN26_x20,39,0.13870659420604867,0.13870659420604867,0.3853169140372302,0.2466103198311815
dinov2_b,VN26_x10,VN26_x20,40,0.18846529677865445,0.18846529677865445,0.21346534181277135,0.025000045034116902
dinov2_b,VN26_x10,VN26_x20,41,0.1775041711078658,0.1775041711078658,0.30154889888014336,0.12404472777227757
dinov2_b,VN26_x10,VN26_x20,42,0.20658520890130797,0.20658520890130797,0.22313371329088047,0.016548504389572505
dinov2_b,VN26_x10,VN26_x20,43,0.23416886792752714,0.23416886792752714,0.23785982453676827,0.003690956609241125
dinov2_b,VN26_x10,VN26_x20,44,0.23059410229519295,0.23059410229519295,0.24316104537236208,0.01256694307716913
dinov2_b,VN26_x10,VN26_x20,45,0.1779127345259083,0.1779127345259083,0.2654576590582279,0.08754492453231957
dinov2_b,VN26_x10,VN26_x20,46,0.1381686836533871,0.1381686836533871,0.32088487880498223,0.18271619515159512
dinov2_b,VN26_x10,VN26_x20,47,0.12817443527094047,0.12817443527094047,0.23637882983005354,0.10820439455911307
dinov2_b,VN26_x10,VN26_x20,48,0.24336208324907924,0.24336208324907924,0.25664396784334814,0.013281884594268906
dinov2_b,VN26_x10,VN26_x20,49,0.18856544844901943,0.18856544844901943,0.3070111052183608,0.11844565676934135
dinov2_b,VN26_x10,VN26_x20,50,0.11009877889216994,0.11009877889216994,0.23362925389047118,0.12353047499830123
dinov2_b,VN26_x10,VN26_x20,51,0.17348865544628342,0.17348865544628342,0.27277182622378415,0.09928317077750073
dinov2_b,VN26_x10,VN26_x20,52,0.090102211676568,0.090102211676568,0.44559704180712806,0.35549483013056005
dinov2_b,VN26_x10,VN26_x20,53,0.16089918987849952,0.16089918987849952,0.272206229954699,0.11130704007619949
dinov2_b,VN26_x10,VN26_x20,54,0.12597196286637266,0.12597196286637266,0.46364501436256794,0.3376730514961953
dinov2_b,VN26_x10,VN26_x20,55,0.1879107449090216,0.1879107449090216,0.3571745367606695,0.16926379185164792
dinov2_b,VN26_x10,VN26_x20,56,0.26545055970909887,0.26545055970909887,0.26545055970909887,0.0
dinov2_b,VN26_x10,VN26_x20,57,0.08722640909802663,0.08722640909802663,0.3958220091014723,0.30859560000344566
dinov2_b,VN26_x10,VN26_x20,58,0.4169767495013988,0.4169767495013988,0.4169767495013988,0.0
dinov2_b,VN26_x10,VN26_x20,59,0.20657631253144673,0.20657631253144673,0.2711825676505368,0.06460625511909004
dinov2_b,VN26_x10,VN26_x20,60,0.03582083392150262,0.03582083392150262,0.44340717218498354,0.4075863382634809
dinov2_b,VN26_x10,VN26_x20,61,0.17279267554470668,0.17279267554470668,0.22992585581353633,0.05713318026882966
dinov2_b,VN26_x10,VN26_x20,62,0.1482430837215926,0.1482430837215926,0.5131927821122243,0.36494969839063174
dinov2_b,VN26_x10,VN26_x20,63,0.32874522836703024,0.32874522836703024,0.32874522836703024,0.0
dinov2_b,VN26_x10,VN26_x20,64,0.16334405567761365,0.16334405567761365,0.3001144686868304,0.13677041300921675
dinov2_b,VN26_x10,VN26_x20,65,0.28585681659944745,0.28585681659944745,0.3715573512650492,0.08570053466560174
dinov2_b,VN26_x10,VN26_x20,66,0.036201301129572726,0.036201301129572726,0.623790553888683,0.5875892527591102
dinov2_b,VN26_x10,VN26_x20,67,0.08586034410729464,0.08586034410729464,0.35988024363794624,0.2740198995306516
dinov2_b,VN26_x10,VN26_x20,68,0.44486449875147166,0.44486449875147166,0.44486449875147166,0.0
dinov2_b,VN26_x10,VN26_x20,69,0.2343237275931347,0.2343237275931347,0.3172245188398908,0.08290079124675609
dinov2_b,VN26_x10,VN26_x20,70,0.0968779801859835,0.0968779801859835,0.32127759483577667,0.2243996146497932
dinov2_b,VN26_x10,VN26_x20,71,0.12677982469669316,0.12677982469669316,0.41589209311255254,0.28911226841585935
dinov2_b,VN26_x10,VN26_x20,72,0.07588616935318034,0.07588616935318034,0.5170236935338219,0.4411375241806416
dinov2_b,VN26_x10,VN26_x20,73,0.37912569024222426,0.37912569024222426,0.37912569024222426,0.0
dinov2_b,VN26_x10,VN26_x20,74,0.29783987326658873,0.29783987326658873,0.37437471175813686,0.07653483849154813
dinov2_b,VN26_x10,VN26_x20,75,0.21628378195967843,0.21628378195967843,0.3366514672245615,0.12036768526488309
dinov2_b,VN26_x10,VN26_x20,76,0.12169086202824457,0.12169086202824457,0.2903529663906401,0.16866210436239554
dinov2_b,VN26_x10,VN26_x20,77,0.3464835884171607,0.3464835884171607,0.4140186017351985,0.0675350133180378
dinov2_b,VN26_x10,VN26_x20,78,0.0681604977294404,0.0681604977294404,0.35380788551044,0.28564738778099963
dinov2_b,VN26_x10,VN26_x20,79,0.26670385228648014,0.26670385228648014,0.29478217267966383,0.028078320393183698
dinov2_b,VN26_x10,VN26_x20,80,0.30085152590338254,0.30085152590338254,0.3257657456075738,0.024914219704191276
dinov2_b,VN26_x10,VN26_x20,81,0.2564201110107877,0.2564201110107877,0.2564201110107877,0.0
dinov2_b,VN26_x10,VN26_x20,82,0.22295176505886696,0.22295176505886696,0.2829782009976663,0.06002643593879933
dinov2_b,VN26_x10,VN26_x20,83,0.22299332756002765,0.22299332756002765,0.48166778024629125,0.2586744526862636
dinov2_b,VN26_x10,VN26_x20,84,0.23380680149194802,0.23380680149194802,0.23380680149194802,0.0
dinov2_b,VN26_x10,VN26_x20,85,0.16059105722581604,0.16059105722581604,0.25373394086181095,0.0931428836359949
dinov2_b,VN26_x10,VN26_x20,86,0.22018843625812565,0.22018843625812565,0.26029149445064764,0.040103058192521995
dinov2_b,VN26_x10,VN26_x20,87,0.4958527093376575,0.4958527093376575,0.4958527093376575,0.0
dinov2_b,VN26_x10,VN26_x20,88,0.14374035809490643,0.14374035809490643,0.2952881200473537,0.1515477619524473
dinov2_b,VN26_x10,VN26_x20,89,0.11129504207036861,0.11129504207036861,0.2324921126686689,0.12119707059830029
dinov2_b,VN26_x10,VN26_x20,90,0.4155028067314779,0.4155028067314779,0.4155028067314779,0.0
dinov2_b,VN26_x10,VN26_x20,91,0.18792168399914955,0.18792168399914955,0.2717493174300198,0.08382763343087024
dinov2_b,VN26_x10,VN26_x20,92,0.15857297603355305,0.15857297603355305,0.18905594652989044,0.030482970496337386
dinov2_b,VN26_x10,VN26_x20,93,0.08979209005822571,0.08979209005822571,0.5364429469983322,0.4466508569401065
dinov2_b,VN26_x10,VN26_x20,94,0.3974233573561286,0.3974233573561286,0.3974233573561286,0.0
dinov2_b,VN26_x10,VN26_x20,95,0.2390278447655434,0.2390278447655434,0.2832001513128167,0.04417230654727328
dinov2_b,VN26_x10,VN26_x20,96,0.04378131689912557,0.04378131689912557,0.3081553017452216,0.26437398484609603
dinov2_b,VN26_x10,VN26_x20,97,0.4638224745181949,0.4638224745181949,0.4638224745181949,0.0
dinov2_b,VN26_x10,VN26_x20,98,0.06879772061731255,0.06879772061731255,0.33625682754998626,0.2674591069326737
dinov2_b,VN26_x10,VN26_x20,99,0.2752887705714119,0.2752887705714119,0.2888659899195008,0.01357721934808892
dinov2_b,VN26_x20,VN26_x50,0,0.22755424267117888,0.22755424267117888,0.28578784061499024,0.05823359794381136
dinov2_b,VN26_x20,VN26_x50,1,0.12718224933935182,0.12718224933935182,0.43534161533305055,0.30815936599369875
dinov2_b,VN26_x20,VN26_x50,2,0.09362309064719238,0.09362309064719238,0.30213656938004885,0.20851347873285647
dinov2_b,VN26_x20,VN26_x50,3,0.19584416398198723,0.19584416398198723,0.22836641041357775,0.03252224643159052
dinov2_b,VN26_x20,VN26_x50,4,0.08131631644320977,0.08131631644320977,0.29151822964949187,0.2102019132062821
dinov2_b,VN26_x20,VN26_x50,5,0.1609308937623087,0.1609308937623087,0.22814964856238548,0.06721875480007677
