seed,pair,direction,backbone,n_shared_species,selected_species,gamma,K_AA,K_BB,K_AB,mmd2,within_batch_spread,n_reference_used,n_target_used
3,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4101998371446684,0.6665529012680054,0.657792329788208,0.5916404128074646,0.14106440544128418,0.5302860140800476,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.42969099117834775,0.6717322468757629,0.6537622213363647,0.5815015435218811,0.16249138116836548,0.5161963701248169,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.42969099117834775,0.6537622213363647,0.6717322468757629,0.5815016031265259,0.16249126195907593,0.484733909368515,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4057416112423877,0.6583343744277954,0.654054582118988,0.5922666192054749,0.12785571813583374,0.547931432723999,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4057416112423877,0.654054582118988,0.6583343744277954,0.5922666192054749,0.12785571813583374,0.536415696144104,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.4421013110189191,0.6428092122077942,0.6992097496986389,0.5713967084884644,0.1992255449295044,0.4191710352897644,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.44210126441916175,0.6992097496986389,0.6428092122077942,0.5713967084884644,0.1992255449295044,0.5230592489242554,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.6529818198065825,0.6583700776100159,0.7054437398910522,0.5910398364067078,0.1817341446876526,0.278477281332016,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.6529818198065825,0.7054437398910522,0.6583700776100159,0.5910398364067078,0.1817341446876526,0.3347227871417999,270,198
3,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.3632741079512808,0.6474552750587463,0.686504602432251,0.593593180179596,0.14677351713180542,0.5405176281929016,198,270
3,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Araucaria angustifolia (Bertol.) Kuntze|Balfourodendron riedelianum (Engl.) Engl.|Bertholletia excelsa Bonpl.|Melia azedarach L.,0.3632741079512808,0.686504602432251,0.6474552750587463,0.5935931205749512,0.14677363634109497,0.6226871609687805,270,198
4,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.5452869315740503,0.6539077162742615,0.6799538731575012,0.5794897079467773,0.174882173538208,0.36552995443344116,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.5452869315740503,0.6799538731575012,0.6539077162742615,0.5794895887374878,0.1748824119567871,0.4091935455799103,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.4357024033779967,0.6732110381126404,0.6561840176582336,0.5891563296318054,0.15108239650726318,0.5039668679237366,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.4357024033779967,0.6561840176582336,0.6732110381126404,0.5891563296318054,0.15108239650726318,0.47703585028648376,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.4371075540133653,0.6602041721343994,0.6630975008010864,0.5948272943496704,0.13364708423614502,0.488191157579422,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.4371075540133653,0.6630975008010864,0.6602041721343994,0.5948272943496704,0.13364708423614502,0.5029551982879639,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.46317050915358027,0.6649059653282166,0.6695719361305237,0.582072377204895,0.1703331470489502,0.4484512507915497,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.46317050915358027,0.6695719361305237,0.6649059653282166,0.5820724368095398,0.17033302783966064,0.46181249618530273,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.5174483036414296,0.6608465909957886,0.6548486948013306,0.5821161866188049,0.15146291255950928,0.42012062668800354,170,261
