magnification,backbone,image_idx,sgi
VN26_x20,swin_tiny,91,0.0014150191326530613
VN26_x20,swin_tiny,92,0.001096141581632653
VN26_x20,swin_tiny,93,0.0010762117346938774
VN26_x20,swin_tiny,94,0.001016422193877551
VN26_x20,swin_tiny,95,0.00045838647959183676
VN26_x20,swin_tiny,96,0.0009367028061224489
VN26_x20,swin_tiny,97,0.0009167729591836735
VN26_x20,swin_tiny,98,0.0011559311224489796
VN26_x20,swin_tiny,99,0.003009406887755102
VN26_x20,swin_tiny,100,0.0018734056122448979
VN26_x20,swin_tiny,101,0.0018534757653061226
VN26_x20,swin_tiny,102,0.0022520727040816328
VN26_x20,swin_tiny,103,0.0012157206632653062
VN26_x20,swin_tiny,104,0.0006377551020408163
VN26_x20,swin_tiny,105,0.001295440051020408
VN26_x20,swin_tiny,106,0.0016741071428571428
VN26_x20,swin_tiny,107,0.0013552295918367347
VN26_x20,swin_tiny,108,0.00047831632653061223
VN26_x20,swin_tiny,109,0.00023915816326530612
VN26_x20,swin_tiny,110,0.002969547193877551
VN26_x20,swin_tiny,111,0.0040058992346938774
VN26_x20,swin_tiny,112,0.002650669642857143
VN26_x20,swin_tiny,113,0.0027503188775510204
VN26_x20,swin_tiny,114,0.003826530612244898
VN26_x20,swin_tiny,115,0.0027901785714285715
VN26_x20,swin_tiny,116,0.003547512755102041
VN26_x20,swin_tiny,117,0.0005381058673469387
VN26_x20,swin_tiny,118,0.002032844387755102
VN26_x20,swin_tiny,119,0.0014349489795918368
VN26_x20,swin_tiny,120,0.0015744579081632653
VN26_x20,swin_tiny,121,0.0013552295918367347
VN26_x20,swin_tiny,122,0.0021125637755102043
VN26_x20,swin_tiny,123,0.0013950892857142857
VN26_x20,swin_tiny,124,0.0016741071428571428
VN26_x20,swin_tiny,125,0.0013751594387755102
VN26_x20,swin_tiny,126,0.0042849170918367345
VN26_x20,swin_tiny,127,0.0034677933673469387
VN26_x20,swin_tiny,128,0.0003786670918367347
VN26_x20,swin_tiny,129,0.0008370535714285714
VN26_x20,swin_tiny,130,0.00029894770408163266
VN26_x20,swin_tiny,131,0.000896843112244898
VN26_x20,swin_tiny,132,0.0009964923469387755
VN26_x20,swin_tiny,133,0.00033880739795918367
VN26_x20,swin_tiny,134,0.0003587372448979592
VN26_x20,swin_tiny,135,0.0001992984693877551
VN26_x20,swin_tiny,136,0.0012755102040816326
VN26_x20,swin_tiny,137,0.0003587372448979592
VN26_x20,swin_tiny,138,0.0016940369897959183
VN26_x20,swin_tiny,139,0.0018534757653061226
VN26_x20,swin_tiny,140,0.0020527742346938774
VN26_x20,swin_tiny,141,0.0019331951530612245
VN26_x20,swin_tiny,142,0.0013552295918367347
VN26_x20,swin_tiny,143,0.001016422193877551
VN26_x20,swin_tiny,144,0.0008569834183673469
VN26_x20,swin_tiny,145,0.0009566326530612245
VN26_x20,swin_tiny,146,0.0027702487244897957
VN26_x20,swin_tiny,147,0.000817123724489796
VN26_x20,swin_tiny,148,0.0016940369897959183
VN26_x20,swin_tiny,149,0.001295440051020408
VN26_x20,swin_tiny,150,0.000896843112244898
VN26_x20,swin_tiny,151,0.0007573341836734694
VN26_x20,swin_tiny,152,0.0008569834183673469
VN26_x20,swin_tiny,153,0.0026307397959183672
VN26_x20,swin_tiny,154,0.0013950892857142857
VN26_x20,swin_tiny,155,0.0018136160714285715
VN26_x20,swin_tiny,156,0.0019730548469387753
VN26_x20,swin_tiny,157,0.0004384566326530612
VN26_x20,swin_tiny,158,0.00027901785714285713
VN26_x20,swin_tiny,159,0.0012157206632653062
VN26_x20,swin_tiny,160,0.0006776147959183673
VN26_x20,swin_tiny,161,0.0007573341836734694
VN26_x20,swin_tiny,162,0.0007971938775510204
VN26_x20,swin_tiny,163,0.00047831632653061223
VN26_x20,swin_tiny,164,0.0004982461734693878
VN26_x20,swin_tiny,165,0.00027901785714285713
VN26_x20,swin_tiny,166,0.0005181760204081633
VN26_x20,swin_tiny,167,0.0005978954081632653
VN26_x20,swin_tiny,168,0.00033880739795918367
VN26_x20,swin_tiny,169,0.0004982461734693878
VN26_x20,swin_tiny,170,0.0006576849489795918
VN26_x20,swin_tiny,171,0.0003587372448979592
VN26_x20,swin_tiny,172,0.0006178252551020409
VN26_x20,swin_tiny,173,0.0005580357142857143
VN26_x20,swin_tiny,174,0.0004384566326530612
VN26_x20,swin_tiny,175,0.0009566326530612245
VN26_x20,swin_tiny,176,0.00045838647959183676
VN26_x20,swin_tiny,177,0.0020926339285714285
VN26_x20,swin_tiny,178,0.0007772640306122449
VN26_x20,swin_tiny,179,0.000817123724489796
VN26_x20,swin_tiny,180,0.0015545280612244898
VN26_x20,swin_tiny,181,0.0007772640306122449
VN26_x20,swin_tiny,182,0.001295440051020408
VN26_x20,swin_tiny,183,0.00027901785714285713
VN26_x20,swin_tiny,184,0.001753826530612245
VN26_x20,swin_tiny,185,0.0009765625
VN26_x20,swin_tiny,186,0.0003587372448979592
VN26_x20,swin_tiny,187,0.0003587372448979592
VN26_x20,swin_tiny,188,0.0008769132653061224
VN26_x20,swin_tiny,189,0.0014947385204081632
VN26_x20,swin_tiny,190,0.0029296875
VN26_x20,swin_tiny,191,0.0013552295918367347
VN26_x20,swin_tiny,192,0.002570950255102041
VN26_x20,swin_tiny,193,0.0012157206632653062
VN26_x20,swin_tiny,194,0.0020527742346938774
VN26_x20,swin_tiny,195,0.0029894770408163264
VN26_x20,swin_tiny,196,0.0015345982142857143
VN26_x20,swin_tiny,197,0.0020129145408163264
VN26_x20,swin_tiny,198,0.0013950892857142857
VN26_x20,swin_tiny,199,0.0013153698979591836
VN26_x20,dinov2_b,0,0.005221619897959184
VN26_x20,dinov2_b,1,0.0047831632653061226
VN26_x20,dinov2_b,2,0.0036471619897959183
VN26_x20,dinov2_b,3,0.004185267857142857
VN26_x20,dinov2_b,4,0.003547512755102041
VN26_x20,dinov2_b,5,0.004404496173469388
VN26_x20,dinov2_b,6,0.0034279336734693877
VN26_x20,dinov2_b,7,0.002969547193877551
VN26_x20,dinov2_b,8,0.003985969387755102
VN26_x20,dinov2_b,9,0.002551020408163265
VN26_x20,dinov2_b,10,0.0006178252551020409
VN26_x20,dinov2_b,11,0.00045838647959183676
VN26_x20,dinov2_b,12,7.971938775510203e-05
VN26_x20,dinov2_b,13,0.00011957908163265306
VN26_x20,dinov2_b,14,0.00031887755102040814
VN26_x20,dinov2_b,15,9.964923469387755e-05
VN26_x20,dinov2_b,16,0.0011559311224489796
VN26_x20,dinov2_b,17,0.0003587372448979592
VN26_x20,dinov2_b,18,0.00023915816326530612
VN26_x20,dinov2_b,19,0.0001793686224489796
VN26_x20,dinov2_b,20,0.0001793686224489796
VN26_x20,dinov2_b,21,0.001096141581632653
VN26_x20,dinov2_b,22,0.0022520727040816328
VN26_x20,dinov2_b,23,0.003168845663265306
VN26_x20,dinov2_b,24,0.0022520727040816328
VN26_x20,dinov2_b,25,0.0029296875
VN26_x20,dinov2_b,26,0.002570950255102041
VN26_x20,dinov2_b,27,0.0018534757653061226
VN26_x20,dinov2_b,28,0.0024513711734693877
VN26_x20,dinov2_b,29,0.002331792091836735
VN26_x20,dinov2_b,30,0.0034677933673469387
VN26_x20,dinov2_b,31,0.0030891262755102043
VN26_x20,dinov2_b,32,0.007393973214285714
VN26_x20,dinov2_b,33,0.0026705994897959183
VN26_x20,dinov2_b,34,0.0047831632653061226
VN26_x20,dinov2_b,35,0.0029296875
VN26_x20,dinov2_b,36,0.004105548469387755
VN26_x20,dinov2_b,37,0.0032286352040816328
VN26_x20,dinov2_b,38,0.002272002551020408
VN26_x20,dinov2_b,39,0.000896843112244898
VN26_x20,dinov2_b,40,0.0020129145408163264
VN26_x20,dinov2_b,41,0.0016541772959183674
VN26_x20,dinov2_b,42,0.0013950892857142857
VN26_x20,dinov2_b,43,0.0005779655612244898
VN26_x20,dinov2_b,44,0.0004384566326530612
VN26_x20,dinov2_b,45,0.0009566326530612245
VN26_x20,dinov2_b,46,0.0019331951530612245
VN26_x20,dinov2_b,47,0.0018734056122448979
VN26_x20,dinov2_b,48,0.0015545280612244898
VN26_x20,dinov2_b,49,0.0016541772959183674
VN26_x20,dinov2_b,50,0.0057597257653061226
VN26_x20,dinov2_b,51,0.0013751594387755102
VN26_x20,dinov2_b,52,0.0015545280612244898
VN26_x20,dinov2_b,53,0.001793686224489796
VN26_x20,dinov2_b,54,0.0005978954081632653
VN26_x20,dinov2_b,55,0.001136001275510204
VN26_x20,dinov2_b,56,0.0008370535714285714
VN26_x20,dinov2_b,57,0.00045838647959183676
VN26_x20,dinov2_b,58,0.0013552295918367347
VN26_x20,dinov2_b,59,0.0005381058673469387
VN26_x20,dinov2_b,60,0.0004384566326530612
VN26_x20,dinov2_b,61,0.0005779655612244898
VN26_x20,dinov2_b,62,0.000817123724489796
VN26_x20,dinov2_b,63,0.0011559311224489796
VN26_x20,dinov2_b,64,0.00033880739795918367
VN26_x20,dinov2_b,65,0.0006178252551020409
VN26_x20,dinov2_b,66,0.00027901785714285713
VN26_x20,dinov2_b,67,0.00047831632653061223
VN26_x20,dinov2_b,68,0.0006377551020408163
VN26_x20,dinov2_b,69,9.964923469387755e-05
VN26_x20,dinov2_b,70,0.0007971938775510204
VN26_x20,dinov2_b,71,0.001016422193877551
VN26_x20,dinov2_b,72,0.0010363520408163266
VN26_x20,dinov2_b,73,0.0009964923469387755
VN26_x20,dinov2_b,74,0.000817123724489796
VN26_x20,dinov2_b,75,0.0014947385204081632
VN26_x20,dinov2_b,76,0.0014947385204081632
VN26_x20,dinov2_b,77,0.0009167729591836735
VN26_x20,dinov2_b,78,0.0010363520408163266
VN26_x20,dinov2_b,79,0.001016422193877551
VN26_x20,dinov2_b,80,0.0006377551020408163
VN26_x20,dinov2_b,81,0.0004982461734693878
VN26_x20,dinov2_b,82,0.0005580357142857143
VN26_x20,dinov2_b,83,0.00047831632653061223
VN26_x20,dinov2_b,84,0.00033880739795918367
VN26_x20,dinov2_b,85,5.978954081632653e-05
VN26_x20,dinov2_b,86,0.0013352997448979591
VN26_x20,dinov2_b,87,7.971938775510203e-05
VN26_x20,dinov2_b,88,0.00013950892857142856
VN26_x20,dinov2_b,89,0.00045838647959183676
VN26_x20,dinov2_b,90,5.978954081632653e-05
VN26_x20,dinov2_b,91,0.00031887755102040814
VN26_x20,dinov2_b,92,0.0003786670918367347
VN26_x20,dinov2_b,93,0.0007174744897959184
VN26_x20,dinov2_b,94,0.001295440051020408
VN26_x20,dinov2_b,95,0.0011559311224489796
VN26_x20,dinov2_b,96,0.0010363520408163266
VN26_x20,dinov2_b,97,0.0005779655612244898
VN26_x20,dinov2_b,98,0.0013552295918367347
VN26_x20,dinov2_b,99,0.001833545918367347
VN26_x20,dinov2_b,100,0.0006377551020408163
VN26_x20,dinov2_b,101,0.00031887755102040814
VN26_x20,dinov2_b,102,0.0008769132653061224
VN26_x20,dinov2_b,103,0.0004185267857142857
VN26_x20,dinov2_b,104,0.002610809948979592
VN26_x20,dinov2_b,105,0.0010762117346938774
VN26_x20,dinov2_b,106,0.00025908801020408165
VN26_x20,dinov2_b,107,0.0006178252551020409
VN26_x20,dinov2_b,108,0.002590880102040816
VN26_x20,dinov2_b,109,0.0005779655612244898
VN26_x20,dinov2_b,110,0.0021723533163265306
VN26_x20,dinov2_b,111,0.003527582908163265
VN26_x20,dinov2_b,112,0.002810108418367347
VN26_x20,dinov2_b,113,0.005042251275510204
VN26_x20,dinov2_b,114,0.002272002551020408
VN26_x20,dinov2_b,115,0.0024912308673469387
VN26_x20,dinov2_b,116,0.0031489158163265306
VN26_x20,dinov2_b,117,0.0011160714285714285
VN26_x20,dinov2_b,118,0.002291932397959184
VN26_x20,dinov2_b,119,0.0025111607142857145
VN26_x20,dinov2_b,120,0.001953125
VN26_x20,dinov2_b,121,0.0016741071428571428
VN26_x20,dinov2_b,122,0.0027901785714285715
VN26_x20,dinov2_b,123,0.0013751594387755102
VN26_x20,dinov2_b,124,0.00350765306122449
VN26_x20,dinov2_b,125,0.0018136160714285715
VN26_x20,dinov2_b,126,0.0018136160714285715
VN26_x20,dinov2_b,127,0.0021125637755102043
VN26_x20,dinov2_b,128,7.971938775510203e-05
VN26_x20,dinov2_b,129,7.971938775510203e-05
VN26_x20,dinov2_b,130,0.0005580357142857143
VN26_x20,dinov2_b,131,0.0004384566326530612
VN26_x20,dinov2_b,132,5.978954081632653e-05
VN26_x20,dinov2_b,133,0.0002192283163265306
VN26_x20,dinov2_b,134,0.0003985969387755102
VN26_x20,dinov2_b,135,0.0004982461734693878
VN26_x20,dinov2_b,136,0.00015943877551020407
VN26_x20,dinov2_b,137,0.0001992984693877551
VN26_x20,dinov2_b,138,0.002570950255102041
VN26_x20,dinov2_b,139,0.002590880102040816
VN26_x20,dinov2_b,140,0.002690529336734694
VN26_x20,dinov2_b,141,0.0021324936224489796
VN26_x20,dinov2_b,142,0.0016541772959183674
VN26_x20,dinov2_b,143,0.0013552295918367347
VN26_x20,dinov2_b,144,0.0018933354591836734
VN26_x20,dinov2_b,145,0.003268494897959184
VN26_x20,dinov2_b,146,0.0015345982142857143
VN26_x20,dinov2_b,147,0.0009367028061224489
VN26_x20,dinov2_b,148,0.001793686224489796
VN26_x20,dinov2_b,149,0.001913265306122449
VN26_x20,dinov2_b,150,0.0012555803571428572
VN26_x20,dinov2_b,151,0.0007573341836734694
VN26_x20,dinov2_b,152,0.00047831632653061223
VN26_x20,dinov2_b,153,0.0022520727040816328
VN26_x20,dinov2_b,154,0.0009167729591836735
VN26_x20,dinov2_b,155,0.0015545280612244898
VN26_x20,dinov2_b,156,0.0008370535714285714
VN26_x20,dinov2_b,157,9.964923469387755e-05
VN26_x20,dinov2_b,158,0.00011957908163265306
VN26_x20,dinov2_b,159,7.971938775510203e-05
VN26_x20,dinov2_b,160,5.978954081632653e-05
VN26_x20,dinov2_b,161,0.0005181760204081633
VN26_x20,dinov2_b,162,7.971938775510203e-05
VN26_x20,dinov2_b,163,0.00011957908163265306
VN26_x20,dinov2_b,164,0.0007573341836734694
VN26_x20,dinov2_b,165,0.00029894770408163266
VN26_x20,dinov2_b,166,0.0002192283163265306
VN26_x20,dinov2_b,167,0.00011957908163265306
VN26_x20,dinov2_b,168,0.00031887755102040814
VN26_x20,dinov2_b,169,0.0003786670918367347
VN26_x20,dinov2_b,170,0.0007174744897959184
VN26_x20,dinov2_b,171,0.0005779655612244898
VN26_x20,dinov2_b,172,0.0007374043367346938
VN26_x20,dinov2_b,173,0.0003985969387755102
VN26_x20,dinov2_b,174,7.971938775510203e-05
VN26_x20,dinov2_b,175,0.0011160714285714285
VN26_x20,dinov2_b,176,0.0020527742346938774
VN26_x20,dinov2_b,177,0.006218112244897959
VN26_x20,dinov2_b,178,0.0015345982142857143
VN26_x20,dinov2_b,179,0.001992984693877551
VN26_x20,dinov2_b,180,0.0008769132653061224
VN26_x20,dinov2_b,181,0.00031887755102040814
VN26_x20,dinov2_b,182,0.0018534757653061226
VN26_x20,dinov2_b,183,0.0024713010204081634
VN26_x20,dinov2_b,184,0.0006975446428571429
VN26_x20,dinov2_b,185,0.0012356505102040817
VN26_x20,dinov2_b,186,0.001833545918367347
VN26_x20,dinov2_b,187,0.0008370535714285714
VN26_x20,dinov2_b,188,0.0030891262755102043
VN26_x20,dinov2_b,189,0.003547512755102041
VN26_x20,dinov2_b,190,0.003985969387755102
VN26_x20,dinov2_b,191,0.0007772640306122449
VN26_x20,dinov2_b,192,0.0005779655612244898
VN26_x20,dinov2_b,193,0.0018734056122448979
VN26_x20,dinov2_b,194,0.003866390306122449
VN26_x20,dinov2_b,195,0.0015146683673469387
VN26_x20,dinov2_b,196,0.0012157206632653062
VN26_x20,dinov2_b,197,0.004723373724489796
VN26_x20,dinov2_b,198,0.0026307397959183672
VN26_x20,dinov2_b,199,0.002889827806122449
VN26_x20,hrnet32,0,0.012057557397959183
VN26_x20,hrnet32,1,0.017458545918367346
VN26_x20,hrnet32,2,0.008709343112244899
VN26_x20,hrnet32,3,0.013970822704081632
VN26_x20,hrnet32,4,0.011080994897959183
VN26_x20,hrnet32,5,0.006477200255102041
VN26_x20,hrnet32,6,0.003049266581632653
VN26_x20,hrnet32,7,0.004922672193877551
VN26_x20,hrnet32,8,0.004603794642857143
VN26_x20,hrnet32,9,0.005560427295918368
VN26_x20,hrnet32,10,0.00047831632653061223
VN26_x20,hrnet32,11,0.0007174744897959184
VN26_x20,hrnet32,12,0.0014947385204081632
VN26_x20,hrnet32,13,0.0015744579081632653
VN26_x20,hrnet32,14,0.0005779655612244898
VN26_x20,hrnet32,15,0.0007174744897959184
VN26_x20,hrnet32,16,0.00015943877551020407
VN26_x20,hrnet32,17,0.001175860969387755
VN26_x20,hrnet32,18,0.0009167729591836735
VN26_x20,hrnet32,19,0.00045838647959183676
VN26_x20,hrnet32,20,0.0006576849489795918
VN26_x20,hrnet32,21,0.004942602040816327
VN26_x20,hrnet32,22,0.009665975765306123
VN26_x20,hrnet32,23,0.010682397959183673
VN26_x20,hrnet32,24,0.0047831632653061226
VN26_x20,hrnet32,25,0.007274394132653061
VN26_x20,hrnet32,26,0.007374043367346939
VN26_x20,hrnet32,27,0.007095025510204082
VN26_x20,hrnet32,28,0.007892219387755101
VN26_x20,hrnet32,29,0.004424426020408163
VN26_x20,hrnet32,30,0.005002391581632653
VN26_x20,hrnet32,31,0.00701530612244898
VN26_x20,hrnet32,32,0.00723453443877551
VN26_x20,hrnet32,33,0.006816007653061225
VN26_x20,hrnet32,34,0.017598054846938774
VN26_x20,hrnet32,35,0.004962531887755102
VN26_x20,hrnet32,36,0.00922751913265306
VN26_x20,hrnet32,37,0.007732780612244898
VN26_x20,hrnet32,38,0.0031887755102040817
VN26_x20,hrnet32,39,0.0022122130102040817
VN26_x20,hrnet32,40,0.003168845663265306
VN26_x20,hrnet32,41,0.00408561862244898
VN26_x20,hrnet32,42,0.004065688775510204
VN26_x20,hrnet32,43,0.003128985969387755
VN26_x20,hrnet32,44,0.008510044642857142
VN26_x20,hrnet32,45,0.011021205357142858
VN26_x20,hrnet32,46,0.011559311224489796
VN26_x20,hrnet32,47,0.008848852040816327
VN26_x20,hrnet32,48,0.0059590242346938774
VN26_x20,hrnet32,49,0.016721141581632654
VN26_x20,hrnet32,50,0.015146683673469387
VN26_x20,hrnet32,51,0.013034119897959183
VN26_x20,hrnet32,52,0.017916932397959183
VN26_x20,hrnet32,53,0.01642219387755102
VN26_x20,hrnet32,54,0.0021125637755102043
VN26_x20,hrnet32,55,0.0019730548469387753
VN26_x20,hrnet32,56,0.006596779336734694
VN26_x20,hrnet32,57,0.00253109056122449
VN26_x20,hrnet32,58,0.005719866071428571
VN26_x20,hrnet32,59,0.0033880739795918366
VN26_x20,hrnet32,60,0.0016741071428571428
VN26_x20,hrnet32,61,0.007174744897959184
VN26_x20,hrnet32,62,0.0036471619897959183
VN26_x20,hrnet32,63,0.0017139668367346938
VN26_x20,hrnet32,64,0.0004982461734693878
VN26_x20,hrnet32,65,0.0011957908163265306
VN26_x20,hrnet32,66,0.0006975446428571429
VN26_x20,hrnet32,67,0.0007374043367346938
VN26_x20,hrnet32,68,0.0009566326530612245
VN26_x20,hrnet32,69,0.0016940369897959183
VN26_x20,hrnet32,70,0.002272002551020408
VN26_x20,hrnet32,71,0.0016541772959183674
VN26_x20,hrnet32,72,0.0015545280612244898
VN26_x20,hrnet32,73,0.003627232142857143
VN26_x20,hrnet32,74,0.0008569834183673469
VN26_x20,hrnet32,75,0.0024513711734693877
VN26_x20,hrnet32,76,0.0028300382653061226
VN26_x20,hrnet32,77,0.0024314413265306123
VN26_x20,hrnet32,78,0.002152423469387755
VN26_x20,hrnet32,79,0.0012157206632653062
VN26_x20,hrnet32,80,0.0012157206632653062
VN26_x20,hrnet32,81,0.0038464604591836736
VN26_x20,hrnet32,82,0.0020527742346938774
VN26_x20,hrnet32,83,0.0030293367346938774
VN26_x20,hrnet32,84,0.004264987244897959
VN26_x20,hrnet32,85,0.0010363520408163266
VN26_x20,hrnet32,86,0.004803093112244898
VN26_x20,hrnet32,87,0.0007772640306122449
VN26_x20,hrnet32,88,0.0011957908163265306
VN26_x20,hrnet32,89,0.008928571428571428
VN26_x20,hrnet32,90,0.00350765306122449
VN26_x20,hrnet32,91,0.0006178252551020409
VN26_x20,hrnet32,92,0.0007573341836734694
VN26_x20,hrnet32,93,0.0014548788265306123
VN26_x20,hrnet32,94,0.004205197704081632
VN26_x20,hrnet32,95,0.0012555803571428572
VN26_x20,hrnet32,96,0.0005181760204081633
VN26_x20,hrnet32,97,0.0021125637755102043
VN26_x20,hrnet32,98,0.0009566326530612245
VN26_x20,hrnet32,99,0.0024513711734693877
VN26_x20,hrnet32,100,0.0022122130102040817
VN26_x20,hrnet32,101,0.003308354591836735
VN26_x20,hrnet32,102,0.0017139668367346938
VN26_x20,hrnet32,103,0.0008569834183673469
VN26_x20,hrnet32,104,0.014130261479591837
VN26_x20,hrnet32,105,0.01012436224489796
VN26_x20,hrnet32,106,0.00390625
VN26_x20,hrnet32,107,0.005560427295918368
VN26_x20,hrnet32,108,0.007174744897959184
VN26_x20,hrnet32,109,0.01128029336734694
VN26_x20,hrnet32,110,0.009247448979591837
VN26_x20,hrnet32,111,0.012555803571428572
VN26_x20,hrnet32,112,0.013113839285714286
VN26_x20,hrnet32,113,0.010762117346938776
VN26_x20,hrnet32,114,0.005859375
VN26_x20,hrnet32,115,0.009466677295918368
VN26_x20,hrnet32,116,0.012456154336734694
VN26_x20,hrnet32,117,0.019511320153061226
VN26_x20,hrnet32,118,0.008111447704081632
VN26_x20,hrnet32,119,0.01793686224489796
VN26_x20,hrnet32,120,0.014967315051020409
VN26_x20,hrnet32,121,0.01313376913265306
VN26_x20,hrnet32,122,0.015326052295918368
VN26_x20,hrnet32,123,0.019551179846938774
VN26_x20,hrnet32,124,0.006716358418367347
VN26_x20,hrnet32,125,0.01747847576530612
VN26_x20,hrnet32,126,0.012635522959183673
VN26_x20,hrnet32,127,0.017518335459183673
VN26_x20,hrnet32,128,0.00661670918367347
VN26_x20,hrnet32,129,0.008808992346938776
VN26_x20,hrnet32,130,0.007254464285714286
VN26_x20,hrnet32,131,0.003985969387755102
VN26_x20,hrnet32,132,0.004862882653061225
VN26_x20,hrnet32,133,0.007095025510204082
VN26_x20,hrnet32,134,0.010283801020408163
VN26_x20,hrnet32,135,0.005361128826530612
VN26_x20,hrnet32,136,0.012456154336734694
VN26_x20,hrnet32,137,0.006855867346938775
VN26_x20,hrnet32,138,0.0009765625
VN26_x20,hrnet32,139,0.0015545280612244898
VN26_x20,hrnet32,140,0.0026705994897959183
VN26_x20,hrnet32,141,0.0024314413265306123
VN26_x20,hrnet32,142,0.0016143176020408164
VN26_x20,hrnet32,143,0.001833545918367347
VN26_x20,hrnet32,144,0.005998883928571429
VN26_x20,hrnet32,145,0.005301339285714286
VN26_x20,hrnet32,146,0.0033681441326530613
VN26_x20,hrnet32,147,0.002650669642857143
VN26_x20,hrnet32,148,0.00940688775510204
VN26_x20,hrnet32,149,0.008510044642857142
VN26_x20,hrnet32,150,0.0027901785714285715
VN26_x20,hrnet32,151,0.0027702487244897957
VN26_x20,hrnet32,152,0.002590880102040816
VN26_x20,hrnet32,153,0.008410395408163265
VN26_x20,hrnet32,154,0.0019331951530612245
VN26_x20,hrnet32,155,0.009685905612244899
VN26_x20,hrnet32,156,0.002889827806122449
VN26_x20,hrnet32,157,0.002730389030612245
VN26_x20,hrnet32,158,0.0030691964285714285
VN26_x20,hrnet32,159,0.001753826530612245
VN26_x20,hrnet32,160,0.0027503188775510204
VN26_x20,hrnet32,161,0.004743303571428571
VN26_x20,hrnet32,162,0.004623724489795918
VN26_x20,hrnet32,163,0.002072704081632653
VN26_x20,hrnet32,164,0.003985969387755102
VN26_x20,hrnet32,165,0.0042251275510204085
VN26_x20,hrnet32,166,0.005121970663265306
VN26_x20,hrnet32,167,0.004902742346938775
VN26_x20,hrnet32,168,0.004245057397959184
VN26_x20,hrnet32,169,0.005181760204081632
VN26_x20,hrnet32,170,0.0029894770408163264
VN26_x20,hrnet32,171,0.0007971938775510204
VN26_x20,hrnet32,172,0.0015146683673469387
VN26_x20,hrnet32,173,0.0007772640306122449
VN26_x20,hrnet32,174,0.0014150191326530613
VN26_x20,hrnet32,175,0.0016741071428571428
VN26_x20,hrnet32,176,0.008888711734693877
VN26_x20,hrnet32,177,0.007254464285714286
VN26_x20,hrnet32,178,0.00332828443877551
VN26_x20,hrnet32,179,0.005420918367346939
VN26_x20,hrnet32,180,0.002690529336734694
VN26_x20,hrnet32,181,0.009526466836734694
VN26_x20,hrnet32,182,0.004922672193877551
VN26_x20,hrnet32,183,0.006536989795918368
VN26_x20,hrnet32,184,0.007374043367346939
VN26_x20,hrnet32,185,0.0018933354591836734
VN26_x20,hrnet32,186,0.00932716836734694
VN26_x20,hrnet32,187,0.006397480867346939
VN26_x20,hrnet32,188,0.007095025510204082
VN26_x20,hrnet32,189,0.005799585459183673
VN26_x20,hrnet32,190,0.00785235969387755
VN26_x20,hrnet32,191,0.005919164540816327
VN26_x20,hrnet32,192,0.003826530612244898
VN26_x20,hrnet32,193,0.005161830357142857
VN26_x20,hrnet32,194,0.011001275510204082
VN26_x20,hrnet32,195,0.003268494897959184
VN26_x20,hrnet32,196,0.004922672193877551
VN26_x20,hrnet32,197,0.00546077806122449
VN26_x20,hrnet32,198,0.0036073022959183672
VN26_x20,hrnet32,199,0.005998883928571429
VN26_x20,mobilenetv3,0,0.009566326530612245
VN26_x20,mobilenetv3,1,0.014568718112244899
VN26_x20,mobilenetv3,2,0.013034119897959183
VN26_x20,mobilenetv3,3,0.010283801020408163
VN26_x20,mobilenetv3,4,0.013293207908163265
VN26_x20,mobilenetv3,5,0.004424426020408163
VN26_x20,mobilenetv3,6,0.00603874362244898
VN26_x20,mobilenetv3,7,0.007075095663265306
VN26_x20,mobilenetv3,8,0.008111447704081632
VN26_x20,mobilenetv3,9,0.006337691326530612
VN26_x20,mobilenetv3,10,0.0071548150510204085
VN26_x20,mobilenetv3,11,0.003128985969387755
VN26_x20,mobilenetv3,12,0.00759327168367347
VN26_x20,mobilenetv3,13,0.016581632653061226
VN26_x20,mobilenetv3,14,0.017438616071428572
VN26_x20,mobilenetv3,15,0.014987244897959183
VN26_x20,mobilenetv3,16,0.01265545280612245
VN26_x20,mobilenetv3,17,0.007792570153061225
VN26_x20,mobilenetv3,18,0.016302614795918366
VN26_x20,mobilenetv3,19,0.007553411989795918
VN26_x20,mobilenetv3,20,0.01323341836734694
VN26_x20,mobilenetv3,21,0.01229671556122449
VN26_x20,mobilenetv3,22,0.008131377551020409
VN26_x20,mobilenetv3,23,0.005620216836734694
VN26_x20,mobilenetv3,24,0.0068359375
VN26_x20,mobilenetv3,25,0.005739795918367347
VN26_x20,mobilenetv3,26,0.007134885204081632
VN26_x20,mobilenetv3,27,0.008769132653061224
VN26_x20,mobilenetv3,28,0.010582748724489796
VN26_x20,mobilenetv3,29,0.009765625
VN26_x20,mobilenetv3,30,0.01251594387755102
VN26_x20,mobilenetv3,31,0.013572225765306123
VN26_x20,mobilenetv3,32,0.01721938775510204
VN26_x20,mobilenetv3,33,0.012894610969387755
VN26_x20,mobilenetv3,34,0.01363201530612245
VN26_x20,mobilenetv3,35,0.01612324617346939
VN26_x20,mobilenetv3,36,0.017299107142857144
VN26_x20,mobilenetv3,37,0.009287308673469387
VN26_x20,mobilenetv3,38,0.004842952806122449
VN26_x20,mobilenetv3,39,0.003547512755102041
VN26_x20,mobilenetv3,40,0.0034877232142857145
VN26_x20,mobilenetv3,41,0.005381058673469388
VN26_x20,mobilenetv3,42,0.0029296875
VN26_x20,mobilenetv3,43,0.004145408163265306
