dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
WRD25,resnet50,gaussian_blur,4,84,0.1763993884522701,0.1763993884522701,0.2572363875267272,0.080836999074457,0.042101209767994,0.3593872477660075,0.1277097078228086
WRD25,resnet50,gaussian_blur,4,85,0.2803033309110454,0.2803033309110454,0.2803033309110454,0.0,0.4432599118942731,0.1194102096287746,0.2782398712100885
WRD25,resnet50,gaussian_blur,4,86,0.2886073378971015,0.2886073378971015,0.3414844841416345,0.0528771462445329,0.3009508061182306,0.3412544696066746,0.2236167379663994
WRD25,resnet50,gaussian_blur,4,87,0.6437272190960288,0.6437272190960288,0.6437272190960288,0.0,0.7675419715884632,0.6007112421106591,0.5629284435889643
WRD25,resnet50,gaussian_blur,4,88,0.545371664819354,0.545371664819354,0.545371664819354,0.0,0.3964285714285714,0.6100637461006375,0.629622676928853
WRD25,resnet50,gaussian_blur,4,89,0.457690118595687,0.457690118595687,0.457690118595687,0.0,0.5544340302811824,0.3478659035159444,0.4707704219899342
WRD25,resnet50,gaussian_blur,4,90,0.3395839985998139,0.3395839985998139,0.3395839985998139,0.0,0.2646480534801416,0.3761233872163725,0.3779805551029276
WRD25,resnet50,gaussian_blur,4,91,0.5315093989925553,0.5315093989925553,0.5315093989925553,0.0,0.5157650182542317,0.7130513314945447,0.3657118472288899
WRD25,resnet50,gaussian_blur,4,92,0.4193312835135644,0.4193312835135644,0.4193312835135644,0.0,0.3223443223443223,0.4561704211557297,0.4794791070406411
WRD25,resnet50,gaussian_blur,4,93,0.1292082033886497,0.1292082033886497,0.3207951958519288,0.191586992463279,0.000617233149535,0.349215164713104,0.0377922123033102
WRD25,resnet50,gaussian_blur,4,94,0.5492135510909408,0.5492135510909408,0.5492135510909408,0.0,0.3561935140882509,0.7070275119617225,0.5844196272228491
WRD25,resnet50,gaussian_blur,4,95,0.2842827237132841,0.2842827237132841,0.2842827237132841,0.0,0.17144678138942,0.2654470480429375,0.415954341707495
WRD25,resnet50,gaussian_blur,4,96,0.4340347081368141,0.4340347081368141,0.4340347081368141,0.0,0.6453407510431154,0.4278171186064299,0.2289462547608971
WRD25,resnet50,gaussian_blur,4,97,0.239688581854586,0.239688581854586,0.239688581854586,0.0,0.5307779373993295,0.1344496185475081,0.0538381896169205
WRD25,resnet50,gaussian_blur,4,98,0.3386012311644486,0.3386012311644486,0.3386012311644486,0.0,0.3663776183848981,0.5006040550477991,0.1488220200606484
WRD25,resnet50,gaussian_blur,4,99,0.1437602451691519,0.1437602451691519,0.2397264857363985,0.0959662405672466,0.3433341191093585,0.0806340021384992,0.0073126142595978
WRD25,resnet50,gaussian_blur,4,100,0.2606950826784592,0.2606950826784592,0.2606950826784592,0.0,0.4546824896538493,0.3078201765727162,0.0195825818088121
WRD25,resnet50,gaussian_blur,4,101,0.1983219155909017,0.1983219155909017,0.2752692725025719,0.0769473569116701,0.5095831077422848,0.0171123878807919,0.0682702511496285
WRD25,resnet50,gaussian_blur,4,102,0.2604659308241038,0.2604659308241038,0.2604659308241038,0.0,0.6214566804857005,0.0648053432817859,0.0951357687048251
WRD25,resnet50,gaussian_blur,4,103,0.1330173955732396,0.1330173955732396,0.2731528913926618,0.1401354958194221,0.2444882557449334,0.0326322952785249,0.1219316356962606
WRD25,resnet50,gaussian_blur,4,104,0.2785970558830171,0.2785970558830171,0.2785970558830171,0.0,0.0483701366982124,0.5492552508686895,0.2381657800821493
WRD25,resnet50,gaussian_blur,4,105,0.1744560800621695,0.1744560800621695,0.1994331886789451,0.0249771086167756,0.4856179124244681,0.012901914969269,0.0248484127927713
WRD25,resnet50,gaussian_blur,4,106,0.1619323989179772,0.1619323989179772,0.2065901607689697,0.0446577618509924,0.4337369109947644,0.0024000662087229,0.0496602195504443
WRD25,resnet50,gaussian_blur,4,107,0.0424177740580855,0.0424177740580855,0.3549649179732021,0.3125471439151165,0.0135307735291769,0.0104721414186618,0.1032504072264178
WRD25,resnet50,gaussian_blur,4,108,0.3802991224315076,0.3802991224315076,0.3802991224315076,0.0,0.5064280980781974,0.5711951712087863,0.063274098007539
WRD25,resnet50,gaussian_blur,4,109,0.5037615378752452,0.5037615378752452,0.5037615378752452,0.0,0.6743958994386137,0.5217278370866776,0.3151608771004446
WRD25,resnet50,gaussian_blur,4,110,0.4288286645256922,0.4288286645256922,0.4288286645256922,0.0,0.6552598225602028,0.6107353166524375,0.0204908543644362
WRD25,resnet50,gaussian_blur,4,111,0.4835276153567213,0.4835276153567213,0.4835276153567213,0.0,0.7025270758122744,0.7226340362445511,0.0254217340133385
WRD25,resnet50,gaussian_blur,4,112,0.4159281738993783,0.4159281738993783,0.4159281738993783,0.0,0.5252938170669392,0.6218873163740595,0.1006033882571362
WRD25,resnet50,gaussian_blur,4,113,0.4114900470723923,0.4114900470723923,0.4114900470723923,0.0,0.6430822361320958,0.5419741697416974,0.0494137353433835
WRD25,resnet50,gaussian_blur,4,114,0.144927983556703,0.144927983556703,0.5393796244983315,0.3944516409416284,0.1324563100535242,0.0293928128872366,0.2729348277293483
WRD25,resnet50,gaussian_blur,4,115,0.3401172123980138,0.3401172123980138,0.3401172123980138,0.0,0.5520398391112814,0.4600937600093178,0.0082180380734422
WRD25,resnet50,gaussian_blur,4,116,0.0176312175727801,0.0176312175727801,0.5600724226798944,0.5424412051071144,6.888001102080176e-05,0.0412844995090153,0.0115402731983042
WRD25,resnet50,gaussian_blur,4,117,0.6800707737902325,0.6800707737902325,0.6800707737902325,0.0,0.4694244604316547,0.762497222839369,0.8082906380996739
WRD25,resnet50,gaussian_blur,4,118,0.6317219153092065,0.6317219153092065,0.6317219153092065,0.0,0.5323496027241771,0.648753356348293,0.7140627868551497
WRD25,resnet50,gaussian_blur,4,119,0.6713135755083055,0.6713135755083055,0.6713135755083055,0.0,0.4480286738351254,0.7230609828300769,0.8428510698597138
WRD25,resnet50,gaussian_blur,4,120,0.6715326775530889,0.6715326775530889,0.6715326775530889,0.0,0.6294920455463134,0.5958650958650958,0.7892408912478576
WRD25,resnet50,gaussian_blur,4,121,0.2728742547253064,0.2728742547253064,0.3098348535426765,0.0369605988173701,0.468767981586855,9.969592742136484e-05,0.3497550866616428
WRD25,resnet50,gaussian_blur,4,122,0.4151804160345095,0.4151804160345095,0.4151804160345095,0.0,0.6410243830643183,0.5640820382587572,0.0404348267804531
WRD25,resnet50,gaussian_blur,4,123,0.5053090732728819,0.5053090732728819,0.5053090732728819,0.0,0.7399808245445829,0.7000357739088958,0.0759106213651668
WRD25,resnet50,gaussian_blur,4,124,0.3770740536474773,0.3770740536474773,0.3770740536474773,0.0,0.5648592155416206,0.5416210022915213,0.02474194310929
WRD25,resnet50,gaussian_blur,4,125,0.2611928625200213,0.2611928625200213,0.6343095230332473,0.373116660513226,0.6842044625369638,0.0020448348985156,0.0973292901245844
WRD25,resnet50,gaussian_blur,4,126,0.5021628915664431,0.5021628915664431,0.5021628915664431,0.0,0.4271658267338613,0.5913459636910177,0.4879768842744502
WRD25,resnet50,gaussian_blur,4,127,0.6598880437247215,0.6598880437247215,0.6598880437247215,0.0,0.6433825474943112,0.7195073302084373,0.616774253471416
WRD25,resnet50,gaussian_blur,4,128,0.1521669660850451,0.1521669660850451,0.4859150111987728,0.3337480451137277,0.1109191221050078,0.0258117381952268,0.3197700379549006
WRD25,resnet50,gaussian_blur,4,129,0.2649747363163137,0.2649747363163137,0.5054749868800138,0.2405002505637001,0.0051146223399397,0.1641646941572193,0.6256448924517819
WRD25,resnet50,gaussian_blur,4,130,0.3011417019825807,0.3011417019825807,0.6740736702580635,0.3729319682754828,0.0913650239860444,0.0668253810799193,0.7452347008817783
WRD25,resnet50,gaussian_blur,4,131,0.2478793674345384,0.2478793674345384,0.3914887958863784,0.14360942845184,0.2718143346543964,0.0309172227743859,0.440906544874833
WRD25,resnet50,gaussian_blur,4,132,0.4665942313228839,0.4665942313228839,0.4665942313228839,0.0,0.449894926448514,0.3189314635591546,0.6309563039609833
WRD25,resnet50,gaussian_blur,4,133,0.0602905198243294,0.0602905198243294,0.3963197402830755,0.336029220458746,0.0745456585146959,0.016965584100824,0.0893603168574684
WRD25,resnet50,gaussian_blur,4,134,0.5595994040548188,0.5595994040548188,0.5595994040548188,0.0,0.7430961547602072,0.2968476357267951,0.638854421677454
WRD25,resnet50,gaussian_blur,4,135,0.548468661337122,0.548468661337122,0.548468661337122,0.0,0.4341690815169459,0.5713219655982986,0.6399149368961213
WRD25,resnet50,gaussian_blur,4,136,0.5968651385347298,0.5968651385347298,0.5968651385347298,0.0,0.619847578464312,0.6876709140629546,0.483076923076923
WRD25,resnet50,gaussian_blur,4,137,0.7499809330015537,0.7499809330015537,0.7499809330015537,0.0,0.6558068569377131,0.8432479177097083,0.7508880243572396
WRD25,resnet50,gaussian_blur,4,138,0.6816634162151414,0.6816634162151414,0.6816634162151414,0.0,0.6395966029723992,0.7274508843270785,0.6779427613459466
WRD25,resnet50,gaussian_blur,4,139,0.3102834418691403,0.3102834418691403,0.3102834418691403,0.0,0.2907618369526522,0.3576142618506449,0.2824742268041237
WRD25,resnet50,gaussian_blur,4,140,0.5652639504611684,0.5652639504611684,0.5652639504611684,0.0,0.180199215212798,0.7423577133776607,0.7732349227930465
WRD25,resnet50,gaussian_blur,4,141,0.540570651270127,0.540570651270127,0.540570651270127,0.0,0.1946169772256728,0.7825913832921876,0.6445035932925206
WRD25,resnet50,gaussian_blur,4,142,0.3198123386582681,0.3198123386582681,0.3623980414100767,0.0425857027518086,0.4450363196125908,0.1107413988047165,0.4036592975574968
WRD25,resnet50,gaussian_blur,4,143,0.5251041100501962,0.5251041100501962,0.5251041100501962,0.0,0.4470954356846473,0.693627934503847,0.4345889599620943
WRD25,resnet50,gaussian_blur,4,144,0.4221908632271642,0.4221908632271642,0.4367884668952524,0.0145976036680882,0.6654804270462633,0.4397245593633855,0.1613676032718436
WRD25,resnet50,gaussian_blur,4,145,0.5264769556291811,0.5264769556291811,0.5264769556291811,0.0,0.6547711404189294,0.4590954833362931,0.4655642431323207
