dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,frac_necessary,coverage_certified_safe,flip_rate_in_certified,frac_preserved_certified,mean_drift,mean_gate
DTSR14,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,7391,213,0.02881883371668245,1.0,0.0,,0.0,0.0329067490027941,0.0014339251175886614
DTSR14,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,7391,386,0.05222567988093627,1.0,0.0,,0.0,0.09736349052644834,0.0014339251175886614
DTSR14,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,7391,722,0.09768637532133675,1.0,0.0,,0.0,0.1615464868036646,0.0014339251175886614
DTSR14,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,7391,2093,0.28318224868082803,1.0,0.0,,0.0,0.22376707106532331,0.0014339251175886614
DTSR14,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,7391,3356,0.454065755648762,1.0,0.0,,0.0,0.42037507355499387,0.0014339251175886614
DTSR14,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,7391,4380,0.5926126369909349,1.0,0.0,,0.0,0.6129347698660186,0.0014339251175886614
DTSR14,efficientnet_b3,shot_noise,60,shot_noise_60,7391,4009,0.5424164524421594,1.0,0.0,,0.0,0.5947333937205379,0.0014339251175886614
DTSR14,efficientnet_b3,shot_noise,30,shot_noise_30,7391,5994,0.8109863347314301,1.0,0.0,,0.0,0.7994153133107648,0.0014339251175886614
DTSR14,efficientnet_b3,shot_noise,15,shot_noise_15,7391,7033,0.9515627114057638,1.0,0.0,,0.0,0.8755136907467754,0.0014339251175886614
DTSR14,efficientnet_b3,impulse_noise,0.01,impulse_noise_0_01,7391,1850,0.25030442429982414,1.0,0.0,,0.0,0.1850515273766404,0.0014339251175886614
DTSR14,efficientnet_b3,impulse_noise,0.03,impulse_noise_0_03,7391,3266,0.4418887836557976,1.0,0.0,,0.0,0.35932199249647284,0.0014339251175886614
DTSR14,efficientnet_b3,impulse_noise,0.05,impulse_noise_0_05,7391,4117,0.5570288188337167,1.0,0.0,,0.0,0.5173004071502536,0.0014339251175886614
DTSR14,efficientnet_b3,motion_blur,5,motion_blur_5,7391,400,0.05411987552428629,1.0,0.0,,0.0,0.041870090681440375,0.0014339251175886614
DTSR14,efficientnet_b3,motion_blur,9,motion_blur_9,7391,1435,0.19415505344337708,1.0,0.0,,0.0,0.16792751170853326,0.0014339251175886614
DTSR14,efficientnet_b3,motion_blur,15,motion_blur_15,7391,3955,0.5351102692463807,1.0,0.0,,0.0,0.36927248910691035,0.0014339251175886614
DTSR14,efficientnet_b3,zoom_blur,1.05,zoom_blur_1_05,7391,1090,0.14747666080368016,1.0,0.0,,0.0,0.2910982829050527,0.0014339251175886614
DTSR14,efficientnet_b3,zoom_blur,1.1,zoom_blur_1_1,7391,2576,0.34853199837640375,1.0,0.0,,0.0,0.5984805190024252,0.0014339251175886614
DTSR14,efficientnet_b3,zoom_blur,1.2,zoom_blur_1_2,7391,4620,0.6250845623055067,1.0,0.0,,0.0,0.6487711160549355,0.0014339251175886614
DTSR14,efficientnet_b3,contrast,0.5,contrast_0_5,7391,1064,0.14395886889460155,1.0,0.0,,0.0,0.07726784075059669,0.0014339251175886614
DTSR14,efficientnet_b3,contrast,0.75,contrast_0_75,7391,346,0.04681369232850764,1.0,0.00013529968881071573,0.0,0.00014194464158978,0.018568327494460066,0.0014339251175886614
DTSR14,efficientnet_b3,contrast,1.25,contrast_1_25,7391,144,0.019483155188743065,1.0,0.0008117981328642944,0.0,0.0008279287981233614,0.012766070552750294,0.0014339251175886614
DTSR14,efficientnet_b3,contrast,1.5,contrast_1_5,7391,313,0.042348802597754025,1.0,0.0,,0.0,0.04097629002040463,0.0014339251175886614
DTSR14,efficientnet_b3,pixelate,0.5,pixelate_0_5,7391,2090,0.2827763496143959,1.0,0.0,,0.0,0.13907266376644556,0.0014339251175886614
DTSR14,efficientnet_b3,pixelate,0.33,pixelate_0_33,7391,4667,0.6314436476796104,1.0,0.0,,0.0,0.3241718580927059,0.0014339251175886614
DTSR14,efficientnet_b3,pixelate,0.25,pixelate_0_25,7391,5506,0.7449600865918008,1.0,0.0,,0.0,0.3904305461433337,0.0014339251175886614
DTSR14,efficientnet_b3,scratch,mild,scratch_mild,7391,2348,0.31768366932756054,1.0,0.0,,0.0,0.5061955123266291,0.0014339251175886614
DTSR14,efficientnet_b3,scratch,moderate,scratch_moderate,7391,3729,0.504532539575159,1.0,0.0,,0.0,0.7092604737189842,0.0014339251175886614
DTSR14,efficientnet_b3,scratch,severe,scratch_severe,7391,5291,0.7158706534974969,1.0,0.0,,0.0,0.8389354172731031,0.0014339251175886614
DTSR14,efficientnet_b3,rotation,45,rotation_45,7391,3249,0.43958868894601544,1.0,0.0,,0.0,0.4424633369960329,0.0014339251175886614
DTSR14,efficientnet_b3,rotation,90,rotation_90,7391,1495,0.20227303477202002,1.0,0.0,,0.0,0.25683309949435945,0.0014339251175886614
DTSR14,efficientnet_b3,rotation,135,rotation_135,7391,3766,0.5095386280611555,1.0,0.0,,0.0,0.4524628572412535,0.0014339251175886614
DTSR14,efficientnet_b3,rotation,180,rotation_180,7391,309,0.041807603842511164,1.0,0.0,,0.0,0.081704348097112,0.0014339251175886614
DTSR14,efficientnet_b3,compound,mild,compound_mild,7391,5048,0.6829928291164931,1.0,0.0,,0.0,0.4700018543965952,0.0014339251175886614
DTSR14,efficientnet_b3,compound,moderate,compound_moderate,7391,6933,0.9380327425246922,1.0,0.0,,0.0,0.7479756658006416,0.0014339251175886614
DTSR14,efficientnet_b3,compound,severe,compound_severe,7391,7183,0.9718576647273711,1.0,0.0,,0.0,0.8728267495412002,0.0014339251175886614
DTSR14,efficientnet_b3,compound_optical,mild,compound_optical_mild,7391,1057,0.14301177107292654,1.0,0.0,,0.0,0.16693691990516904,0.0014339251175886614
DTSR14,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,7391,5477,0.7410363956162901,1.0,0.0,,0.0,0.6194445447562089,0.0014339251175886614
DTSR14,efficientnet_b3,compound_optical,severe,compound_optical_severe,7391,6833,0.9245027736436207,1.0,0.0,,0.0,0.8140693572078421,0.0014339251175886614
DTSR14,efficientnet_b3,compound_digital,mild,compound_digital_mild,7391,1268,0.17156000541198754,1.0,0.0,,0.0,0.08817403419870487,0.0014339251175886614
DTSR14,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,7391,3447,0.4663780273305371,1.0,0.0,,0.0,0.317525153890423,0.0014339251175886614
DTSR14,efficientnet_b3,compound_digital,severe,compound_digital_severe,7391,2987,0.4041401704776079,1.0,0.0,,0.0,0.33104736221418674,0.0014339251175886614
DTSR14,efficientnet_b3,compound_field,mild,compound_field_mild,7391,1481,0.20037883912867,1.0,0.0,,0.0,0.37282563219706544,0.0014339251175886614
DTSR14,efficientnet_b3,compound_field,moderate,compound_field_moderate,7391,2964,0.40102827763496146,1.0,0.0,,0.0,0.6426817610728942,0.0014339251175886614
DTSR14,efficientnet_b3,compound_field,severe,compound_field_severe,7391,5991,0.8105804356649979,1.0,0.0,,0.0,0.7092693889710238,0.0014339251175886614
DTSR14,dinov2_b,gaussian_blur,2,blur_2,7095,1549,0.21832276250880903,1.0,0.0,,0.0,0.16912573348962948,0.0011194256231403796
DTSR14,dinov2_b,gaussian_blur,4,blur_4,7095,3210,0.452431289640592,1.0,0.0,,0.0,0.36762498380383146,0.0011194256231403796
DTSR14,dinov2_b,gaussian_blur,6,blur_6,7095,5558,0.783368569415081,1.0,0.0,,0.0,0.4850169294550594,0.0011194256231403796
DTSR14,dinov2_b,gaussian_blur,8,blur_8,7095,6329,0.8920366455250176,1.0,0.0,,0.0,0.5514069474953772,0.0011194256231403796
DTSR14,dinov2_b,gaussian_blur,10,blur_10,7095,6307,0.8889358703312191,1.0,0.0,,0.0,0.5953395051863499,0.0011194256231403796
DTSR14,dinov2_b,gaussian_blur,12,blur_12,7095,6305,0.8886539816772375,1.0,0.0,,0.0,0.6463009117088184,0.0011194256231403796
DTSR14,dinov2_b,defocus_blur,3,defocus_3,7095,550,0.07751937984496124,1.0,0.0,,0.0,0.09369169767824874,0.0011194256231403796
DTSR14,dinov2_b,defocus_blur,5,defocus_5,7095,1997,0.2814658210007047,1.0,0.0,,0.0,0.26311019534574875,0.0011194256231403796
DTSR14,dinov2_b,defocus_blur,8,defocus_8,7095,3530,0.4975334742776603,1.0,0.0,,0.0,0.39944674300479494,0.0011194256231403796
DTSR14,dinov2_b,defocus_blur,11,defocus_11,7095,5117,0.7212121212121212,1.0,0.0,,0.0,0.49035409517484607,0.0011194256231403796
DTSR14,dinov2_b,defocus_blur,15,defocus_15,7095,6070,0.8555320648343904,1.0,0.0,,0.0,0.5596338281049851,0.0011194256231403796
DTSR14,dinov2_b,resize,1.33,resize_1_33,7095,860,0.12121212121212122,1.0,0.0,,0.0,0.18847710046886257,0.0011194256231403796
DTSR14,dinov2_b,resize,1.67,resize_1_67,7095,1572,0.2215644820295983,1.0,0.0,,0.0,0.27028773661181754,0.0011194256231403796
DTSR14,dinov2_b,resize,2.0,resize_2_0,7095,2278,0.32107117688513037,1.0,0.0,,0.0,0.33150417066638194,0.0011194256231403796
DTSR14,dinov2_b,illumination,0.7,brightness_0_7,7095,119,0.016772374911909797,1.0,0.05933756166314306,0.0,0.06034977064220184,0.00588232210125826,0.0011194256231403796
DTSR14,dinov2_b,illumination,0.85,brightness_0_85,7095,78,0.010993657505285413,1.0,0.3275546159267089,0.0,0.33119566766424396,0.0017267793363794123,0.0011194256231403796
DTSR14,dinov2_b,illumination,1.15,brightness_1_15,7095,85,0.011980267794221282,1.0,0.2546863988724454,0.0,0.25777460770328103,0.00663200671247909,0.0011194256231403796
DTSR14,dinov2_b,illumination,1.3,brightness_1_3,7095,209,0.02945736434108527,1.0,0.05553206483439042,0.0,0.05721754284054604,0.025823099481332355,0.0011194256231403796
DTSR14,dinov2_b,jpeg,10,jpeg_10,7095,3365,0.47427766032417196,1.0,0.0,,0.0,0.35697828711249513,0.0011194256231403796
DTSR14,dinov2_b,jpeg,20,jpeg_20,7095,1993,0.28090204369274135,1.0,0.0,,0.0,0.22788807589646964,0.0011194256231403796
DTSR14,dinov2_b,jpeg,30,jpeg_30,7095,1378,0.19422128259337562,1.0,0.0,,0.0,0.15333863462655803,0.0011194256231403796
DTSR14,dinov2_b,jpeg,50,jpeg_50,7095,738,0.1040169133192389,1.0,0.0,,0.0,0.08127747124575022,0.0011194256231403796
DTSR14,dinov2_b,jpeg,70,jpeg_70,7095,405,0.05708245243128964,1.0,0.0,,0.0,0.03870468367151762,0.0011194256231403796
DTSR14,dinov2_b,red_channel_shift,-45,color_shift_-45,7095,715,0.10077519379844961,1.0,0.0,,0.0,0.1441311629243097,0.0011194256231403796
DTSR14,dinov2_b,red_channel_shift,-30,color_shift_-30,7095,401,0.056518675123326284,1.0,0.0,,0.0,0.07486478186333645,0.0011194256231403796
DTSR14,dinov2_b,red_channel_shift,30,color_shift_30,7095,251,0.035377026074700495,1.0,0.0,,0.0,0.021773217579246093,0.0011194256231403796
DTSR14,dinov2_b,red_channel_shift,45,color_shift_45,7095,337,0.04749823819591262,1.0,0.0,,0.0,0.03860629963907278,0.0011194256231403796
DTSR14,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,7095,567,0.0799154334038055,1.0,0.0,,0.0,0.11992603744605836,0.0011194256231403796
DTSR14,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,7095,370,0.05214940098661029,1.0,0.0,,0.0,0.06349224023606732,0.0011194256231403796
DTSR14,dinov2_b,green_channel_shift,30,green_channel_shift_30,7095,463,0.06525722339675828,1.0,0.0,,0.0,0.0823291613890703,0.0011194256231403796
DTSR14,dinov2_b,green_channel_shift,45,green_channel_shift_45,7095,767,0.10810429880197323,1.0,0.0,,0.0,0.1539689461774652,0.0011194256231403796
DTSR14,dinov2_b,blue_channel_shift,-45,blue_channel_shift_-45,7095,197,0.02776603241719521,1.0,0.0,,0.0,0.03270718848351018,0.0011194256231403796
DTSR14,dinov2_b,blue_channel_shift,-30,blue_channel_shift_-30,7095,146,0.02057787174066244,1.0,0.00028188865398167724,0.0,0.0002878111958555188,0.017301523571114998,0.0011194256231403796
DTSR14,dinov2_b,blue_channel_shift,30,blue_channel_shift_30,7095,345,0.048625792811839326,1.0,0.0,,0.0,0.055882691893552223,0.0011194256231403796
DTSR14,dinov2_b,blue_channel_shift,45,blue_channel_shift_45,7095,501,0.07061310782241015,1.0,0.0,,0.0,0.09975831312010885,0.0011194256231403796
DTSR14,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,7095,1251,0.17632135306553912,1.0,0.0,,0.0,0.15228920712063976,0.0011194256231403796
DTSR14,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,7095,2477,0.34911909795630724,1.0,0.0,,0.0,0.29923527344742445,0.0011194256231403796
DTSR14,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,7095,3763,0.5303735024665257,1.0,0.0,,0.0,0.43210421132074683,0.0011194256231403796
DTSR14,dinov2_b,shot_noise,60,shot_noise_60,7095,3581,0.5047216349541931,1.0,0.0,,0.0,0.41879708569224083,0.0011194256231403796
DTSR14,dinov2_b,shot_noise,30,shot_noise_30,7095,4458,0.6283298097251586,1.0,0.0,,0.0,0.49490621569160237,0.0011194256231403796
DTSR14,dinov2_b,shot_noise,15,shot_noise_15,7095,5365,0.7561663143058492,1.0,0.0,,0.0,0.6107544332653633,0.0011194256231403796
DTSR14,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,7095,2123,0.2992248062015504,1.0,0.0,,0.0,0.309641870333382,0.0011194256231403796
DTSR14,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,7095,3319,0.4677942212825934,1.0,0.0,,0.0,0.488943872928098,0.0011194256231403796
DTSR14,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,7095,4120,0.5806906272022551,1.0,0.0,,0.0,0.5934599446416952,0.0011194256231403796
DTSR14,dinov2_b,motion_blur,5,motion_blur_5,7095,774,0.10909090909090909,1.0,0.0,,0.0,0.09521241815309228,0.0011194256231403796
DTSR14,dinov2_b,motion_blur,9,motion_blur_9,7095,1423,0.20056377730796335,1.0,0.0,,0.0,0.2257615658486026,0.0011194256231403796
DTSR14,dinov2_b,motion_blur,15,motion_blur_15,7095,3022,0.4259337561663143,1.0,0.0,,0.0,0.3777469077212777,0.0011194256231403796
DTSR14,dinov2_b,zoom_blur,1.05,zoom_blur_1_05,7095,1427,0.2011275546159267,1.0,0.0,,0.0,0.35518567757399266,0.0011194256231403796
DTSR14,dinov2_b,zoom_blur,1.1,zoom_blur_1_1,7095,2118,0.2985200845665962,1.0,0.0,,0.0,0.5174463075648258,0.0011194256231403796
DTSR14,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,7095,2939,0.4142353770260747,1.0,0.0,,0.0,0.612121060195956,0.0011194256231403796
DTSR14,dinov2_b,contrast,0.5,contrast_0_5,7095,473,0.06666666666666667,1.0,0.0,,0.0,0.06036133980377052,0.0011194256231403796
DTSR14,dinov2_b,contrast,0.75,contrast_0_75,7095,151,0.02128259337561663,1.0,0.002255109231853418,0.0,0.002304147465437788,0.010468197097082828,0.0011194256231403796
DTSR14,dinov2_b,contrast,1.25,contrast_1_25,7095,110,0.015503875968992248,1.0,0.029316420014094433,0.0,0.029778095919828204,0.006028542167553304,0.0011194256231403796
DTSR14,dinov2_b,contrast,1.5,contrast_1_5,7095,188,0.02649753347427766,1.0,0.00014094432699083862,0.0,0.00014478065730418415,0.018822747856919023,0.0011194256231403796
DTSR14,dinov2_b,pixelate,0.5,pixelate_0_5,7095,1146,0.16152219873150106,1.0,0.0,,0.0,0.16429175347094194,0.0011194256231403796
DTSR14,dinov2_b,pixelate,0.33,pixelate_0_33,7095,1637,0.23072586328400282,1.0,0.0,,0.0,0.2052886685628208,0.0011194256231403796
DTSR14,dinov2_b,pixelate,0.25,pixelate_0_25,7095,2676,0.3771670190274841,1.0,0.0,,0.0,0.27017939526492823,0.0011194256231403796
DTSR14,dinov2_b,scratch,mild,scratch_mild,7095,1681,0.23692741367159972,1.0,0.0,,0.0,0.24365223822794596,0.0011194256231403796
DTSR14,dinov2_b,scratch,moderate,scratch_moderate,7095,2132,0.3004933051444679,1.0,0.0,,0.0,0.30070532033149455,0.0011194256231403796
DTSR14,dinov2_b,scratch,severe,scratch_severe,7095,2034,0.28668076109936574,1.0,0.0,,0.0,0.39065754072352055,0.0011194256231403796
DTSR14,dinov2_b,rotation,45,rotation_45,7095,2267,0.31952078928823113,1.0,0.0,,0.0,0.5125713274055091,0.0011194256231403796
DTSR14,dinov2_b,rotation,90,rotation_90,7095,770,0.10852713178294573,1.0,0.0,,0.0,0.183570165032536,0.0011194256231403796
DTSR14,dinov2_b,rotation,135,rotation_135,7095,2342,0.33009161381254404,1.0,0.0,,0.0,0.5107466316142589,0.0011194256231403796
DTSR14,dinov2_b,rotation,180,rotation_180,7095,375,0.052854122621564484,1.0,0.0,,0.0,0.08869152971998882,0.0011194256231403796
DTSR14,dinov2_b,compound,mild,compound_mild,7095,5558,0.783368569415081,1.0,0.0,,0.0,0.5406042195037416,0.0011194256231403796
DTSR14,dinov2_b,compound,moderate,compound_moderate,7095,6761,0.9529245947850599,1.0,0.0,,0.0,0.7109808504589075,0.0011194256231403796
DTSR14,dinov2_b,compound,severe,compound_severe,7095,6873,0.9687103594080338,1.0,0.0,,0.0,0.7168611007033452,0.0011194256231403796
DTSR14,dinov2_b,compound_optical,mild,compound_optical_mild,7095,744,0.10486257928118393,1.0,0.0,,0.0,0.12513596558276513,0.0011194256231403796
DTSR14,dinov2_b,compound_optical,moderate,compound_optical_moderate,7095,4106,0.5787174066243834,1.0,0.0,,0.0,0.4205307453921763,0.0011194256231403796
DTSR14,dinov2_b,compound_optical,severe,compound_optical_severe,7095,6442,0.9079633544749823,1.0,0.0,,0.0,0.6027366514766065,0.0011194256231403796
DTSR14,dinov2_b,compound_digital,mild,compound_digital_mild,7095,920,0.12966878083157152,1.0,0.0,,0.0,0.11381644057938305,0.0011194256231403796
DTSR14,dinov2_b,compound_digital,moderate,compound_digital_moderate,7095,3908,0.5508104298801973,1.0,0.0,,0.0,0.36396514040147726,0.0011194256231403796
DTSR14,dinov2_b,compound_digital,severe,compound_digital_severe,7095,3130,0.44115574348132486,1.0,0.0,,0.0,0.38663050948015026,0.0011194256231403796
DTSR14,dinov2_b,compound_field,mild,compound_field_mild,7095,1407,0.19830866807610995,1.0,0.0,,0.0,0.3144291016576043,0.0011194256231403796
DTSR14,dinov2_b,compound_field,moderate,compound_field_moderate,7095,2794,0.3937984496124031,1.0,0.0,,0.0,0.4973977025264819,0.0011194256231403796
DTSR14,dinov2_b,compound_field,severe,compound_field_severe,7095,5229,0.7369978858350952,1.0,0.0,,0.0,0.585270905088131,0.0011194256231403796
DTSR14,mobilenetv3,gaussian_blur,2,blur_2,7628,2213,0.29011536444677505,1.0,0.0,,0.0,0.24667319655595119,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_blur,4,blur_4,7628,6061,0.7945726271630834,1.0,0.0,,0.0,0.5443545871091664,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_blur,6,blur_6,7628,6929,0.9083639223911903,1.0,0.0,,0.0,0.6787517072053797,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_blur,8,blur_8,7628,7052,0.9244887257472469,1.0,0.0,,0.0,0.7576192331715097,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_blur,10,blur_10,7628,7089,0.9293392763502885,1.0,0.0,,0.0,0.823036457667042,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_blur,12,blur_12,7628,7122,0.9336654431043524,1.0,0.0,,0.0,0.8707815768739922,0.0022819465092886585
DTSR14,mobilenetv3,defocus_blur,3,defocus_3,7628,1742,0.22836916622968012,1.0,0.0,,0.0,0.1883607996949255,0.0022819465092886585
DTSR14,mobilenetv3,defocus_blur,5,defocus_5,7628,3780,0.49554273728369164,1.0,0.0,,0.0,0.3789567068220681,0.0022819465092886585
DTSR14,mobilenetv3,defocus_blur,8,defocus_8,7628,6092,0.7986366019926586,1.0,0.0,,0.0,0.5517333738410721,0.0022819465092886585
DTSR14,mobilenetv3,defocus_blur,11,defocus_11,7628,6953,0.9115102254850551,1.0,0.0,,0.0,0.6635523060258929,0.0022819465092886585
DTSR14,mobilenetv3,defocus_blur,15,defocus_15,7628,7172,0.9402202412165706,1.0,0.0,,0.0,0.7504871904087355,0.0022819465092886585
DTSR14,mobilenetv3,resize,1.33,resize_1_33,7628,901,0.11811746198217095,1.0,0.0,,0.0,0.18302610848930526,0.0022819465092886585
DTSR14,mobilenetv3,resize,1.67,resize_1_67,7628,1670,0.218930256948086,1.0,0.0,,0.0,0.2934724462004803,0.0022819465092886585
DTSR14,mobilenetv3,resize,2.0,resize_2_0,7628,2527,0.33127949659150496,1.0,0.0,,0.0,0.38688396779054146,0.0022819465092886585
DTSR14,mobilenetv3,illumination,0.7,brightness_0_7,7628,492,0.06449921342422653,1.0,0.0,,0.0,0.05860783212089749,0.0022819465092886585
DTSR14,mobilenetv3,illumination,0.85,brightness_0_85,7628,210,0.027530152071316205,1.0,0.014682747771368642,0.0,0.015098409274737126,0.01567227242024661,0.0022819465092886585
DTSR14,mobilenetv3,illumination,1.15,brightness_1_15,7628,201,0.02635028841111694,1.0,0.0254326166754064,0.0,0.02612091019254073,0.019319241813584534,0.0022819465092886585
DTSR14,mobilenetv3,illumination,1.3,brightness_1_3,7628,489,0.06410592553749345,1.0,0.0,,0.0,0.05806510027111061,0.0022819465092886585
DTSR14,mobilenetv3,jpeg,10,jpeg_10,7628,4956,0.6497115888830624,1.0,0.0,,0.0,0.44795112251090297,0.0022819465092886585
DTSR14,mobilenetv3,jpeg,20,jpeg_20,7628,1697,0.2224698479286838,1.0,0.0,,0.0,0.179293535154565,0.0022819465092886585
DTSR14,mobilenetv3,jpeg,30,jpeg_30,7628,1067,0.13987939171473518,1.0,0.0,,0.0,0.10557053402501469,0.0022819465092886585
DTSR14,mobilenetv3,jpeg,50,jpeg_50,7628,521,0.06830099632931305,1.0,0.00013109596224436288,0.0,0.0001407063458561981,0.04857183116785402,0.0022819465092886585
DTSR14,mobilenetv3,jpeg,70,jpeg_70,7628,277,0.03631358154168852,1.0,0.005899318300996329,0.0,0.006121616106652157,0.022376528653551473,0.0022819465092886585
DTSR14,mobilenetv3,red_channel_shift,-45,color_shift_-45,7628,731,0.09583114840062926,1.0,0.0,,0.0,0.2031478288598025,0.0022819465092886585
DTSR14,mobilenetv3,red_channel_shift,-30,color_shift_-30,7628,445,0.05833770319874148,1.0,0.0,,0.0,0.109268375872001,0.0022819465092886585
DTSR14,mobilenetv3,red_channel_shift,30,color_shift_30,7628,626,0.08206607236497115,1.0,0.0,,0.0,0.06579376312280594,0.0022819465092886585
DTSR14,mobilenetv3,red_channel_shift,45,color_shift_45,7628,821,0.10762978500262192,1.0,0.0,,0.0,0.124403749405641,0.0022819465092886585
DTSR14,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,7628,1007,0.1320136339800734,1.0,0.0,,0.0,0.25518413565509146,0.0022819465092886585
DTSR14,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,7628,463,0.06069743051914001,1.0,0.0,,0.0,0.12710424872254336,0.0022819465092886585
DTSR14,mobilenetv3,green_channel_shift,30,green_channel_shift_30,7628,607,0.07957524908232827,1.0,0.0,,0.0,0.1911720970109499,0.0022819465092886585
DTSR14,mobilenetv3,green_channel_shift,45,green_channel_shift_45,7628,876,0.11484006292606187,1.0,0.0,,0.0,0.3107047956103385,0.0022819465092886585
DTSR14,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,7628,296,0.03880440482433141,1.0,0.0,,0.0,0.10041653909888214,0.0022819465092886585
DTSR14,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,7628,228,0.029889879391714735,1.0,0.0,,0.0,0.0491221897102454,0.0022819465092886585
DTSR14,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,7628,321,0.042081803880440485,1.0,0.0,,0.0,0.06269125678947134,0.0022819465092886585
DTSR14,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,7628,683,0.08953854221289985,1.0,0.0,,0.0,0.16137560483744778,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,7628,1773,0.2324331410592554,1.0,0.0,,0.0,0.31311277772771356,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,7628,3163,0.41465652857891977,1.0,0.0,,0.0,0.44636684241750735,0.0022819465092886585
DTSR14,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,7628,5150,0.6751442055584688,1.0,0.0,,0.0,0.617826990755403,0.0022819465092886585
DTSR14,mobilenetv3,shot_noise,60,shot_noise_60,7628,5126,0.6719979024646041,1.0,0.0,,0.0,0.6126253239106113,0.0022819465092886585
DTSR14,mobilenetv3,shot_noise,30,shot_noise_30,7628,6127,0.8032249606712113,1.0,0.0,,0.0,0.7561206886621631,0.0022819465092886585
DTSR14,mobilenetv3,shot_noise,15,shot_noise_15,7628,6862,0.899580492920818,1.0,0.0,,0.0,0.8225878744980475,0.0022819465092886585
DTSR14,mobilenetv3,impulse_noise,0.01,impulse_noise_0_01,7628,2006,0.26297850026219194,1.0,0.0,,0.0,0.3307486625313325,0.0022819465092886585
DTSR14,mobilenetv3,impulse_noise,0.03,impulse_noise_0_03,7628,3234,0.42396434189826954,1.0,0.0,,0.0,0.5812161668532495,0.0022819465092886585
DTSR14,mobilenetv3,impulse_noise,0.05,impulse_noise_0_05,7628,3767,0.49383848977451494,1.0,0.0,,0.0,0.6515348202404404,0.0022819465092886585
DTSR14,mobilenetv3,motion_blur,5,motion_blur_5,7628,679,0.08901415836392239,1.0,0.0,,0.0,0.08269233226793564,0.0022819465092886585
DTSR14,mobilenetv3,motion_blur,9,motion_blur_9,7628,1980,0.2595700052438385,1.0,0.0,,0.0,0.24988031345921924,0.0022819465092886585
DTSR14,mobilenetv3,motion_blur,15,motion_blur_15,7628,4424,0.5799685369690614,1.0,0.0,,0.0,0.4473477175994152,0.0022819465092886585
DTSR14,mobilenetv3,zoom_blur,1.05,zoom_blur_1_05,7628,905,0.1186418458311484,1.0,0.0,,0.0,0.2352854560683772,0.0022819465092886585
DTSR14,mobilenetv3,zoom_blur,1.1,zoom_blur_1_1,7628,3039,0.39840062926061875,1.0,0.0,,0.0,0.534168974920264,0.0022819465092886585
DTSR14,mobilenetv3,zoom_blur,1.2,zoom_blur_1_2,7628,6401,0.8391452543261667,1.0,0.0,,0.0,0.6928416948371836,0.0022819465092886585
DTSR14,mobilenetv3,contrast,0.5,contrast_0_5,7628,1529,0.20044572627163085,1.0,0.0,,0.0,0.1379789242203197,0.0022819465092886585
DTSR14,mobilenetv3,contrast,0.75,contrast_0_75,7628,428,0.05610907184058731,1.0,0.00026219192448872575,0.0,0.0002777777777777778,0.029097280257024096,0.0022819465092886585
DTSR14,mobilenetv3,contrast,1.25,contrast_1_25,7628,137,0.017960146827477715,1.0,0.004195070791819612,0.0,0.004271792818048324,0.01847778205917206,0.0022819465092886585
DTSR14,mobilenetv3,contrast,1.5,contrast_1_5,7628,280,0.03670686942842161,1.0,0.0,,0.0,0.05661790587324924,0.0022819465092886585
DTSR14,mobilenetv3,pixelate,0.5,pixelate_0_5,7628,5378,0.7050340849501835,1.0,0.0,,0.0,0.4614756971600386,0.0022819465092886585
DTSR14,mobilenetv3,pixelate,0.33,pixelate_0_33,7628,4594,0.602254850550603,1.0,0.0,,0.0,0.3950823843986899,0.0022819465092886585
