condition,mmd,failure,compactness
TierB_synth_severe,0.1975672245025634,0.5822725129655824,0.40510427951812744
TierB_synth_severe,0.3001136183738708,0.7590759075907592,0.3297885060310364
TierB_synth_severe,0.4127887487411499,0.8585572842998586,0.17511510848999023
TierB_synth_severe,0.1982137560844421,0.7232437529467233,0.5040713548660278
TierB_synth_severe,0.3151841759681701,0.9042904290429044,0.377677321434021
TierB_synth_severe,0.3218885064125061,0.9566242338519566,0.37927132844924927
TierB_synth_severe,0.1129234433174133,0.2477272727272726,0.49754226207733154
TierB_synth_severe,0.2051620483398437,0.4454545454545454,0.43662625551223755
TierB_synth_severe,0.2952366471290588,0.5772727272727273,0.36496126651763916
TierB_synth_severe,0.3450570702552795,0.6727272727272727,0.3336467742919922
TierB_synth_severe,0.372251808643341,0.7022727272727273,0.32486116886138916
TierB_synth_severe,0.391898512840271,0.7295454545454545,0.31436026096343994
TierB_synth_mild,0.0863742232322692,0.1772727272727272,0.5032238960266113
TierB_synth_severe,0.1331245303153991,0.3295454545454545,0.49526625871658325
TierB_synth_severe,0.1915518045425415,0.5022727272727272,0.4630204439163208
TierB_synth_severe,0.264352798461914,0.5431818181818182,0.4124964475631714
TierB_synth_severe,0.3366549611091614,0.6863636363636363,0.3663073778152466
TierB_synth_mild,0.0186762809753417,0.0227272727272727,0.4603886604309082
TierB_synth_mild,0.0473467707633972,0.1409090909090908,0.46103495359420776
TierB_synth_severe,0.0792188644409179,0.2568181818181818,0.46705150604248047
TierB_synth_mild,0.0084539651870727,0.009090909090909,0.46533507108688354
TierB_synth_mild,0.0035687685012817,0.0045454545454545,0.45835310220718384
TierB_synth_mild,0.001416265964508,0.0045454545454545,0.45943039655685425
TierB_synth_mild,0.0039578676223754,0.0227272727272727,0.46176373958587646
TierB_synth_severe,0.1232079863548278,0.2386363636363636,0.4244822859764099
TierB_synth_mild,0.0625455975532531,0.1022727272727272,0.44280868768692017
TierB_synth_mild,0.042723536491394,0.0477272727272727,0.44662201404571533
TierB_synth_mild,0.0247013568878173,0.0204545454545453,0.45104336738586426
TierB_synth_mild,0.0132305026054382,0.0204545454545453,0.4542235732078552
TierB_synth_mild,0.0199739336967468,0.0363636363636363,0.4425833225250244
TierB_synth_mild,0.0111079812049865,0.0227272727272727,0.44389641284942627
TierB_synth_mild,0.0092280507087707,0.0295454545454545,0.4498605728149414
TierB_synth_mild,0.0175179243087768,0.0431818181818182,0.44923466444015503
TierB_synth_mild,0.0294312238693237,0.0454545454545454,0.44521564245224
TierB_synth_mild,0.0174877047538757,0.0272727272727272,0.44910526275634766
TierB_synth_mild,0.0151166319847106,0.0136363636363636,0.4542641043663025
TierB_synth_mild,0.0279442071914672,0.0431818181818182,0.44735175371170044
TierB_synth_mild,0.0166227221488952,0.0454545454545454,0.45712220668792725
