dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,knn1,0.9976830398517146,0.0,0.9430555555555555,-0.054627484296159046
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,knn3,0.9541241890639481,0.0,0.9282407407407407,-0.025883448323207436
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,knn5,0.9286376274328082,0.0,0.912037037037037,-0.01660059039577122
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,knn10,0.9096385542168675,0.0,0.8958333333333334,-0.013805220883534086
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,nearest_centroid,0.736793327154773,0.0,0.750925925925926,0.014132598771153027
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,knn1,0.9814643188137164,0.0,0.9430555555555555,-0.038408763258160894
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,knn3,0.9351251158480074,0.0,0.9282407407407407,-0.006884375107266694
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,knn5,0.9082483781278962,0.0,0.912037037037037,0.0037886589091408185
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,knn10,0.881371640407785,0.0,0.8958333333333334,0.01446169292554833
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,nearest_centroid,0.7154772937905468,0.0,0.750925925925926,0.03544863213537919
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,knn1,0.9962928637627433,0.0,0.9430555555555555,-0.05323730820718775
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,knn3,0.9615384615384616,0.0,0.9282407407407407,-0.033297720797720864
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,knn5,0.9471733086190918,0.0,0.912037037037037,-0.03513627158205479
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,knn10,0.9212233549582948,0.0,0.8958333333333334,-0.0253900216249614
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,nearest_centroid,0.736793327154773,0.0,0.750925925925926,0.014132598771153027
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,knn1,0.9986098239110287,0.0,0.9430555555555555,-0.05555426835547317
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,knn3,0.9670991658943466,0.0,0.9282407407407407,-0.038858425153605936
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,knn5,0.9522706209453198,0.0,0.912037037037037,-0.0402335839082828
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,knn10,0.9286376274328082,0.0,0.8958333333333334,-0.03280429409947483
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,nearest_centroid,0.7460611677479148,0.0,0.750925925925926,0.0048647581780112414
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,knn1,0.9986098239110287,0.0,0.9430555555555555,-0.05555426835547317
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,knn3,0.9652455977757183,0.0,0.9282407407407407,-0.03700485703497758
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,knn5,0.9490268767377201,0.0,0.912037037037037,-0.03698983970068315
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,knn10,0.9240037071362373,0.0,0.8958333333333334,-0.02817037380290388
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,nearest_centroid,0.747451343836886,0.0,0.750925925925926,0.003474582089039946
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,knn1,0.9976830398517146,0.0,0.9430555555555555,-0.054627484296159046
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,knn3,0.9624652455977757,0.0,0.9282407407407407,-0.03422450485703499
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,knn5,0.9397590361445783,0.0,0.912037037037037,-0.027721999107541362
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,knn10,0.9087117701575533,0.0,0.8958333333333334,-0.012878436824219963
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,nearest_centroid,0.732159406858202,0.0,0.750925925925926,0.018766519067723975
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,knn1,0.9995366079703429,0.0,0.9430555555555555,-0.0564810524147874
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,knn3,0.9633920296570899,0.0,0.9282407407407407,-0.03515128891634922
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,knn5,0.9490268767377201,0.0,0.912037037037037,-0.03698983970068315
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,knn10,0.9212233549582948,0.0,0.8958333333333334,-0.0253900216249614
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,nearest_centroid,0.7520852641334569,0.0,0.750925925925926,-0.0011593382075308911
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,knn1,0.9777571825764597,0.0,0.9430555555555555,-0.03470162702090418
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,knn3,0.9253938832252085,0.0,0.9282407407407407,0.002846857515532153
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,knn5,0.9096385542168675,0.0,0.912037037037037,0.002398482820169523
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,knn10,0.8883225208526413,0.0,0.8958333333333334,0.007510812480692075
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,nearest_centroid,0.6950880444856349,0.0,0.750925925925926,0.055837881440291115
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,knn1,0.7863762743280815,0.0,0.9430555555555555,0.156679281227474
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,knn3,0.7548656163113995,0.0,0.9282407407407407,0.17337512442934122
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,knn5,0.7451343836886005,0.0,0.912037037037037,0.16690265334843646
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,knn10,0.7191844300278035,0.0,0.8958333333333334,0.17664890330552985
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,nearest_centroid,0.5880444856348471,0.0,0.750925925925926,0.16288144029107887
