dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
PCA11,mobilenetv3,jpeg,10,jpeg_10,nearest_centroid,0.5848077813802687,0.0,0.8102825382121353,0.22547475683186657
PCA11,mobilenetv3,jpeg,20,jpeg_20,knn1,0.8759610930986568,0.0,0.9110699397869384,0.035108846688281625
PCA11,mobilenetv3,jpeg,20,jpeg_20,knn3,0.8201018990273274,0.0,0.9159796201945344,0.09587772116720694
PCA11,mobilenetv3,jpeg,20,jpeg_20,knn5,0.8113015284854099,0.0,0.9178323297823067,0.10653080129689674
PCA11,mobilenetv3,jpeg,20,jpeg_20,knn10,0.7910143584993052,0.0,0.9136637332098193,0.12264937471051407
PCA11,mobilenetv3,jpeg,20,jpeg_20,nearest_centroid,0.6875405280222325,0.0,0.8102825382121353,0.12274201018990272
PCA11,mobilenetv3,jpeg,30,jpeg_30,knn1,0.9309865678554886,0.0,0.9110699397869384,-0.019916628068550213
PCA11,mobilenetv3,jpeg,30,jpeg_30,knn3,0.8723483094025012,0.0,0.9159796201945344,0.043631310792033196
PCA11,mobilenetv3,jpeg,30,jpeg_30,knn5,0.8543770264011116,0.0,0.9178323297823067,0.0634553033811951
PCA11,mobilenetv3,jpeg,30,jpeg_30,knn10,0.8336266790180639,0.0,0.9136637332098193,0.08003705419175544
PCA11,mobilenetv3,jpeg,30,jpeg_30,nearest_centroid,0.7231125521074572,0.0,0.8102825382121353,0.08716998610467808
PCA11,mobilenetv3,jpeg,50,jpeg_50,knn1,0.9678554886521538,0.0,0.9110699397869384,-0.05678554886521536
PCA11,mobilenetv3,jpeg,50,jpeg_50,knn3,0.906716072255674,0.0,0.9159796201945344,0.009263547938860417
PCA11,mobilenetv3,jpeg,50,jpeg_50,knn5,0.8901343214451135,0.0,0.9178323297823067,0.02769800833719316
PCA11,mobilenetv3,jpeg,50,jpeg_50,knn10,0.8693839740620658,0.0,0.9136637332098193,0.044279759147753506
PCA11,mobilenetv3,jpeg,50,jpeg_50,nearest_centroid,0.7528485409911996,0.0,0.8102825382121353,0.05743399722093567
PCA11,mobilenetv3,jpeg,70,jpeg_70,knn1,0.9895321908290875,0.0,0.9110699397869384,-0.0784622510421491
PCA11,mobilenetv3,jpeg,70,jpeg_70,knn3,0.9314497452524316,0.0,0.9159796201945344,-0.015470125057897244
PCA11,mobilenetv3,jpeg,70,jpeg_70,knn5,0.917739694302918,0.0,0.9178323297823067,9.263547938864747e-05
PCA11,mobilenetv3,jpeg,70,jpeg_70,knn10,0.8971746178786475,0.0,0.9136637332098193,0.01648911533117181
PCA11,mobilenetv3,jpeg,70,jpeg_70,nearest_centroid,0.777211672070403,0.0,0.8102825382121353,0.03307086614173227
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,knn1,0.9955534969893469,0.0,0.9110699397869384,-0.08448355720240852
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,knn3,0.9499768411301528,0.0,0.9159796201945344,-0.03399722093561841
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,knn5,0.9336729967577582,0.0,0.9178323297823067,-0.0158406669754515
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,knn10,0.917739694302918,0.0,0.9136637332098193,-0.004075961093098712
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,nearest_centroid,0.7987957387679481,0.0,0.8102825382121353,0.011486799444187179
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,knn1,0.9994441871236683,0.0,0.9110699397869384,-0.08837424733672994
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,knn3,0.9593330245484021,0.0,0.9159796201945344,-0.0433534043538677
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,knn5,0.9478462251042149,0.0,0.9178323297823067,-0.030013895321908235
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,knn10,0.9308939323761001,0.0,0.9136637332098193,-0.01723019916628077
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,nearest_centroid,0.812691060676239,0.0,0.8102825382121353,-0.002408522464103724
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,knn1,0.9987031032885595,0.0,0.9110699397869384,-0.08763316350162109
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,knn3,0.9510884668828161,0.0,0.9159796201945344,-0.035108846688281736
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,knn5,0.9345993515516443,0.0,0.9178323297823067,-0.016767021769337642
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,knn10,0.9227420101899028,0.0,0.9136637332098193,-0.009078276980083455
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,nearest_centroid,0.7914775358962483,0.0,0.8102825382121353,0.018805002315887
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,knn1,0.9911069939786938,0.0,0.9110699397869384,-0.08003705419175544
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,knn3,0.9343214451134785,0.0,0.9159796201945344,-0.018341824918944094
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,knn5,0.9162575266327003,0.0,0.9178323297823067,0.0015748031496063408
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,knn10,0.9042149143121816,0.0,0.9136637332098193,0.009448818897637712
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,nearest_centroid,0.777674849467346,0.0,0.8102825382121353,0.032607688744789254
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,knn1,0.9012505789717462,0.0,0.9110699397869384,0.00981936081519219
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,knn3,0.8508568781843446,0.0,0.9159796201945344,0.06512274201018975
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,knn5,0.8450208429828624,0.0,0.9178323297823067,0.07281148679944427
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,knn10,0.8374247336729967,0.0,0.9136637332098193,0.07623899953682256
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,nearest_centroid,0.7240389069013432,0.0,0.8102825382121353,0.08624363131079205
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,knn1,0.9762853172765169,0.0,0.9110699397869384,-0.06521537748957851
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,knn3,0.9143121815655396,0.0,0.9159796201945344,0.0016674386289947662
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,knn5,0.8978230662343678,0.0,0.9178323297823067,0.02000926354793886
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,knn10,0.8838351088466883,0.0,0.9136637332098193,0.02982862436313105
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,nearest_centroid,0.7628531727651691,0.0,0.8102825382121353,0.04742936544696619
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,knn1,0.992218619731357,0.0,0.9110699397869384,-0.08114867994441866
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,knn3,0.9362667901806392,0.0,0.9159796201945344,-0.020287169986104803
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,knn5,0.9240389069013432,0.0,0.9178323297823067,-0.006206577119036494
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,knn10,0.9043075497915701,0.0,0.9136637332098193,0.009356183418249175
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,nearest_centroid,0.8034275127373784,0.0,0.8102825382121353,0.006855025474756804
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,knn1,0.9753589624826309,0.0,0.9110699397869384,-0.06428902269569248
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,knn3,0.9129226493747105,0.0,0.9159796201945344,0.003056970819823923
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,knn5,0.8968967114404817,0.0,0.9178323297823067,0.020935618341825002
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,knn10,0.880592867068087,0.0,0.9136637332098193,0.03307086614173227
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,nearest_centroid,0.7825845298749421,0.0,0.8102825382121353,0.02769800833719316
