dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
PCA11,resnet50,gaussian_blur,4,142,0.6432025278946156,0.6432025278946156,0.6432025278946156,0.0,0.5175718849840255,0.7064471879286695,0.705588510771152
PCA11,resnet50,gaussian_blur,4,143,0.268535821857707,0.268535821857707,0.5386514429827216,0.2701156211250146,0.0,0.04854884214642867,0.7570586234266924
PCA11,resnet50,gaussian_blur,4,144,0.3922145540293737,0.3922145540293737,0.3922145540293737,0.0,0.5893149250801544,0.04381120683307562,0.5435175301748912
PCA11,resnet50,gaussian_blur,4,145,0.7393197262311265,0.7393197262311265,0.7393197262311265,0.0,0.7735477224884669,0.6358216692586832,0.8085897869462293
PCA11,resnet50,gaussian_blur,4,146,0.38222253648882343,0.38222253648882343,0.5215142146708748,0.13929167818205135,0.7282535401213756,0.34503151169817836,0.07338255764691642
PCA11,resnet50,gaussian_blur,4,147,0.3232211039392347,0.3232211039392347,0.3232211039392347,0.0,0.020444444444444446,0.6035032253129701,0.3457156420602896
PCA11,resnet50,gaussian_blur,4,148,0.6191682224261411,0.6191682224261411,0.6191682224261411,0.0,0.6,0.6635294117647059,0.5939752555137171
PCA11,resnet50,gaussian_blur,4,149,0.5271702507231374,0.5271702507231374,0.5271702507231374,0.0,0.1442263806481059,0.6527182589698345,0.7845661125514717
PCA11,resnet50,gaussian_blur,4,150,0.2686004820077304,0.2686004820077304,0.39744306486634723,0.12884258285861683,0.001822142998613587,0.1596559665366358,0.6443233364879418
PCA11,resnet50,gaussian_blur,4,151,0.08479899749444132,0.08479899749444132,0.2617126560300997,0.17691365853565838,0.035524215007982966,0.10715615622193503,0.11171662125340599
PCA11,resnet50,gaussian_blur,4,152,0.18071234311380982,0.18071234311380982,0.18071234311380982,0.0,0.008355916892502258,0.21508620689655172,0.3186949055523755
PCA11,resnet50,gaussian_blur,4,153,0.24400397300573362,0.24400397300573362,0.24400397300573362,0.0,0.04467648065730914,0.26121785894347654,0.42611757941641515
PCA11,resnet50,gaussian_blur,4,154,0.17766141091874457,0.17766141091874457,0.17766141091874457,0.0,0.3676989247311828,0.16197305268027526,0.00331225534477567
PCA11,resnet50,gaussian_blur,4,155,0.18713279517074352,0.18713279517074352,0.27584964061774836,0.08871684544700484,0.2002885308968502,0.33446270966662484,0.026647144948755492
PCA11,resnet50,gaussian_blur,4,156,0.13523620917043788,0.13523620917043788,0.2008910923183633,0.06565488314792542,0.01597954618088846,0.2502044334431012,0.13952464788732394
PCA11,resnet50,gaussian_blur,4,157,0.17153063948618877,0.17153063948618877,0.18568061127468236,0.014149971788493587,0.0016970493239174469,0.17787590579710144,0.3350189633375474
PCA11,resnet50,gaussian_blur,4,158,0.12722581658578958,0.12722581658578958,0.23411329977420314,0.10688748318841357,0.00892608089260809,0.2503623580313683,0.12238901083339233
PCA11,resnet50,gaussian_blur,4,159,0.15878147655261624,0.15878147655261624,0.15878147655261624,0.0,0.3212085971486411,0.1443789887088856,0.01075684380032206
PCA11,resnet50,gaussian_blur,4,160,0.25833949097586467,0.25833949097586467,0.25844484818937435,0.00010535721350968252,0.005262762198330952,0.10399643440796316,0.6657592763212999
PCA11,resnet50,gaussian_blur,4,161,0.22818870159126448,0.22818870159126448,0.30469293109773976,0.07650422950647529,0.3894690763554499,0.0015351336264042984,0.2935618947919393
PCA11,resnet50,gaussian_blur,4,162,0.38315422096320795,0.38315422096320795,0.38315422096320795,0.0,0.5089915677164,0.001088494611951671,0.6393826005612722
PCA11,resnet50,gaussian_blur,4,163,0.12827032173842973,0.12827032173842973,0.2296009004283984,0.10133057868996867,0.015208647561588738,0.313852182250198,0.05575013540350244
PCA11,resnet50,gaussian_blur,4,164,0.2843384596448279,0.2843384596448279,0.2843384596448279,0.0,0.05901009130225853,0.702412367278243,0.0915929203539823
