dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
DTSR14,resnet50,gaussian_blur,4,126,0.1071324202294709,0.1071324202294709,0.28579821167490005,0.17866579144542916,0.2650080640344065,0.05168571025532515,0.0047034863986810845
DTSR14,resnet50,gaussian_blur,4,127,0.14109815171072446,0.14109815171072446,0.40767088108314886,0.2665727293724244,0.01473922902494331,0.20094759060493106,0.20760763550229902
DTSR14,resnet50,gaussian_blur,4,128,0.5331693996678817,0.5331693996678817,0.5331693996678817,0.0,0.5983879398090837,0.5494186046511628,0.4517016545433988
DTSR14,resnet50,gaussian_blur,4,129,0.5635788625562977,0.5635788625562977,0.5635788625562977,0.0,0.5990658174097665,0.4344696635167358,0.6572011067423912
DTSR14,resnet50,gaussian_blur,4,130,0.2720408426198825,0.2720408426198825,0.32726220590930294,0.055221363289420455,0.3936195574434884,0.0018018018018018018,0.42070116861435725
DTSR14,resnet50,gaussian_blur,4,131,0.22667144738533596,0.22667144738533596,0.5533631006046033,0.3266916532192673,0.08887101638685031,0.0242979359475877,0.5668453898215698
DTSR14,resnet50,gaussian_blur,4,132,0.7158819081288481,0.7158819081288481,0.7158819081288481,0.0,0.7430116919768849,0.700356415478615,0.7042776169310443
DTSR14,resnet50,gaussian_blur,4,133,0.7881998176831715,0.7881998176831715,0.7881998176831715,0.0,0.7467994310099573,0.7793223284100782,0.8384776936294788
DTSR14,resnet50,gaussian_blur,4,134,0.16950704919208537,0.16950704919208537,0.5591435024169394,0.3896364532248541,0.0040001259882201014,0.01881800443165658,0.4857030171563794
DTSR14,resnet50,gaussian_blur,4,135,0.4807394746971269,0.4807394746971269,0.4807394746971269,0.0,0.5354134565998973,0.6056011416339636,0.3012038258575198
DTSR14,resnet50,gaussian_blur,4,136,0.7702132733808525,0.7702132733808525,0.7702132733808525,0.0,0.8581778092763209,0.8555180380309223,0.5969439728353141
DTSR14,resnet50,gaussian_blur,4,137,0.4628748984340599,0.4628748984340599,0.4628748984340599,0.0,0.26766553258309345,0.7453860072376357,0.3755731554814506
DTSR14,resnet50,gaussian_blur,4,138,0.15242619184317432,0.15242619184317432,0.38060726489234903,0.2281810730491747,0.16095010727992506,0.005781092729759723,0.29054737551983817
DTSR14,resnet50,gaussian_blur,4,139,0.3229240245156708,0.3229240245156708,0.7338365367223426,0.4109125122066718,0.8336301195624523,0.08940246745124794,0.045739486533312335
DTSR14,resnet50,gaussian_blur,4,140,0.49700494530258615,0.49700494530258615,0.49700494530258615,0.0,0.6776549134153974,0.08502732240437158,0.7283326000879894
DTSR14,resnet50,gaussian_blur,4,141,0.1432345353287823,0.1432345353287823,0.5219931752092055,0.37875863988042324,0.025469265800824075,0.0995798973082309,0.304654442877292
DTSR14,resnet50,gaussian_blur,4,142,0.6182657038691509,0.6182657038691509,0.6182657038691509,0.0,0.5768416409351566,0.6845289883730127,0.5934264822992833
DTSR14,resnet50,gaussian_blur,4,143,0.0995597445869566,0.0995597445869566,0.43916082468956713,0.33960108010261053,0.02425368800092926,0.10523799174092588,0.1691875540190147
DTSR14,resnet50,gaussian_blur,4,144,0.3825740900878585,0.3825740900878585,0.3825740900878585,0.0,0.19939879759519039,0.6907280946426854,0.25759537802569976
DTSR14,resnet50,gaussian_blur,4,145,0.3093444124801457,0.3093444124801457,0.41375256148938283,0.10440814900923712,0.04420813269127876,0.2986024879777843,0.585222616771374
DTSR14,resnet50,gaussian_blur,4,146,0.2213960062776225,0.2213960062776225,0.27860874021074805,0.057212733933125565,0.2361423220973783,0.014764665634340451,0.4132810311011488
DTSR14,resnet50,gaussian_blur,4,147,0.03649751871780249,0.03649751871780249,0.45004566827896403,0.41354814956116154,0.09496464845852923,0.006511110596195287,0.008016797098682955
DTSR14,resnet50,gaussian_blur,4,148,0.22507650333979087,0.22507650333979087,0.30866586867805146,0.08358936533826059,0.20741514360313315,0.2629195985696159,0.20489476784662347
DTSR14,resnet50,gaussian_blur,4,149,0.5082949151870312,0.5082949151870312,0.5082949151870312,0.0,0.14168336673346693,0.8585529044209129,0.5246484744067137
DTSR14,resnet50,gaussian_blur,4,150,0.26351563127683386,0.26351563127683386,0.26351563127683386,0.0,0.0854320987654321,0.4245847841879807,0.2805300108770889
DTSR14,resnet50,gaussian_blur,4,151,0.11691227435254499,0.11691227435254499,0.34069884695158303,0.22378657259903806,0.17061927403455873,0.14846146695175236,0.031656082071323886
DTSR14,resnet50,gaussian_blur,4,152,0.416115202108095,0.416115202108095,0.416115202108095,0.0,0.27546296296296297,0.32856303363406963,0.6443196097272526
DTSR14,resnet50,gaussian_blur,4,153,0.08358396763042703,0.08358396763042703,0.4330020295110885,0.3494180618806615,0.23593144479013153,0.007693797913264883,0.007126660187884677
DTSR14,resnet50,gaussian_blur,4,154,0.17423144922941913,0.17423144922941913,0.45090603368962223,0.2766745844602031,0.4953742640874685,0.017852948085506224,0.009467135515282662
DTSR14,resnet50,gaussian_blur,4,155,0.2815779026225013,0.2815779026225013,0.623677868839946,0.3420999662174447,0.008969419696604863,0.07797583847258596,0.757788449698313
DTSR14,resnet50,gaussian_blur,4,156,0.04535145252404147,0.04535145252404147,0.38168736085134075,0.33633590832729926,0.015186557806448018,0.006740815638692282,0.11412698412698413
DTSR14,resnet50,gaussian_blur,4,157,0.4486014392176177,0.4486014392176177,0.4486014392176177,0.0,0.06721804511278195,0.7293520059691213,0.54923426657095
DTSR14,resnet50,gaussian_blur,4,158,0.5207716901572653,0.5207716901572653,0.5207716901572653,0.0,0.5288155906414466,0.19423159297510828,0.8392678868552412
DTSR14,resnet50,gaussian_blur,4,159,0.4088147119940208,0.4088147119940208,0.4088147119940208,0.0,0.10467833468453432,0.514235368156073,0.6075304331414552
DTSR14,resnet50,gaussian_blur,4,160,0.4948930555178129,0.4948930555178129,0.4948930555178129,0.0,0.6900316342791903,0.5400378310214375,0.2546097012528108
DTSR14,resnet50,gaussian_blur,4,161,0.47259429225100374,0.47259429225100374,0.47259429225100374,0.0,0.7740206947524021,0.26762800548149995,0.37613417651910913
DTSR14,resnet50,gaussian_blur,4,162,0.36417643317157977,0.36417643317157977,0.44755752514860864,0.08338109197702886,0.7058444348947143,0.031198941881272854,0.35548592273875224
DTSR14,resnet50,gaussian_blur,4,163,0.5410898774889034,0.5410898774889034,0.5410898774889034,0.0,0.9113441372735939,0.4927098902958346,0.2192156048972816
DTSR14,resnet50,gaussian_blur,4,164,0.359202993411831,0.359202993411831,0.359202993411831,0.0,0.3543793751067099,0.5456110657172872,0.17761853941149566
